#time       rbondvec_in_meters                                   rbond_magnitude             rbond_unit_vector
171         [-1.03350835e-10,7.884712e-11,-5.3590393e-11]        0.000000                    [-0.73503584,0.5607643,-0.3811373]                
172         [-1.0961342e-10,8.2386015e-11,-3.1500243e-11]        0.000000                    [-0.7790905,0.5855684,-0.22389175]                
173         [-1.1781731e-10,7.229767e-11,-2.757988e-11]          0.000000                    [-0.8358461,0.51291037,-0.19566339]               
174         [-1.0952797e-10,7.944069e-11,-3.2063293e-11]         0.000000                    [-0.78768045,0.57130504,-0.23058613]              
175         [-1.01070784e-10,8.963852e-11,-4.4103624e-11]        0.000000                    [-0.7112108,0.6307647,-0.3103466]                 
176         [-1.02079775e-10,8.112335e-11,-5.624962e-11]         0.000000                    [-0.7188485,0.5712728,-0.3961113]                 
177         [-1.1961289e-10,6.818085e-11,-2.0367813e-11]         0.000000                    [-0.8594193,0.4898798,-0.14634284]                
178         [-1.231472e-10,6.562614e-11,-8.826065e-12]           0.000000                    [-0.8807487,0.46935812,-0.06312401]               
179         [-1.3198242e-10,5.909081e-11,-4.64859e-12]           0.000000                    [-0.91222835,0.40842035,-0.03212985]              
180         [-1.0220852e-10,9.542618e-11,-3.026352e-11]          0.000000                    [-0.71440226,0.66699606,-0.21153156]              
181         [-1.2393227e-10,6.773529e-11,3.4980775e-13]          0.000000                    [-0.87748814,0.47959194,0.0024767735]             
182         [-1.1173172e-10,8.468361e-11,-2.0201875e-11]         0.000000                    [-0.78881323,0.5978566,-0.14262293]               
183         [-1.1339912e-10,7.4549485e-11,-3.567314e-11]         0.000000                    [-0.80814946,0.53128386,-0.254228]                
184         [-9.943657e-11,8.9039616e-11,-4.3203736e-11]         0.000000                    [-0.7087757,0.63466704,-0.30795267]               
185         [-1.10396955e-10,7.865524e-11,-3.8451766e-11]        0.000000                    [-0.7835155,0.5582364,-0.27290204]                
186         [-1.225811e-10,7.2118e-11,-2.4591065e-11]            0.000000                    [-0.849297,0.49966592,-0.17037795]                
187         [-1.2825317e-10,6.930886e-11,-3.9779664e-12]         0.000000                    [-0.8794285,0.47524893,-0.027276807]              
188         [-1.2656345e-10,7.0674515e-11,-1.4808273e-11]        0.000000                    [-0.8685763,0.48502317,-0.101625815]              
189         [-1.1685353e-10,7.5561904e-11,5.7899475e-12]         0.000000                    [-0.8390055,0.5425326,0.04157168]                 
190         [-1.101532e-10,8.1460574e-11,-3.7458803e-11]         0.000000                    [-0.7755592,0.5735421,-0.2637374]                 
191         [-1.1077461e-10,7.480926e-11,-4.8207854e-11]         0.000000                    [-0.7795727,0.52646774,-0.3392612]                
192         [-1.1060028e-10,7.742691e-11,-3.9662933e-11]         0.000000                    [-0.78599215,0.55024225,-0.28186867]              
193         [-1.1885033e-10,8.0254366e-11,-2.9907608e-11]        0.000000                    [-0.8112957,0.5478321,-0.2041552]                 
194         [-1.2167625e-10,7.1464924e-11,-2.2418595e-11]        0.000000                    [-0.85159236,0.5001714,-0.15690412]               
195         [-1.2469024e-10,7.2486114e-11,-1.5212632e-11]        0.000000                    [-0.85976267,0.49980536,-0.10489395]              
196         [-1.1459198e-10,7.600632e-11,-4.6362306e-11]         0.000000                    [-0.78967476,0.5237738,-0.31949133]               
197         [-1.10297396e-10,8.45356e-11,-3.5093307e-11]         0.000000                    [-0.76953775,0.58979934,-0.2448437]               
198         [-1.1168289e-10,8.25428e-11,-4.0283967e-11]          0.000000                    [-0.7723571,0.5708351,-0.27858886]                
199         [-1.0727615e-10,8.644486e-11,-4.2466735e-11]         0.000000                    [-0.74410695,0.5996134,-0.29456493]               
200         [-1.2952003e-10,6.651116e-11,-1.7406845e-11]         0.000000                    [-0.8832747,0.45357943,-0.1187077]                
201         [-1.1345597e-10,8.383599e-11,-1.1497117e-11]         0.000000                    [-0.80159557,0.59232277,-0.08123008]              
202         [-8.4685516e-11,9.693222e-11,-6.192131e-11]          0.000000                    [-0.59289193,0.6786323,-0.4335174]                
203         [-1.2211399e-10,6.439476e-11,-3.678589e-11]          0.000000                    [-0.8547236,0.45072412,-0.25747883]               
204         [-1.2566605e-10,6.711769e-11,-2.0824432e-11]         0.000000                    [-0.87279886,0.4661581,-0.14463367]               
205         [-1.1365929e-10,8.57769e-11,-3.1443407e-11]          0.000000                    [-0.77942497,0.5882199,-0.21562493]               
