@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude       Efield_X       Efield_Y      Efield_Z        Direction
@type xy
20559             16.194443     -13.686383       7.958255      -3.407205       1.000000
20560             12.308477     -10.310280       6.556147       1.487839       1.000000
20561             15.791221     -13.272176       8.488702      -1.074218       1.000000
20562             23.388617     -21.135233       9.544443      -3.038570       1.000000
20563             15.370625     -10.644039       9.010170      -6.463544       1.000000
20564             17.704218     -14.495355       9.927038      -2.185848       1.000000
20565             20.304199     -14.668427      11.781610      -7.634885       1.000000
20566             18.972439     -13.876347      11.615918      -5.698323       1.000000
20567             14.446392     -11.771580       7.994014      -2.494775       1.000000
20568             12.055124     -10.830057       5.070160      -1.526222       1.000000
20569             23.041388     -19.275246      12.055062      -3.747784       1.000000
20570             17.553066     -14.389592       9.225842      -3.991696       1.000000
20571              9.534791      -7.600338       5.112983      -2.646605       1.000000
20572             11.942530      -9.607858       6.028500      -3.737684       1.000000
20573             10.303867      -8.459113       5.720690      -1.373607       1.000000
20574             16.733723     -12.329674       9.720345      -5.788913       1.000000
20575             10.243601      -8.115630       5.711123      -2.539876       1.000000
20576             20.491976     -15.996722      11.403458      -5.829844       1.000000
20577              8.991985      -6.473832       5.177668      -3.483829       1.000000
20578             24.635771     -21.838490      10.642092      -4.092366       1.000000
20579             15.145370     -12.251891       7.891060      -4.123656       1.000000
20580             19.561049     -15.928925      10.191513      -5.003704       1.000000
20581             15.281137     -10.291612      10.342517      -4.541832       1.000000
20582             22.284594     -19.780996       9.254088      -4.435892       1.000000
20583              8.825114      -6.898165       5.300056      -1.485719       1.000000
20584             17.154015     -14.759467       8.740462       0.150417       1.000000
20585             20.564144     -16.993254      10.977478      -3.688947       1.000000
20586             17.186626     -14.434999       8.622868      -3.557687       1.000000
20587             14.570176     -10.780993       8.723643      -4.467469       1.000000
20588             22.387787     -18.779766      11.862768      -2.794307       1.000000
20589             17.339691     -12.161579      11.035122      -5.566597       1.000000
20590             26.506723     -21.111515      14.741795      -6.292041       1.000000
20591             11.981804      -8.905919       7.446972      -2.964933       1.000000
20592             24.332922     -16.915508      15.761235      -7.585521       1.000000
20593              7.690757      -5.804339       4.048297      -3.011426       1.000000
20594             26.553059     -21.172642      15.594046      -3.689160       1.000000
20595             22.377224     -18.659042      12.286372      -1.274894       1.000000
20596             25.754953     -19.331532      13.917780      -9.793107       1.000000
20597             18.995726     -16.708237       8.851627      -1.822395       1.000000
20598             19.394012     -13.203011      12.449819      -6.841803       1.000000
20599             22.407310     -20.690269       8.556344      -0.888409       1.000000
20600             16.769098     -14.347333       7.849170      -3.707725       1.000000
20601             18.713808     -16.076464       9.144186      -2.852680       1.000000
20602             14.330958      -9.915120       8.765392      -5.498604       1.000000
20603             23.375792     -17.531958      12.733858      -8.769663       1.000000
20604             20.712994     -16.609221      11.273693      -5.105466       1.000000
20605             25.333771     -22.494370      11.622734      -0.845759       1.000000
20606             17.494783     -14.185984       9.472171      -3.886296       1.000000
20607             15.512183     -13.175639       7.682250      -2.830795       1.000000
20608             20.316965     -15.122371      12.868180      -4.301500       1.000000
20609             13.736841     -11.444900       7.435459      -1.558535       1.000000
20610             11.609482      -9.599613       5.538784      -3.456788       1.000000
20611             17.725441     -15.535844       8.376055      -1.634175       1.000000
20612             14.361589     -12.650173       6.798965      -0.049576       1.000000
20613             22.433834     -14.132021      12.997072     -11.603405       1.000000
20614             23.004848     -16.562782      14.013376      -7.650006       1.000000
20615             10.128898      -7.784083       5.668315      -3.142103       1.000000
20616             22.809492     -17.473082      12.947980      -6.878528       1.000000
20617             14.301134     -10.485526       8.958533      -3.784292       1.000000
20618             22.288475     -19.722162      10.299992       1.312473       1.000000
20619             19.654701     -14.685259      12.022514      -5.109753       1.000000
20620             29.797438     -24.975185      15.505513      -4.868934       1.000000
20621             10.156754      -6.693057       5.554451      -5.245066       1.000000
20622             12.651445     -10.744274       6.421501      -1.839558       1.000000
20623             18.195646     -14.420487       9.952719      -4.906576       1.000000
20624             16.235981     -12.794238       9.810760      -1.914036       1.000000
20625             15.419027     -12.306927       8.538139      -3.658707       1.000000
20626              8.064939      -6.334462       4.950786      -0.638410       1.000000
20627              4.422785      -3.614226       2.426993      -0.779810       1.000000
20628             17.010384     -14.497787       7.946702      -4.002158       1.000000
20629             20.244661     -17.181740       9.887243      -4.108109       1.000000
20630             22.925615     -14.420088      14.078587     -10.928781       1.000000
20631             20.750891     -14.945294      11.590149      -8.538507       1.000000
20632             21.341606     -19.577351       8.332737      -1.660419       1.000000
20633              8.546427      -6.636467       5.326815      -0.789780       1.000000
20634             21.987249     -17.063454      12.765164      -5.415561       1.000000
20635             21.659262     -15.690901      12.655798      -7.921493       1.000000
20636             13.187165     -10.820511       7.199069      -2.234117       1.000000
20637             19.604439     -16.256386      10.669664      -2.494431       1.000000
20638             20.356112     -13.085208      13.187020      -8.321726       1.000000
20639             11.167148      -8.618051       6.283692      -3.309017       1.000000
20640             20.438509     -16.102579      12.317512      -2.592008       1.000000
20641             14.445823     -10.935810       8.801758      -3.408652       1.000000
20642             14.998930     -12.480913       7.069799      -4.383224       1.000000
20643             11.714133      -9.903688       5.384768      -3.184673       1.000000
20644             23.398592     -17.308601      13.569124      -7.986566       1.000000
20645             16.427233     -13.126159       9.649274      -2.109369       1.000000
20646             11.855845      -9.591714       5.392678      -4.413516       1.000000
20647             12.251019     -10.953255       5.386218      -1.049921       1.000000
20648             16.733135     -14.237182       8.489784      -2.285618       1.000000
20649             18.444370     -14.343965       8.615382      -7.760195       1.000000
20650             19.298611     -15.874214      10.555029      -3.006166       1.000000
20651             17.525644     -15.902928       7.363535      -0.153144       1.000000
20652             19.832760     -15.302579      12.419366      -2.220096       1.000000
20653             15.278749     -13.227710       6.658959      -3.758477       1.000000
20654             17.985268     -11.379624      10.881731      -8.692638       1.000000
20655             23.200113     -19.625980      12.366692      -0.362146       1.000000
20656             16.122387     -12.505748       8.959527      -4.823327       1.000000
20657             17.920938     -14.210555      10.017127      -4.344807       1.000000
20658             20.447214     -17.284174      10.659997      -2.389632       1.000000
20659             22.733299     -20.020353      10.452400      -2.595311       1.000000
20660             22.706203     -18.374516      11.668194      -6.465451       1.000000
20661             11.071448      -8.614469       6.261777      -3.026224       1.000000
20662             19.522602     -14.840627      11.224690      -5.907121       1.000000
20663             12.633351     -10.895617       6.307835       1.047999       1.000000
20664             28.779995     -21.088264      13.552629     -14.138580       1.000000
20665             18.826540     -16.335678       8.221202      -4.471699       1.000000
20666             22.155785     -17.143057      11.299478      -8.325637       1.000000
20667              5.445122      -4.300735       2.934717      -1.593885       1.000000
20668             30.436890     -26.286688      14.902510      -3.650965       1.000000
20669             14.813183     -11.523861       9.126870      -1.825168       1.000000
20670             14.857244     -11.998409       8.215680      -3.046058       1.000000
20671             12.626355      -9.918377       5.921090      -5.098170       1.000000
20672             17.959877     -15.177363       9.164288      -2.867166       1.000000
20673             25.675064     -20.522774      15.060284      -3.348511       1.000000
20674             15.080310     -12.535234       8.271114      -1.368330       1.000000
20675             13.777079     -10.816218       8.389688      -1.559000       1.000000
20676             20.558014     -18.109125       9.466257      -2.254218       1.000000
20677             18.293766     -14.289703      10.407669      -4.706028       1.000000
20678             21.105818     -14.709669      12.426137      -8.641315       1.000000
20679             19.021236     -15.806842       8.424814      -6.401070       1.000000
20680             17.849298     -14.313778       9.625978      -4.588437       1.000000
20681             25.808147     -19.248352      14.048758      -9.909279       1.000000
20682             21.725245     -14.730918      14.667926      -6.311756       1.000000
20683             23.866037     -20.519293      11.149465      -4.922983       1.000000
20684             15.496081     -13.161396       7.615392      -2.985294       1.000000
20685             25.288996     -22.148233      12.203928      -0.230691       1.000000
20686             17.596317     -13.344903      10.714675      -4.091417       1.000000
20687              0.843508      -0.694729       0.469677      -0.090885       1.000000
20688             17.716244     -13.075076      10.438782      -5.825760       1.000000
20689              7.963539      -6.403461       3.940304      -2.624433       1.000000
20690             17.963703     -14.301151       8.566419      -6.692395       1.000000
20691             15.681026     -11.477928       9.595752      -4.698224       1.000000
20692             19.489944     -15.788288       9.975952      -5.573892       1.000000
20693             25.748329     -22.793982      11.297294      -3.972656       1.000000
20694              9.940175      -7.819614       5.429171      -2.860913       1.000000
20695             13.304110     -10.029215       7.504635      -4.482704       1.000000
20696             20.656206     -17.046036      11.226024      -3.176144       1.000000
20697             23.153210     -19.038324      12.021500      -5.394153       1.000000
20698             14.741904     -10.897182       8.951118      -4.295658       1.000000
20699             11.623357      -8.954423       6.658536      -3.253403       1.000000
20700             21.265238     -15.590906      11.994183      -8.079206       1.000000
20701             26.484682     -21.338099      14.561379      -5.838683       1.000000
20702              7.964391      -6.365940       4.153441      -2.378078       1.000000
20703             24.050877     -20.713493      11.136486      -5.037314       1.000000
20704             26.353928     -20.081350      14.234289      -9.415618       1.000000
20705              8.714016      -7.036582       4.953999      -1.370580       1.000000
20706             20.418707     -16.499868      11.592681      -3.207432       1.000000
20707             13.379143     -10.172613       8.573443      -1.419672       1.000000
20708              9.963497      -7.611213       6.213204      -1.654330       1.000000
20709              8.921750      -6.259488       5.949547      -2.240384       1.000000
20710             15.117783     -12.386081       8.423729      -2.042830       1.000000
20711             19.373217     -16.697849       7.797230      -5.975496       1.000000
20712             19.230484     -14.777411      10.936787      -5.641482       1.000000
20713             15.291038     -12.431186       8.083942      -3.732468       1.000000
20714             21.239079     -15.021071      13.381024      -6.812785       1.000000
20715             12.011225      -8.964499       7.503129      -2.758683       1.000000
20716              6.586703      -5.485975       3.427321      -1.241853       1.000000
20717             19.860233     -17.631557       9.102018      -0.842806       1.000000
20718             18.850288     -14.941614      10.348389      -4.999238       1.000000
20719             20.872652     -16.167786      12.041394      -5.410654       1.000000
20720             17.673700     -12.561362       9.782819      -7.672571       1.000000
20721             19.655226     -17.022278       9.624814      -1.983156       1.000000
20722             13.696087     -11.796087       6.426900      -2.670221       1.000000
20723             14.742200     -10.556449       9.219322      -4.571426       1.000000
20724             25.550705     -21.603870      12.523681      -5.410060       1.000000
20725             18.663273     -13.251911      11.501252      -6.358128       1.000000
20726             21.258417     -18.444891      10.539567      -0.789831       1.000000
20727             19.764534     -15.377313      11.828690      -3.775868       1.000000
20728             21.820433     -16.878956      12.183121      -6.542456       1.000000
20729             19.928543     -16.767452      10.331894      -3.041598       1.000000
20730             11.260344      -9.214470       6.377281      -1.104158       1.000000
20731             25.115227     -21.650114      12.511177      -2.348961       1.000000
20732             17.278301     -14.698341       8.860865      -1.995882       1.000000
20733              8.832961      -7.423402       4.751306      -0.582582       1.000000
20734             27.754696     -18.279510      14.461236     -15.068356       1.000000
20735             18.996580     -14.676723      10.915460      -5.129968       1.000000
20736             20.582993     -15.688321      12.024860      -5.739240       1.000000
20737             15.215793     -12.396561       8.224698      -3.193741       1.000000
20738             17.185778     -13.019543      10.029000      -5.026089       1.000000
20739             11.246555      -8.263051       6.097483      -4.585598       1.000000
20740             24.548929     -20.544428      12.613084      -4.635357       1.000000
20741             29.572018     -23.893206      15.602373      -7.757897       1.000000
20742             10.534649      -8.181718       6.367876      -1.867747       1.000000
20743             22.142769     -17.673285      11.390313      -6.943920       1.000000
20744             27.906374     -21.577755      16.024189      -7.509429       1.000000
20745              9.994147      -6.303489       6.500377      -4.230144       1.000000
20746             27.974348     -20.368212      17.102575      -8.671911       1.000000
20747             16.671360     -13.918417       8.570442      -3.280156       1.000000
20748             14.757779     -11.776249       7.615291      -4.595578       1.000000
20749             20.091839     -14.866577      12.174879      -5.868491       1.000000
20750              5.684611      -3.916878       3.227228      -2.560835       1.000000
20751             24.344030     -22.303228       9.683956      -1.191113       1.000000
20752             30.775639     -28.167233      12.263562      -1.830830       1.000000
20753             14.179070     -11.493745       7.729351      -3.032656       1.000000
20754             17.372288     -12.960116      10.942789      -3.753279       1.000000
20755             21.652714     -18.930319      10.119107      -2.843717       1.000000
20756             19.657980     -15.745347      10.583649      -5.148458       1.000000
20757             16.027800     -13.607433       8.419207      -0.919293       1.000000
20758             26.176167     -22.326466      13.633726      -0.917688       1.000000
20759             14.780907     -13.215784       6.468901       1.404122       1.000000
20760             22.175625     -19.215794      10.273791      -4.118346       1.000000
20761             12.994609     -10.143909       7.518243      -3.071970       1.000000
20762             16.058477     -12.309744       9.861493      -3.015932       1.000000
20763             14.178148     -11.047153       8.717782      -1.726433       1.000000
20764             15.376030     -13.815863       6.731497      -0.480818       1.000000
20765             21.818075     -18.169298      10.803572      -5.402576       1.000000
20766              8.804366      -7.688032       4.287233       0.175099       1.000000
20767             21.830576     -16.591312      13.241958      -5.094401       1.000000
20768             23.740286     -17.593180      15.849042      -1.699719       1.000000
20769             15.409538     -11.886060       9.221089      -3.338707       1.000000
20770             13.702366     -11.498594       7.262768      -1.670140       1.000000
20771             16.752241     -12.716254       9.148993      -5.935521       1.000000
20772             10.511436      -8.259193       5.753310      -3.029099       1.000000
20773             16.497475     -11.829734       9.673416      -6.216841       1.000000
20774             30.067968     -22.299044      16.407085     -11.732134       1.000000
20775             12.292953      -9.521447       7.217844      -2.891616       1.000000
20776             21.960102     -18.945583      10.550992      -3.462301       1.000000
20777             17.009916     -13.113455      10.306535      -3.339153       1.000000
20778             14.718314     -12.311908       7.881906      -1.709174       1.000000
20779             15.482015     -12.558774       8.465292      -3.210729       1.000000
20780             15.324590     -12.880350       7.780819      -2.898015       1.000000
20781             16.657454     -12.664345       9.778962      -4.632172       1.000000
20782             14.070708     -10.395709       7.927564      -5.202672       1.000000
20783             27.591648     -22.635099      13.548018      -8.087187       1.000000
20784              6.390916      -5.121308       3.671954      -1.064314       1.000000
20785             26.371611     -22.577295      11.903251      -6.636279       1.000000
20786              8.836991      -6.301586       5.232039      -3.317859       1.000000
20787             25.732021     -22.389982      12.241618      -3.311855       1.000000
20788              6.545364      -4.905271       3.077569      -3.051013       1.000000
20789              6.209793      -4.603979       3.724501      -1.868957       1.000000
20790             17.199291     -14.766720       8.628522      -1.818848       1.000000
20791             13.264967     -11.317307       6.007832      -3.432762       1.000000
20792             11.949649      -8.574606       7.236501      -4.111360       1.000000
20793             14.207526     -10.914618       8.737142      -2.527307       1.000000
20794             29.316755     -21.648891      18.351431      -7.350009       1.000000
20795             28.228996     -24.391869      12.857359      -6.049901       1.000000
20796             26.218655     -21.807537      14.263780      -2.897203       1.000000
20797             28.466534     -23.202188      15.443878      -5.786931       1.000000
20798             25.092878     -22.151653      11.604776      -2.070271       1.000000
20799             37.263432     -30.069132      18.736134     -11.548504       1.000000
20800             24.306328     -20.513947      12.371815      -4.112631       1.000000
20801             28.903870     -22.835217      14.856761      -9.657286       1.000000
20802             21.801027     -19.052671      10.175437      -2.956516       1.000000
20803             18.098433     -12.225993      10.836633      -7.787538       1.000000
20804             26.043070     -19.905394      14.056181      -9.189152       1.000000
20805             25.660460     -20.590397      13.319012      -7.556366       1.000000
20806             16.604235     -12.865862       9.292668      -4.880220       1.000000
20807             27.699760     -19.541050      16.732323     -10.269054       1.000000
20808             28.303240     -24.777758      13.565586       1.763801       1.000000
20809             34.840611     -29.760283      17.717306      -3.780315       1.000000
20810             20.957582     -13.849847      12.251498      -9.864218       1.000000
20811             11.032567      -7.699394       7.284946      -3.060461       1.000000
20812             19.267988     -13.064491      12.238132      -7.127593       1.000000
20813             26.423359     -20.514421      16.181217      -3.939615       1.000000
20814             24.039930     -20.225100      12.012866      -4.955258       1.000000
20815             23.822531     -19.015358      13.369542      -5.213871       1.000000
20816             34.364834     -27.996264      17.573166      -9.398660       1.000000
20817             23.710934     -18.849489      11.654346      -8.430973       1.000000
20818             27.210194     -23.712132      13.258025      -1.534347       1.000000
20819             23.534918     -18.444901      13.462110      -5.696454       1.000000
20820             17.098078     -12.919423       9.513942      -5.909114       1.000000
20821             28.138023     -23.260834      15.179546      -4.501480       1.000000
20822             27.743874     -23.109711      13.074389      -8.045131       1.000000
20823             16.228508     -13.500882       8.345428      -3.382973       1.000000
20824             11.856326      -9.620847       6.466296      -2.489736       1.000000
20825             32.010025     -26.888926      16.851683      -4.200965       1.000000
20826             19.830898     -16.721733      10.528700      -1.671717       1.000000
20827             21.036739     -17.928421       9.245749      -5.969274       1.000000
20828             19.520023     -16.053312      11.095734      -0.455165       1.000000
20829             32.191784     -23.559692      18.620459     -11.598729       1.000000
20830             14.417720     -11.090991       8.641054      -3.192607       1.000000
20831             18.655125     -15.936073       9.601067      -1.369228       1.000000
20832             21.267836     -17.945349      11.198371      -2.209471       1.000000
20833             37.796791     -33.664101      16.767422      -3.765548       1.000000
20834             21.694956     -17.931887      11.871914      -2.859415       1.000000
20835             26.099808     -22.251789      13.613626      -0.852678       1.000000
20836             22.625042     -17.425203      12.193978      -7.717622       1.000000
20837             23.188368     -19.174952      12.515214      -3.659371       1.000000
20838             23.673159     -19.225033      13.465997      -3.079524       1.000000
20839             23.316311     -19.352371      12.510379      -3.553381       1.000000
20840             39.273907     -35.341454      16.801054      -3.338582       1.000000
20841             42.788574     -36.368401      21.023712      -8.136655       1.000000
20842             23.552124     -18.661777      12.745147      -6.633390       1.000000
20843             29.467201     -24.835579      14.394036      -6.657451       1.000000
20844             20.360188     -16.440935      11.242016      -4.224918       1.000000
20845             31.664854     -25.647171      17.129126      -7.174864       1.000000
20846             27.899414     -19.337549      18.814184      -7.103726       1.000000
20847             28.605244     -21.163025      17.616953      -7.747863       1.000000
20848             30.671627     -23.647768      16.309294     -10.748895       1.000000
20849             25.279934     -21.224558      12.647432      -5.351224       1.000000
20850             36.972214     -29.815235      21.519979      -3.858335       1.000000
20851             39.960674     -31.104485      23.084702      -9.821570       1.000000
20852             27.053030     -24.392746      11.100920      -3.691885       1.000000
20853             26.843693     -22.472965      14.620786       1.334996       1.000000
20854             22.346588     -18.024605      12.168879      -5.138289       1.000000
20855             28.689390     -25.044233      13.954022      -1.073668       1.000000
20856             26.374552     -20.019054      13.238312     -10.936250       1.000000
20857             19.796268     -15.659163      10.764727      -5.550096       1.000000
20858             21.968390     -16.313185      12.672985      -7.475669       1.000000
20859             10.642706      -8.769694       5.765186      -1.766999       1.000000
20860             25.583796     -18.936083      15.538189      -7.383767       1.000000
20861             24.506773     -19.560833      10.995863      -9.851228       1.000000
20862             15.703685     -13.106566       8.199647      -2.754890       1.000000
20863             23.382587     -18.591576      14.044552      -1.961964       1.000000
20864             30.368286     -25.290422      15.843133      -5.623386       1.000000
20865             18.500917     -15.585616       9.119039      -4.026869       1.000000
20866             21.583282     -14.622301      13.157561      -8.882847       1.000000
20867             43.970886     -38.166992      18.647255     -11.357799       1.000000
20868             26.956577     -22.520224      14.086693      -4.589306       1.000000
20869             18.760384     -14.016376      11.504920      -4.809367       1.000000
20870             13.297796      -9.630377       8.078607      -4.338586       1.000000
20871              6.504263      -4.748468       4.122746      -1.661459       1.000000
20872             23.568308     -17.956261      13.958845      -6.179683       1.000000
20873             27.429071     -20.526386      16.968239      -6.565080       1.000000
20874             15.411196     -11.574263       9.160153      -4.430910       1.000000
20875             18.817993     -15.029436      10.215981      -4.885347       1.000000
20876             33.266991     -28.404409      17.161314      -2.317634       1.000000
20877             23.294226     -18.179911      14.510098      -1.252522       1.000000
20878              9.967754      -7.398848       6.415731      -1.857839       1.000000
20879             19.852177     -15.360705      11.831238      -4.263736       1.000000
20880             13.830953     -10.221800       8.353224      -4.127192       1.000000
20881             23.997910     -21.334536      10.176000      -4.145634       1.000000
20882             26.160692     -23.634380      11.210808      -0.340049       1.000000
20883             15.419757     -10.135112      10.027312      -5.873791       1.000000
20884             16.284117     -12.308133       9.515615      -4.809927       1.000000
20885             19.255728     -16.481955       9.719779      -2.157347       1.000000
20886             16.403769     -13.314679       9.317912      -2.231472       1.000000
20887             28.260651     -21.389643      16.465511      -8.368662       1.000000
20888             31.494431     -28.285120      13.431110      -3.384723       1.000000
20889             14.022466     -10.000960       8.301102      -5.263273       1.000000
20890             31.862370     -28.197008      14.769738      -1.412162       1.000000
20891             17.414133     -15.028893       8.687107      -1.385135       1.000000
20892             34.990742     -25.440035      20.488811     -12.544526       1.000000
20893             27.419518     -23.134291      13.899912      -4.840134       1.000000
20894             25.985603     -21.450577      13.134010      -6.528560       1.000000
20895             17.105698     -12.082499      10.324514      -6.326336       1.000000
20896             27.159214     -19.423216      17.775818      -6.661973       1.000000
20897             27.889914     -22.500240      13.620494      -9.277318       1.000000
20898             21.359699     -17.965651      11.539750      -0.553450       1.000000
20899             26.020041     -22.061144      13.642796      -2.054884       1.000000
20900             26.486809     -22.403887      13.387403      -4.516006       1.000000
20901             28.913076     -23.529945      16.417656      -3.573262       1.000000
20902             25.143547     -20.872873      13.184515      -4.763364       1.000000
20903             23.753254     -18.703918      11.990743      -8.402535       1.000000
20904             12.931196     -10.902954       6.873755      -1.045431       1.000000
20905             23.307137     -17.587835      12.485285      -8.832233       1.000000
20906             40.041767     -32.587402      20.709419     -10.607747       1.000000
20907             39.524677     -33.552933      20.365677      -4.651891       1.000000
20908             17.661682     -14.048135       9.683282      -4.562778       1.000000
20909             33.214302     -26.495079      18.835941      -6.812346       1.000000
20910             31.227060     -22.213600      21.345015      -5.106433       1.000000
20911             22.194019     -14.636545      14.566209      -8.134593       1.000000
20912             24.035492     -13.973652      16.406771     -10.642358       1.000000
20913             30.595098     -24.195118      16.871101      -8.125407       1.000000
20914             29.453541     -26.324139      12.777700      -3.358744       1.000000
20915             36.105488     -31.386761      15.723049      -8.441763       1.000000
20916             22.359201     -19.141821      10.545877      -4.723249       1.000000
20917             22.870682     -18.801115      12.609558      -3.253490       1.000000
20918             27.086645     -20.576120      16.738159      -5.490322       1.000000
20919             26.771381     -20.472162      14.610502      -9.172276       1.000000
20920             26.991907     -23.798082      12.143407      -3.840839       1.000000
20921             22.136829     -19.154974      10.780563      -2.627854       1.000000
20922             12.840438     -10.049851       6.869328      -4.085298       1.000000
20923             26.235512     -21.618795      14.853388      -0.553737       1.000000
20924             12.152646     -10.387873       6.247806      -0.862447       1.000000
20925             17.494608     -13.972965       9.666309      -4.168934       1.000000
20926             16.306236     -11.856404       9.684866      -5.614477       1.000000
20927             27.849478     -24.047489      12.749649      -5.895598       1.000000
20928             22.027809     -17.691141      12.608347      -3.643827       1.000000
20929             42.667183     -34.235371      22.571413     -11.788104       1.000000
20930             16.567936     -13.424553       9.523936      -1.890118       1.000000
20931             24.758808     -21.012697      12.502980      -3.891093       1.000000
20932             28.319471     -24.096418      14.090646      -4.775853       1.000000
20933             26.932056     -22.532433      13.486872      -5.977408       1.000000
20934             24.101669     -20.917419      11.373973      -3.739624       1.000000
20935             34.582302     -30.609478      15.820335      -2.951680       1.000000
20936             30.003159     -24.180733      16.579762      -6.371284       1.000000
20937             22.532953     -17.244730      13.571302      -5.115959       1.000000
20938             21.970011     -18.682983       9.827906      -6.086029       1.000000
20939             28.398037     -22.795479      15.514746      -6.790236       1.000000
20940             29.150215     -23.411688      15.358923      -8.107491       1.000000
20941             17.900532     -14.098008      10.345763      -3.826275       1.000000
20942             23.194086     -18.719839      12.451687      -5.699890       1.000000
20943             16.238863     -14.800023       6.681893      -0.110840       1.000000
20944             25.204077     -16.179279      16.107647     -10.678019       1.000000
20945             25.028477     -19.642136      14.661016      -5.066144       1.000000
20946             17.538898     -12.854082      11.037153      -4.535061       1.000000
20947             24.614302     -19.426777      13.442039      -6.912003       1.000000
20948             41.319885     -31.810207      23.552628     -11.862430       1.000000
20949             28.401134     -24.426514      13.676190      -4.788703       1.000000
20950             28.390041     -21.575144      17.076797      -6.992183       1.000000
20951             28.802414     -24.329334      15.191176      -2.625031       1.000000
20952             18.548883     -15.131677       9.820449      -4.318826       1.000000
20953             15.586544     -12.559516       8.866966      -2.564338       1.000000
20954             23.040993     -17.197117      12.416731      -8.998407       1.000000
20955             43.827866     -34.748154      24.199091     -11.307157       1.000000
20956             23.922440     -18.411865      14.519302      -4.740904       1.000000
20957             19.286242     -14.151060      11.174844      -6.843208       1.000000
20958             28.113262     -22.045444      16.884987      -4.387601       1.000000
20959             29.864342     -23.082312      16.393192      -9.505212       1.000000
20960             22.370611     -17.840910      13.002797      -3.615717       1.000000
20961             27.039051     -22.792307      12.566369      -7.328534       1.000000
20962             20.902533     -15.688764      12.461719      -5.956860       1.000000
20963             24.375061     -19.244240      13.848313      -5.659248       1.000000
20964             11.924056     -10.222565       6.101779      -0.671240       1.000000
20965             26.463636     -22.340546      14.180191      -0.382505       1.000000
20966             35.285137     -25.430506      20.452677     -13.417083       1.000000
20967             39.825985     -33.033405      17.848196     -13.279499       1.000000
20968             28.354849     -24.857975      12.982190      -4.188232       1.000000
20969             32.951633     -22.148220      20.047165     -13.906027       1.000000
20970             26.988741     -22.129675      15.319566      -1.995119       1.000000
20971             24.705385     -18.503716      15.552087      -5.108929       1.000000
20972             23.875044     -21.319946      10.610364      -1.702311       1.000000
20973             27.038549     -22.410080      14.711078      -3.529256       1.000000
20974             28.242624     -20.728449      17.942083      -6.786666       1.000000
20975             21.272034     -18.864218       9.825631      -0.312596       1.000000
20976             20.130951     -17.532648       9.487675      -2.800980       1.000000
20977             30.484756     -20.110781      19.101261     -12.649853       1.000000
20978             23.681704     -14.326200      14.122909     -12.495061       1.000000
20979             29.542974     -20.474525      16.354546     -13.642212       1.000000
20980             22.394989     -16.840792      14.208571      -4.004969       1.000000
20981             19.375422     -16.619520       8.587276      -5.045511       1.000000
20982             24.816189     -20.483923      13.678544      -3.024815       1.000000
20983             22.266113     -14.692940      15.121056      -7.158982       1.000000
20984             11.451035      -9.270800       6.573813      -1.401239       1.000000
20985             26.818117     -23.443666      12.471048      -3.752186       1.000000
20986             22.086035     -18.865318      11.217290      -2.462737       1.000000
20987             19.570999     -15.347036      11.401109      -4.184160       1.000000
20988             34.541290     -28.125881      20.025789       1.001687       1.000000
20989             17.641571     -14.115740       9.228588      -5.177263       1.000000
20990             26.196203     -20.060499      13.519975     -10.051253       1.000000
20991             21.560089     -16.739098      12.361460      -5.642197       1.000000
20992             24.289125     -18.049767      12.736305     -10.097232       1.000000
20993             20.640856     -16.057257      12.261338      -4.227178       1.000000
20994             20.589903     -15.877246      11.821941      -5.665586       1.000000
20995             20.859720     -17.972021      10.564146      -0.730226       1.000000
20996             26.361797     -21.888945      14.406510      -2.875929       1.000000
20997             28.912216     -25.869804      12.848547      -1.258710       1.000000
20998             25.141171     -18.732763      14.387733      -8.611340       1.000000
20999             29.046345     -22.161205      17.572475      -6.616590       1.000000
21000             30.078600     -24.324120      15.172089      -9.103142       1.000000
21001             39.070988     -29.720444      22.809883     -11.088129       1.000000
21002             26.555099     -19.199451      16.614641      -7.778691       1.000000
21003             26.636919     -19.318247      15.691323      -9.492795       1.000000
21004             29.884100     -25.440302      14.888417      -4.917876       1.000000
21005             29.997978     -25.646320      14.350256      -6.017898       1.000000
21006             31.098244     -24.405848      17.581522      -7.895909       1.000000
21007             23.112841     -18.683924      10.954125      -8.069790       1.000000
21008             21.811966     -15.569032      13.447895      -7.247153       1.000000
21009             35.812717     -32.220493      15.594316      -1.098997       1.000000
21010             32.547668     -25.491604      17.660923      -9.880321       1.000000
21011             24.377731     -20.528114      12.719543      -3.329185       1.000000
21012             16.611216     -12.356746      10.372198      -3.957373       1.000000
21013             22.002651     -16.297142      13.943733      -4.908379       1.000000
21014             11.282475      -8.839753       6.557775      -2.479636       1.000000
21015             24.427601     -19.487312      12.639280      -7.563128       1.000000
21016             13.688689     -10.513702       7.971414      -3.646756       1.000000
21017             22.900635     -19.967447      11.103222      -1.567989       1.000000
21018              7.899238      -6.465826       4.450975      -0.883107       1.000000
21019             32.964809     -27.829544      17.589657       1.673069       1.000000
21020             17.388699     -14.710584       9.033138      -2.089974       1.000000
21021             26.630894     -22.735594      13.287138      -3.968526       1.000000
21022             14.461730     -11.491561       7.962626      -3.698956       1.000000
