@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
6292              35.015537     -33.391834       7.735787      -7.157564
6293              33.624298     -32.107933      -8.816390       4.684596
6294              38.206451     -36.917927      -0.288925      -9.834428
6295              40.638565     -39.654678       4.588182      -7.612361
6296              41.946922     -36.972416      10.489060     -16.809647
6297              49.872234     -48.341557      -9.371012      -7.906819
6298              35.230850     -30.738110      -5.071295     -16.451855
6299              39.802189     -38.765400       3.390944      -8.364190
6300              36.094963     -34.969173      -3.226199      -8.342360
6301              41.320381     -40.843185      -5.820334      -2.309113
6302              43.833435     -39.191696       2.487648     -19.472870
6303              35.594479     -30.652672     -13.445589     -12.107708
6304              41.431320     -39.854408      -3.316557     -10.825006
6305              48.300285     -47.845978       2.426667      -6.147449
6306              46.647247     -46.109528      -5.086530      -4.899431
6307              47.386684     -45.668354     -10.151294      -7.539922
6308              44.341442     -41.780598       4.376258     -14.191318
6309              45.475342     -43.091038       0.338675     -14.527706
6310              45.244217     -38.596691       2.526254     -23.472382
6311              34.401779     -32.555523      -4.809039     -10.024648
6312              43.510921     -42.031693      -3.590269     -10.660532
6313              42.062744     -36.061314     -14.007926     -16.511639
6314              38.918007     -38.785683      -3.162408      -0.530335
6315              41.894176     -40.570560      -3.755221      -9.749363
6316              45.726871     -42.863808     -15.540018      -3.485485
6317              36.743122     -33.582268      -5.675970     -13.786648
6318              44.582451     -42.589565     -12.063471       5.310034
6319              46.100811     -44.971077       0.070492     -10.143071
6320              44.823215     -40.122261      -1.524519     -19.924879
6321              47.302368     -47.236996       2.466021      -0.314502
6322              51.998672     -50.612446       1.698225     -11.805015
6323              46.088642     -41.480328       0.976903     -20.064676
6324              47.866898     -42.635040      -3.706642     -21.441877
6325              46.144135     -38.728550       0.638987     -25.079317
6326              55.830238     -55.326656       5.339316      -5.241045
6327              49.874004     -39.116081      -9.921336     -29.307261
6328              36.801720     -33.949482     -11.057972      -8.917426
6329              47.501804     -41.469025      -0.639361     -23.158855
6330              37.866322     -35.201046      -1.400522     -13.884637
6331              41.756630     -41.314640      -3.816673      -4.706337
6332              51.079639     -50.952370      -1.355363      -3.338929
6333              49.004742     -48.133511       0.610807      -9.179153
6334              44.340282     -36.995094     -21.162413     -12.230126
6335              46.658905     -45.900394      -4.381760      -7.141947
6336              40.310371     -39.627651      -4.095600      -6.148280
6337              30.609114     -23.631544     -16.636093     -10.085053
6338              51.382694     -51.280281       2.133741       2.441595
6339              36.352486     -36.154705       3.720753       0.704596
6340              40.039455     -39.946365      -1.958127      -1.900428
6341              34.127934     -30.661890     -11.533619      -9.567657
6342              49.833401     -48.553947       1.742634     -11.083551
6343              44.502720     -44.083561      -5.295585       3.014705
6344              45.729942     -41.063511     -20.074135       1.429965
6345              44.278992     -40.961723       1.537587     -16.745209
6346              47.469257     -47.279358       4.040742      -1.290442
6347              43.340382     -43.118244      -2.616819      -3.515362
6348              40.412964     -38.472828     -11.401557      -4.801426
6349              40.878929     -38.326080      -6.200609     -12.796521
6350              44.532467     -43.275291       5.495046      -8.955123
6351              46.467968     -46.229370      -2.946243      -3.665675
6352              44.211761     -43.751129       2.313454      -5.930123
6353              46.674183     -45.717583      -6.342394      -6.939447
6354              41.357155     -39.649940      -9.672129      -6.689270
6355              33.035412     -31.835342      -8.407208      -2.677342
6356              40.973423     -40.540936       4.482791       3.893404
6357              34.549053     -32.953381      -1.084314     -10.321624
6358              38.382950     -37.127026      -3.315061      -9.156706
6359              37.491222     -36.161140      -8.401566      -5.232330
6360              39.511772     -34.854710     -15.015453     -10.993879
6361              40.337318     -36.477551      -4.376198     -16.653423
6362              37.004017     -36.660950       1.104065      -4.904383
6363              37.861038     -35.807549     -11.738172      -3.673276
6364              36.144627     -35.552250      -1.805583      -6.261891
6365              46.396988     -43.220638      -3.317572     -16.542395
6366              44.989178     -42.369564      -2.956314     -14.835987
6367              27.839773     -25.989532      -8.537796      -5.167517
6368              38.057121     -34.466335      -3.286071     -15.799298
6369              42.774193     -37.204166      -0.732356     -21.093721
6370              45.445141     -43.359253     -11.510478      -7.262588
6371              44.840340     -42.575615       3.137680     -13.715978
6372              46.174446     -45.842148      -2.709488      -4.820337
6373              45.158947     -43.142178      -2.151748     -13.170149
6374              40.548317     -35.019470     -16.963276     -11.403951
6375              34.599613     -31.575823      -4.698738     -13.342508
6376              44.056965     -42.985737      -9.579122      -1.217735
6377              44.745155     -41.852425       3.212266     -15.497896
6378              40.036682     -38.830940      -0.076995      -9.751308
6379              34.456230     -34.212280      -3.108315      -2.662701
6380              37.014515     -33.201599      -5.072767     -15.556196
6381              41.503582     -41.306599      -1.830549      -3.600179
6382              46.083679     -45.411903      -7.560318      -2.075084
6383              34.356438     -32.399261      -7.701148      -8.446595
6384              35.983616     -34.555798      -8.925716      -4.587928
6385              39.079521     -38.181355      -8.058232       2.111414
6386              42.371021     -42.286163       2.673193      -0.195060
6387              39.491768     -34.742451      -3.160789     -18.508684
6388              38.094902     -35.599880     -12.168791      -5.982541
6389              40.686047     -38.541092     -12.730706      -2.804956
6390              37.892307     -36.291492      -1.262220     -10.824107
6391              41.365559     -39.285679      -3.415655     -12.493126
6392              41.447189     -40.573849      -7.558927      -3.807238
6393              46.972027     -45.403431     -11.332635      -4.058475
6394              58.175777     -52.444126       5.934285     -24.470778
6395              39.131317     -37.603477     -10.069400       3.980674
6396              43.439907     -41.751888      -9.832093      -6.865519
6397              43.201847     -41.334694      -7.762375      -9.878682
6398              41.890751     -40.874569       3.513300      -8.471205
6399              43.116714     -43.074966      -0.364826      -1.861522
6400              39.794422     -38.615559      -2.990574       9.137347
6401              36.558952     -35.677872      -0.990090      -7.916201
6402              46.367989     -44.905174      -7.070009      -9.139505
6403              43.550900     -40.077927       4.564037     -16.419809
6404              46.210636     -44.969944      -7.981041      -7.030640
6405              40.634956     -38.535797       3.539483     -12.396128
6406              37.315708     -36.001362      -9.099524       3.682756
6407              47.729748     -41.797825      -7.642090     -21.740953
6408              45.390423     -39.533195       0.076905     -22.302715
6409              36.167553     -35.312416      -7.809987       0.359432
6410              33.275307     -28.040449     -11.108778     -14.056112
6411              39.756920     -39.059467      -7.359316       0.900592
6412              42.040661     -39.948490       0.788988     -13.073359
6413              47.533882     -41.166660     -20.837662     -11.426632
6414              40.934433     -40.572308      -2.657259      -4.738638
6415              34.821529     -28.668215     -19.714945       1.411849
6416              34.675903     -32.232475      -3.453124     -12.311043
6417              42.044285     -41.778053      -2.505820       4.004635
6418              44.548454     -42.125549     -12.519860      -7.297684
6419              35.692871     -35.492237       0.726935      -3.708593
6420              46.598663     -45.106495      -4.385301     -10.844755
6421              35.477085     -33.607849      -1.927737     -11.199100
6422              41.839821     -37.892387     -11.216542     -13.745064
6423              47.621300     -43.171455      -2.824475     -19.900656
6424              37.518757     -33.495232      -7.049735     -15.363199
6425              42.239483     -39.441788     -14.310136      -4.872283
6426              46.797092     -42.658062     -12.767251     -14.396356
6427              45.706642     -44.310932      -4.975057     -10.044260
6428              46.282372     -45.280174      -3.588495      -8.881800
6429              41.336971     -38.370384       2.837342     -15.113180
6430              31.254364     -27.406857      -5.849016     -13.837938
6431              39.827087     -38.238251      -7.130177      -8.555329
6432              33.803558     -29.177286     -11.845722     -12.290055
6433              36.219917     -32.853207      -8.496127     -12.663535
6434              41.060879     -39.733608      -8.970176      -5.174183
6435              40.291374     -37.442795     -10.143270     -10.887881
6436              33.777203     -29.029423     -15.149448      -8.287719
6437              47.241154     -45.214645      -8.476856     -10.747341
6438              41.652363     -36.006519     -15.595780     -13.972167
6439              43.242554     -42.385807      -3.971470      -7.588764
6440              34.287846     -31.959101      -7.886967      -9.595201
6441              49.309044     -49.292076       0.973379      -0.851872
6442              45.776745     -43.120571     -14.964574      -3.491141
6443              58.475365     -58.349945      -0.302400      -3.815871
6444              51.728024     -51.658142       0.022575      -2.687811
6445              42.392452     -40.731258     -10.986712      -4.168540
6446              38.137791     -34.569317     -15.896860      -2.596775
6447              41.410053     -36.214916      -6.123075     -19.125380
6448              41.017490     -40.890697      -0.009175      -3.222609
6449              46.116665     -45.751461      -5.360503      -2.194408
6450              40.851555     -40.047474       0.280382      -8.060447
6451              41.230377     -38.868492       0.043767     -13.754362
6452              39.383293     -38.151245      -9.753108      -0.635015
6453              36.696033     -35.829876      -7.037789       3.645338
6454              40.789734     -39.287903      -4.491417     -10.004511
6455              38.138191     -35.504921     -13.460244      -3.569858
6456              38.454742     -36.226791      -5.757809     -11.542729
6457              28.746649     -26.874928      -9.969656      -2.171180
6458              45.382339     -44.995655      -3.491327       4.770599
6459              41.259457     -38.541149     -14.110955       4.219415
6460              45.628883     -44.719925      -2.686842      -8.654708
6461              37.113918     -34.308411       9.011923     -10.916099
6462              32.832134     -31.548506      -6.503024      -6.352279
6463              42.799397     -41.343544     -11.042190       0.754834
6464              36.450081     -34.684395       6.764027      -8.935843
6465              36.721069     -36.632393       0.783182      -2.427183
6466              38.930538     -32.086739      -3.045651     -21.834654
6467              27.736584     -16.817759       5.952404     -21.237936
6468              32.170918     -28.568487      -5.353334     -13.789537
6469              29.815880     -18.737787       4.007894     -22.843353
6470              31.915070     -24.817434      -1.356672     -20.020641
6471              30.190529     -28.597895      -7.908344      -5.575531
6472              38.480728     -36.195374       5.437048     -11.878546
6473              32.460598     -29.145773      -4.065893     -13.699734
6474              35.721004     -35.415741       2.332057      -4.034489
6475              35.238148     -28.096025     -10.359560     -18.574717
6476              44.011131     -34.780594      11.417855     -24.431999
6477              39.890724     -37.459595      -0.983862     -13.677740
6478              30.142735     -11.981125       5.077222     -27.189316
6479              37.051987     -34.167477       1.451194     -14.259289
6480              33.798279     -26.450315      -3.585288     -20.732828
6481              29.698004     -27.976398      -9.458896       3.133980
6482              35.830341     -30.405079      -1.444346     -18.901279
6483              37.447620     -34.939575      10.339168      -8.640140
6484              36.245613     -35.758923      -5.542198      -2.080352
6485              24.961836     -23.082567      -5.721693      -7.586209
6486              26.168390     -24.997896      -4.215996      -6.489620
6487              30.800165     -26.548988      -1.253705     -15.563728
6488              41.890888     -33.768372       7.551890     -23.611700
6489              45.149113     -43.144012       7.378832     -11.072006
6490              35.561733     -30.149239      -2.951218     -18.626612
6491              34.731133     -31.487579       4.735030     -13.869510
6492              27.518381     -24.492842      -2.251468     -12.340701
6493              32.562786     -30.063992      -5.883875     -11.039546
6494              29.860096     -28.401331      -5.486094      -7.408949
6495              40.146744     -37.377369      -4.155862     -14.050700
6496              31.822474     -24.038492       5.325297     -20.160900
6497              39.847534     -35.046238       1.047351     -18.933842
6498              36.950600     -34.489899       6.865940     -11.342504
6499              39.133320     -37.172901       6.746752     -10.201650
6500              32.057011     -29.145466       4.476562     -12.575937
6501              34.435524     -33.352917      -6.456037      -5.630967
6502              30.786942     -29.038734      -2.617465      -9.886178
6503              31.894167     -28.169722       2.763532     -14.699238
6504              33.329208     -30.602980       2.068623     -13.038961
6505              40.292950     -38.029293      -4.698332     -12.458748
6506              29.642149     -23.948784      -1.191556     -17.426788
6507              38.148064     -37.058811       5.427453      -7.243077
6508              38.217262     -30.678825      -1.273018     -22.754084
6509              30.493746     -27.794346      -8.126918      -9.554902
6510              31.021048     -28.757879      -4.690803      10.643596
6511              30.625607     -29.793329       0.412559      -7.079206
6512              24.248026     -20.308424     -10.858029      -7.591957
6513              34.639992     -27.061279      -6.479394     -20.630892
6514              27.031427     -23.529484      -3.532975     -12.828856
6515              29.878151     -28.526150       1.921877      -8.675777
6516              31.470682     -28.069389       8.073633     -11.718773
6517              35.433876     -28.141066      12.167966     -17.764585
6518              31.272844     -27.392181       5.113020     -14.195642
6519              36.346306     -33.843388       7.463515     -10.953316
6520              32.335220     -31.374903      -1.007801      -7.756691
6521              35.900986     -35.448837      -2.884624      -4.892807
6522              37.283211     -34.166618       4.849971     -14.112327
6523              26.755173     -22.772671      -1.838168     -13.923570
6524              36.087490     -31.791334       2.762604     -16.851889
6525              37.025795     -34.605370       9.230425      -9.390271
6526              33.002232     -30.884130      -2.044349     -11.451570
6527              23.842512     -19.151415      -4.192238     -13.568855
6528              38.599850     -36.388931       7.384984     -10.547798
6529              35.893837     -23.405176       0.453929     -27.209543
6530              30.316776     -24.760563       4.749817     -16.836290
6531              32.698277     -18.108994      13.145916     -23.841696
6532              36.623951     -33.424671       8.186468     -12.533430
6533              30.864822     -29.713789      -3.617639      -7.526000
6534              37.334988     -32.838589       4.915451     -17.069468
6535              32.962479     -27.092155      -2.399606     -18.622086
6536              35.104065     -34.656746       0.342520      -5.575664
6537              34.508228     -27.428299       1.571860     -20.881462
6538              26.374317     -25.759186      -4.004214      -4.004399
6539              32.783894     -32.586697      -2.373578      -2.693873
6540              51.666176     -51.387398       5.120806      -1.583161
6541              41.171314     -40.468315       1.214289       7.477843
6542              37.431141     -33.135521     -16.213163      -6.345134
6543              40.767323     -39.707928      -4.527319      -8.047276
6544              35.124126     -34.943508      -1.944722      -2.978873
6545              40.748249     -39.938786      -0.385751      -8.072459
6546              40.484928     -40.204075      -4.097780       2.422824
6547              36.679668     -35.575542      -4.262409      -7.849236
6548              46.099945     -45.898190       4.293419       0.357028
6549              50.927666     -47.219078       4.981434     -18.416594
6550              46.677208     -45.517773       5.862354      -8.516275
6551              32.984833     -32.433697      -3.251851      -5.047768
6552              40.139263     -39.304432      -7.445917      -3.298538
6553              44.308205     -44.065563       0.891396      -4.544078
6554              28.428272     -23.427467     -16.001637       1.807754
6555              53.452816     -49.930210       5.313805     -18.328690
6556              49.337292     -48.933353       6.259382      -0.717842
6557              31.112364     -28.106606      -3.978756     -12.734495
6558              47.472515     -44.399143      -0.333012     -16.800146
6559              47.520176     -45.652885       5.116321     -12.157473
6560              44.779354     -44.455040       3.404302      -4.165434
6561              42.761280     -41.394039     -10.191049      -3.347106
6562              46.583084     -42.596634       7.411251     -17.337358
6563              30.720821     -26.146912      -1.387167     -16.068094
6564              44.987907     -44.179585       8.203917      -2.184474
6565              37.073048     -35.109383     -11.058733      -4.409826
6566              36.335648     -34.318527      -8.622745      -8.256273
6567              35.563007     -35.452141       0.664691      -2.726040
6568              46.439133     -44.240540      -4.784900     -13.284295
6569              36.932629     -33.996651     -11.669958      -8.488758
6570              42.020660     -41.621201      -3.202209       4.812225
6571              47.224270     -46.665440      -1.099479      -7.159564
6572              30.190762     -28.563919      -0.742836      -9.748476
6573              39.926350     -37.591610      -6.264172     -11.905651
6574              44.884373     -44.639389      -0.106651       4.681923
6575              43.166252     -41.177662      -3.405540     -12.495115
6576              31.226311     -29.013868     -10.632252      -4.498131
6577              40.997715     -40.784679       3.349162       2.491145
6578              34.120300     -31.653746      -9.810975      -8.122804
6579              38.524639     -35.001137      -6.575515     -14.691177
6580              31.809435     -31.255999      -5.487586      -2.188397
6581              42.774464     -42.025997      -4.137923       6.807931
6582              41.995071     -41.484058      -5.236198      -3.904010
6583              31.271240     -30.455029      -6.251185      -3.362196
6584              31.346718     -29.502050      -4.698098      -9.495980
6585              38.924232     -37.617294       7.309272      -6.827127
6586              38.215374     -36.817005     -10.110737       1.641963
6587              45.025700     -44.698460       3.336818      -4.269290
6588              50.543976     -47.877422       1.992565     -16.077173
6589              34.662724     -34.034508      -4.815686      -4.468302
6590              47.706406     -43.759018       1.677139     -18.927139
6591              47.820908     -45.138275       4.386155     -15.170260
6592              36.189026     -35.396435      -0.057310      -7.532238
6593              41.690662     -41.215332       2.825696      -5.605632
6594              42.408653     -41.798477      -7.103090      -0.962985
6595              36.515915     -34.740528      -7.237214      -8.609904
6596              29.540758     -25.962763      -2.539971     -13.861451
6597              42.796860     -39.851967       7.017410     -13.933693
6598              45.739017     -42.686077     -13.040220      -9.995455
6599              38.939312     -36.997330       1.849950     -12.001884
6600              49.111546     -48.703144      -6.316742      -0.215395
6601              40.834732     -37.342884      -9.995906     -13.155459
6602              49.820007     -39.146221       3.608426     -30.603685
6603              52.704514     -52.113789       1.663910       7.690928
6604              47.607666     -45.906445     -10.170881      -7.459325
6605              49.878124     -48.772488       0.027949     -10.443695
6606              38.762779     -37.991821      -5.082294      -5.774490
6607              49.269249     -49.053932       0.761147       4.537754
6608              33.031979     -32.665794       0.677941      -4.857770
6609              40.880848     -39.152912      -8.173819      -8.454699
6610              38.687901     -37.040138       3.547014     -10.592476
6611              42.851376     -41.937321      -8.708299       1.291085
6612              37.428242     -36.406456      -3.297801      -8.035413
6613              36.927624     -36.139339      -7.183498      -2.448418
6614              33.785358     -32.234947     -10.117149      -0.045856
6615              34.134392     -33.610771      -5.865892      -1.031525
6616              41.298344     -39.426086      -3.443067     -11.801788
6617              44.563599     -42.453678       1.410507     -13.476268
6618              42.499050     -41.975830      -6.269978       2.210495
6619              45.811977     -40.718861      10.730497     -18.043505
6620              39.682800     -38.002514      -9.124540      -6.875778
6621              30.370110     -22.406794     -16.791384     -11.761315
6622              38.557297     -36.126110      -5.669916     -12.223804
6623              34.674938     -31.969372      -7.841216      10.900736
6624              43.339848     -40.205067       4.130357     -15.647207
6625              42.794323     -42.206741      -0.553168      -7.045487
6626              40.408852     -39.003361       6.274293      -8.499785
6627              50.482430     -49.320278       4.639857      -9.718934
6628              44.114929     -43.776760      -3.377197      -4.279784
6629              44.492287     -44.150761       5.387055      -1.119650
6630              43.050762     -42.278381       1.017480      -8.054286
6631              45.526157     -44.768372       3.485632      -7.501598
6632              40.607986     -39.846626      -7.786089       0.794753
6633              41.805935     -38.322845      -3.260116     -16.384968
6634              43.774010     -41.995289      -5.868830      10.868151
6635              42.915859     -41.091633      -9.051574      -8.444985
6636              30.345160     -27.538746     -11.935616      -4.470709
6637              39.785599     -35.634758      -6.242655     -16.555580
6638              42.530300     -42.297497      -4.412224       0.529690
6639              40.316872     -38.760792      -6.025511      -9.313669
6640              43.176167     -41.773308     -10.579951      -2.690102
6641              33.306709     -33.198830       1.267878      -2.359489
6642              33.081326     -32.815025      -2.246521      -3.535727
6643              38.469566     -36.901608       0.718753     -10.847230
6644              38.640388     -36.460033       5.462536     -11.571793
6645              47.217873     -46.668964      -6.253396      -3.525660
6646              42.548248     -39.526360       7.701478     -13.737082
6647              36.631107     -34.970009     -10.900310      -0.346195
6648              33.584793     -28.789885     -12.151331     -12.305523
6649              38.454964     -36.080799     -12.608399      -4.241268
6650              43.747116     -43.257835      -3.405847      -5.565057
6651              42.908993     -41.697334      -7.373298      -6.938892
6652              41.499252     -37.124226      -7.412826     -17.000879
6653              44.405220     -42.409790      -3.273039     -12.748348
6654              36.717449     -35.532894      -8.057657       4.545177
6655              37.584667     -36.893284      -7.174623      -0.133140
6656              41.154758     -39.640495       2.423026     -10.792322
6657              36.939541     -34.301682      -1.522434     -13.623742
6658              35.050480     -33.963238      -3.250253      -8.029364
6659              44.710419     -42.692966      -5.016405     -12.295038
6660              48.019260     -46.552227      -3.575620     -11.222948
6661              57.130760     -54.530144       3.617412     -16.652372
6662              39.369286     -33.450787     -11.056630     -17.570900
6663              40.852039     -37.483242      -5.552761     -15.266390
6664              43.487095     -41.754723       2.753575     -11.835895
6665              45.011120     -41.166538      -2.400710     -18.043108
6666              44.894196     -42.840324      -4.459552     -12.661276
6667              46.871647     -45.230415       4.935846     -11.260461
6668              45.172871     -41.897369       6.922077     -15.404009
6669              47.111107     -43.590591       3.417485     -17.539595
6670              42.280926     -37.734886     -10.472667     -15.939832
6671              46.623821     -43.995708     -11.609454     -10.167549
6672              34.679943     -31.157202      -8.046150     -12.930064
6673              37.685211     -31.760893     -11.114798     -16.967087
6674              42.688736     -37.836334      -5.639577     -18.945583
6675              39.214249     -37.772312       0.832233     -10.503199
6676              39.173351     -34.520267     -11.336402     -14.642014
6677              42.355968     -37.006546      -5.732432     -19.790979
6678              41.351215     -37.807236      -4.616158     -16.100527
6679              43.624210     -42.673817      -3.352376      -8.413006
6680              29.322519     -26.527922       4.532650     -11.641933
6681              49.164280     -48.461113       2.737760      -7.819950
6682              44.438156     -42.025444     -14.396384      -1.164411
6683              50.415092     -48.540592       3.245656     -13.227170
6684              34.446701     -30.262684      -9.134720     -13.685840
6685              47.378967     -46.082294       9.285693      -5.913084
6686              43.611443     -43.396099      -1.187413      -4.162503
6687              49.909302     -49.877987       1.699091       0.487608
6688              37.853214     -37.207722      -6.499872      -2.490556
6689              43.610405     -41.134705      -1.982793     -14.348236
6690              28.730310     -25.913696      -5.362339     -11.187331
6691              39.063850     -38.144451      -1.908221      -8.206341
6692              50.694775     -47.629036      -3.132685     -17.076927
6693              45.533939     -44.195034     -10.585367      -2.844018
6694              49.507458     -44.961182     -17.640217     -10.876723
6695              47.684395     -47.083042      -2.849846      -6.990506
6696              37.590233     -36.986267      -4.738494      -4.752708
6697              55.071785     -52.587902       2.928510     -16.088428
6698              48.734596     -41.580902     -21.462175     -13.618545
6699              47.034840     -42.905861     -18.021229      -6.826319
6700              40.813843     -37.078793      -5.118125     -16.270760
6701              36.415409     -26.727617     -21.876585     -11.538271
6702              45.119492     -39.933403     -10.474543     -18.203735
6703              41.864380     -34.508343      -7.137327     -22.602194
6704              40.973015     -37.774261      -3.453815     -15.490781
6705              39.209309     -34.548824     -16.456121      -8.540765
6706              48.906002     -47.123714     -12.519018      -3.798249
6707              38.618782     -36.575993     -11.924386       3.378761
6708              44.735233     -43.266392      -8.382257      -7.681025
6709              38.094452     -32.717995     -12.687081     -14.824240
6710              35.875107     -32.591095     -12.411768      -8.413784
6711              51.547104     -47.212315     -13.654339     -15.545424
6712              48.048359     -45.827839      -2.590334     -14.203662
6713              39.054504     -38.777634       1.868069      -4.249697
6714              37.019970     -31.629112     -13.229506     -13.966304
6715              39.254593     -31.849277       5.298570     -22.326481
6716              41.978344     -38.131378      -1.218251     -17.512722
6717              47.566471     -44.050690     -16.546478      -6.951264
6718              35.883240     -33.055935     -12.050195      -7.050168
6719              40.687939     -37.858665      -4.108044     -14.330170
6720              35.905598     -34.366104      -4.253792      -9.491477
6721              51.436855     -48.221298     -15.549973      -8.868762
6722              44.504223     -43.018684      -6.361901      -9.462808
6723              54.879864     -53.203213       8.031163     -10.803606
6724              38.248425     -38.172432      -2.370507       0.433634
6725              34.418564     -32.381042      -4.219333     -10.876707
6726              40.107826     -35.356281     -17.719868      -6.676613
6727              47.658752     -46.615822      -5.309294      -8.374549
6728              52.583462     -50.141953      -3.300305     -15.489120
6729              41.558464     -37.245033      -3.873423     -18.025265
6730              36.542820     -35.535698       0.979535      -8.463593
6731              41.528927     -40.975147      -0.941972      -6.693416
6732              38.419891     -34.348274      -8.838791     -14.770237
6733              40.050110     -35.120422       4.354786     -18.751083
6734              41.087337     -39.372002     -11.745035      -0.262834
6735              52.307396     -48.593975       2.124441     -19.239958
6736              40.647758     -39.722034      -5.866526      -6.323303
6737              37.747787     -35.570911      -4.043745     -11.968865
6738              38.494240     -38.184662       4.459300       1.962853
6739              47.109814     -44.353626     -15.624944      -2.819829
6740              36.026104     -32.257954       4.319982     -15.448054
6741              41.409481     -41.352554      -0.043219      -2.170181
6742              35.919540     -32.003021      -3.297361     -15.973339
6743              33.676651     -32.522118      -6.194145      -6.169369
6744              26.483006     -25.132360      -3.733031      -7.468498
6745              43.624680     -43.538342       1.571133       2.248770
6746              45.674656     -45.505444      -3.626247       1.509707
6747              36.811821     -29.974710      -4.018833     -20.987514
6748              45.454464     -43.447723       2.168057     -13.179642
6749              31.756197     -30.872093      -4.340742       6.043829
6750              39.125771     -37.648979      -0.441297     -10.638868
6751              42.121613     -40.463890     -10.324384      -5.505528
6752              43.355366     -42.431774      -3.758056      -8.069035
6753              37.586330     -36.923847      -3.643013      -6.007515
6754              34.212303     -32.084625       1.428097     -11.790629
6755              49.383446     -49.186066      -3.840202      -2.169905
6756              35.498005     -33.139225     -10.057153      -7.794471
6757              38.783855     -38.653320      -0.135745      -3.176424
6758              39.720673     -39.279457       0.389093      -5.891068
6759              47.896889     -45.937874      -3.006402     -13.220633
6760              42.322765     -41.216454      -6.442655      -7.135301
6761              48.608879     -46.698860       3.754400     -12.959329
6762              45.236092     -42.102146      -5.166534     -15.716875
6763              43.165203     -42.223812      -4.752753      -7.602363
6764              42.814751     -40.616051     -12.388612      -5.473705
6765              42.150467     -37.972504     -13.646506     -12.187034
6766              30.276279     -28.262356      -5.062386      -9.605450
6767              32.889584     -29.175295      -9.310011     -11.993772
6768              51.818447     -46.290596       0.608351     -23.280075
6769              41.552872     -32.980049       5.777199     -24.608562
6770              44.252914     -34.138348       7.466583     -27.150394
6771              36.452179     -32.804081       2.444018     -15.706060
6772              40.892849     -30.989801     -16.832441     -20.700874
6773              46.743141     -46.212883      -6.446355      -2.781203
6774              32.683975     -30.239876      -6.342078     -10.656930
6775              35.709862     -27.980639     -19.134069     -11.232344
6776              41.199657     -39.257858      -5.088398     -11.416676
6777              43.568226     -40.908154       1.447318     -14.920403
6778              50.494122     -50.039680      -0.686926      -6.724196
6779              46.205612     -45.998112      -1.612917       4.065831
6780              36.506760     -32.042801      -4.604176     -16.876135
6781              37.074387     -35.096844     -10.989604      -4.685098
6782              39.380569     -35.708927      -5.826150     -15.548561
6783              42.765190     -39.844803      -8.051092     -13.282815
6784              39.838154     -37.138088      -8.425585     -11.698315
6785              36.761406     -36.084839      -4.534260      -5.359643
6786              32.545795     -28.475195      -5.585290     -14.737593
6787              35.581558     -31.995775      -3.058003     -15.263233
6788              42.219139     -35.084190      -4.698964     -23.010328
6789              42.023743     -38.614609      -4.732850     -15.890472
6790              48.840309     -47.894096      -6.199856      -7.286510
6791              46.366501     -46.294895      -2.394017       0.950670
6792              33.861523     -32.260429      -3.660465      -9.616046
6793              41.907341     -36.186466     -17.331200     -12.099349
6794              49.020245     -46.554176     -12.214892      -9.299977
6795              34.676628     -30.185616     -11.778812     -12.351386
6796              45.243065     -38.624081     -13.605408     -19.235600
6797              42.415981     -38.390247      -8.697021     -15.800828
6798              39.521317     -36.621124      -9.880968     -11.099286
6799              32.984840     -28.409224     -11.877369     -11.825554
6800              38.801193     -38.745373      -1.216099      -1.688156
6801              28.965818     -27.859413      -6.887676      -3.928321
6802              38.335533     -37.493111       4.572603      -6.555233
6803              43.403999     -42.059017      -2.766106     -10.358320
6804              38.480457     -36.972885      -5.328265      -9.239089
6805              39.224308     -34.321381      -4.158056     -18.528347
6806              35.448326     -32.840626      -3.088071     -12.982327
6807              44.139370     -43.806164       5.275109      -1.215321
6808              34.245670     -33.236687      -8.188235       1.020509
6809              44.019276     -38.641525       8.361957     -19.354759
6810              42.951302     -39.516342     -12.584551     -11.175971
6811              37.040501     -35.029144       4.484506     -11.173493
6812              40.510605     -38.991547     -10.826428       1.885950
6813              32.786774     -32.482449      -4.313556       1.120795
6814              38.104321     -36.861744       3.327580      -9.059705
6815              43.264763     -42.414124      -1.396000      -8.422180
6816              31.074551     -27.277704     -14.557253      -3.104987
6817              47.484768     -45.425980       3.754182     -13.311270
6818              37.498470     -34.951271      -9.992701      -9.202717
6819              38.896526     -37.348240      -8.273301      -7.042824
6820              39.405296     -38.040195      -7.518666      -7.013593
6821              37.756279     -31.968328     -12.861658     -15.431797
6822              37.647762     -35.755936      -6.539318      -9.803284
6823              41.124054     -40.436012      -0.877027      -7.439596
6824              42.877937     -42.097214      -0.541646      -8.127041
6825              48.037960     -45.721611       8.484468     -12.049628
6826              35.068222     -29.517975     -16.539894      -9.214186
6827              38.267994     -33.245186     -15.828297     -10.424101
6828              31.703264     -27.235886      -1.593460     -16.148201
6829              47.407890     -45.644028       4.775454     -11.888060
6830              32.201126     -27.435951     -11.504646     -12.321695
6831              46.777744     -38.895813       4.582418     -25.578791
6832              37.736256     -35.957829     -10.180653      -5.235826
6833              41.684578     -39.480717       1.135126     -13.326233
6834              46.291054     -43.944912       4.700414     -13.769981
