#time     probe_coordinates
381       [32.550026, 37.412094, 40.682903]                           
382       [32.316223, 37.375793, 40.68306]                            
383       [32.417824, 37.195004, 40.701393]                           
384       [32.64508, 37.561607, 40.595085]                            
385       [32.48478, 37.537575, 40.42508]                             
386       [32.6472, 37.565754, 40.37905]                              
387       [32.247726, 37.509308, 40.536934]                           
388       [32.472546, 37.365173, 40.7211]                             
389       [32.429535, 37.465157, 40.868935]                           
390       [32.52679, 37.382366, 40.68132]                             
391       [32.54539, 37.231033, 40.707077]                            
392       [32.49486, 37.580067, 40.332336]                            
393       [32.542377, 37.545376, 40.560024]                           
394       [32.64214, 37.25508, 40.435383]                             
395       [32.286083, 37.6308, 40.540558]                             
396       [32.42639, 37.26036, 40.71129]                              
397       [32.395454, 37.343204, 40.64283]                            
398       [32.428833, 37.212902, 40.788284]                           
399       [32.49845, 37.42748, 40.409176]                             
400       [32.88691, 37.32508, 40.517075]                             
401       [32.3891, 37.446404, 40.39776]                              
402       [32.352642, 37.319836, 40.75077]                            
403       [32.24092, 37.27484, 40.787285]                             
404       [32.681465, 37.29223, 40.60848]                             
405       [32.351696, 37.204834, 40.628662]                           
406       [32.32109, 37.147, 40.63262]                                
407       [32.569252, 37.46624, 40.83786]                             
408       [32.53482, 37.09524, 40.616394]                             
409       [32.324333, 37.267235, 40.82168]                            
410       [32.333523, 37.317734, 40.935307]                           
411       [32.58815, 37.263622, 40.584045]                            
412       [32.228607, 37.22969, 40.792255]                            
413       [32.25673, 37.556602, 40.51494]                             
414       [32.61723, 37.237366, 40.295563]                            
415       [32.51214, 37.352974, 40.539543]                            
416       [32.61991, 37.429905, 40.373226]                            
417       [32.507423, 37.396484, 40.394745]                           
418       [32.437027, 37.634842, 40.563927]                           
419       [32.38935, 37.49359, 40.803642]                             
420       [32.61016, 37.405502, 40.629604]                            
421       [32.43593, 37.252144, 40.898453]                            
422       [32.803192, 37.298943, 40.33423]                            
423       [32.47094, 37.381916, 40.494053]                            
424       [32.559105, 37.292976, 40.450104]                           
425       [32.556976, 37.45829, 40.776]                               
426       [32.166798, 37.459145, 40.67735]                            
427       [32.600975, 37.19597, 40.665424]                            
428       [32.344017, 37.599937, 40.50386]                            
429       [32.35067, 37.199173, 40.887756]                            
430       [32.566647, 37.23799, 40.49686]                             
431       [32.54695, 37.469048, 40.914474]                            
432       [32.69026, 37.299202, 40.880676]                            
433       [32.52034, 37.257866, 40.742844]                            
434       [32.563446, 37.41486, 40.40529]                             
435       [32.360683, 37.520332, 40.812546]                           
436       [32.401543, 37.35576, 40.590794]                            
437       [32.40468, 37.486496, 40.621933]                            
438       [32.49851, 37.418335, 40.524086]                            
439       [32.510498, 37.22911, 40.692387]                            
440       [32.382153, 37.476562, 40.82578]                            
441       [32.409157, 37.752487, 40.54318]                            
442       [32.29967, 37.48664, 40.458473]                             
