#time   Angle(Efield(t), avg_field)   Projection(Efield(t), avg_field)   Alignment(Efield(t), avg_field)
35022             10.951611                     40.162071                       108.937430
35023             11.877067                     36.636665                        99.374962
35024              8.554280                     48.299374                       131.009424
35025              5.020476                     44.888859                       121.758580
35026             10.987290                     38.553009                       104.572940
35027              7.674628                     39.016380                       105.829811
35028             12.592707                     32.213127                        87.376350
35029              6.628329                     39.028503                       105.862689
35030             17.328976                     37.256073                       101.055074
35031             13.427735                     29.639627                        80.395877
35032              3.393672                     24.685089                        66.956961
35033             14.413917                     33.675903                        91.344053
35034             11.173429                     34.788292                        94.361347
35035             12.185084                     36.893497                       100.071597
35036             12.821229                     28.264950                        76.667136
35037             14.876117                     35.290348                        95.723146
35038             15.611063                     33.989071                        92.193502
35039             12.408407                     29.895424                        81.089711
35040             12.215885                     47.550201                       128.977334
35041              8.050521                     40.894539                       110.924208
35042              2.827570                     42.488522                       115.247798
35043              5.600912                     34.316227                        93.080896
35044              7.938969                     33.162037                        89.950216
35045             14.833570                     34.433350                        93.398583
35046             17.670541                     34.660633                        94.015080
35047             12.604262                     36.557571                        99.160421
35048             21.617313                     35.124046                        95.272064
35049             16.971809                     31.151846                        84.497684
35050             21.987925                     36.248158                        98.321152
35051             21.058049                     29.565868                        80.195808
35052             11.172213                     29.380720                        79.693604
35053              6.900749                     34.991695                        94.913065
35054             14.674583                     44.654594                       121.123159
35055             13.481265                     39.247837                       106.457615
35056             12.315118                     33.353401                        90.469283
35057             19.590931                     37.797043                       102.522421
35058              4.950012                     32.788979                        88.938320
35059              3.840226                     43.263588                       117.350125
35060              8.988523                     41.553833                       112.712514
35061             10.468545                     36.283287                        98.416442
35062              8.953285                     36.699047                        99.544168
35063              2.321699                     46.439510                       125.964642
35064             10.219331                     45.619484                       123.740363
35065              2.566740                     46.381119                       125.806260
35066             19.031039                     47.080444                       127.703142
35067             10.762288                     43.036678                       116.734648
35068             13.784064                     42.366634                       114.917183
35069             12.019573                     49.761669                       134.975815
35070             11.541968                     45.274544                       122.804737
35071              9.229438                     54.013706                       146.509230
35072             12.919812                     34.661900                        94.018513
35073             17.156516                     48.047630                       130.326581
35074             14.056917                     44.225296                       119.958711
35075              8.105712                     44.703297                       121.255255
35076             14.869505                     47.826817                       129.727638
35077             17.978289                     40.916775                       110.984528
35078             11.970786                     51.158993                       138.765979
35079             17.480663                     39.505035                       107.155252
35080             11.793429                     41.232796                       111.841714
35081              8.652242                     45.159081                       122.491550
35082             11.497026                     35.362141                        95.917881
35083              4.732510                     45.402943                       123.153007
35084             12.327825                     34.656895                        94.004941
35085              6.530388                     52.227161                       141.663325
35086              8.083180                     40.153484                       108.914137
35087              2.384580                     39.243904                       106.446958
35088              6.085117                     47.136444                       127.855039
35089              6.416432                     36.916725                       100.134611
35090              5.273103                     40.220005                       109.094572
35091             19.590310                     39.073853                       105.985701
35092              7.563250                     44.103104                       119.627261
35093              8.260134                     45.223408                       122.666025
35094              3.181431                     33.671165                        91.331202
35095              7.506527                     43.428719                       117.798030
35096              8.641861                     47.211422                       128.058410
35097              6.671885                     37.623795                       102.052498
35098              5.477651                     41.196579                       111.743474
35099              4.694108                     52.285343                       141.821146
35100              4.093904                     46.604870                       126.413167
35101              9.909013                     44.748226                       121.377122
35102             10.969322                     37.930328                       102.883947
35103              1.337059                     46.785034                       126.901853
35104              3.640133                     44.638988                       121.080828
35105              2.487348                     47.815475                       129.696870
35106             11.595542                     41.917500                       113.698936
35107              1.367878                     39.189747                       106.300056
35108              3.954879                     50.541660                       137.091506
35109              6.590677                     46.419003                       125.909019
35110              4.013175                     49.147133                       133.308923
35111              1.964633                     46.820580                       126.998270
35112             18.274949                     41.632309                       112.925375
35113             11.621356                     42.238029                       114.568353
35114              9.809208                     41.266838                       111.934054
35115              5.509897                     49.485428                       134.226525
35116             15.144624                     43.099884                       116.906083
35117             17.191526                     49.915634                       135.393441
35118              2.165731                     46.361130                       125.752044
35119              2.640639                     60.582821                       164.327598
35120              9.062041                     50.498196                       136.973608
35121             12.354349                     40.895378                       110.926485
35122              2.785794                     46.593605                       126.382613
35123              5.405373                     39.445354                       106.993377
35124             13.931767                     45.490894                       123.391569
35125              9.254890                     38.460388                       104.321706
35126             10.174499                     44.308662                       120.184839
35127              8.373415                     51.464279                       139.594054
35128              7.238227                     44.166962                       119.800472
35129              5.243553                     42.616268                       115.594304
35130              8.775030                     42.829639                       116.173065
35131              6.861699                     43.897621                       119.069910
35132             10.008009                     48.762093                       132.264519
35133              3.619527                     50.225601                       136.234212
35134             19.931310                     38.875980                       105.448985
35135              8.821872                     52.930775                       143.571842
35136             20.718586                     43.871979                       119.000351
35137             12.166399                     41.262123                       111.921263
35138             20.067391                     39.450584                       107.007563
35139              7.951125                     43.888966                       119.046426
35140              6.092458                     41.058155                       111.368012
35141              8.563528                     44.789528                       121.489155
35142             14.548887                     42.895355                       116.351318
35143              7.809469                     47.276062                       128.233743
35144              2.761375                     45.714668                       123.998547
35145             11.657749                     39.562790                       107.311916
35146              5.656240                     46.444626                       125.978518
35147              9.673879                     43.046829                       116.762185
35148             12.175956                     42.197514                       114.458454
35149             24.846586                     42.046791                       114.049625
35150             13.177691                     39.183018                       106.281805
35151              8.514723                     48.113239                       130.504537
35152             13.891739                     40.975792                       111.144602
35153              4.717087                     42.374584                       114.938748
35154             13.010366                     44.298576                       120.157480
35155             16.427541                     44.478802                       120.646322
35156              4.570633                     41.653202                       112.982047
35157              7.883390                     43.922882                       119.138420
35158             17.790943                     46.488255                       126.096857
35159              1.651142                     40.428070                       109.658933
35160              8.569351                     44.377731                       120.372176
35161             17.639439                     48.864628                       132.542646
35162             11.770197                     42.474331                       115.209305
35163             17.553631                     34.709576                        94.147831
35164             11.250534                     42.400295                       115.008497
35165             10.270771                     44.633987                       121.067262
35166             11.327886                     41.646725                       112.964475
35167             11.251427                     50.568897                       137.165380
35168              2.743025                     42.572475                       115.475523
35169              7.156782                     32.856697                        89.122003
35170              8.750237                     44.180519                       119.837248
35171             12.096310                     48.317726                       131.059206
35172             13.846262                     45.623283                       123.750675
35173              6.329207                     34.675953                        94.056636
35174              2.756124                     45.233978                       122.694707
35175             12.936526                     39.779091                       107.898617
35176             17.849295                     36.867901                       100.002170
35177              2.792461                     47.480648                       128.788674
35178              8.768984                     49.090569                       133.155489
35179              9.530607                     41.695847                       113.097715
35180              5.744944                     48.651394                       131.964254
35181             10.901777                     41.425365                       112.364042
35182             12.827076                     54.596340                       148.089600
35183             10.917170                     46.319290                       125.638556
35184             10.189548                     47.800186                       129.655397
35185             17.770612                     43.079769                       116.851532
35186              7.261717                     41.258976                       111.912727
35187              4.179592                     40.771778                       110.591233
35188              5.398770                     38.695717                       104.960024
35189              6.552571                     33.204239                        90.064687
35190              9.937490                     36.510471                        99.032664
35191              9.692194                     36.958920                       100.249052
35192              3.795502                     44.949585                       121.923304
35193             10.871291                     44.539013                       120.809650
35194              8.477252                     36.616638                        99.320638
35195              3.957848                     47.867359                       129.837608
35196             10.725338                     47.696354                       129.373765
35197              9.831734                     49.157684                       133.337545
35198              5.647363                     40.336777                       109.411311
35199             14.350493                     42.209938                       114.492154
35200              9.065076                     51.509144                       139.715743
35201              9.070234                     51.700874                       140.235806
35202              7.952409                     49.470009                       134.184706
35203              7.927117                     43.812538                       118.839121
35204              8.799822                     43.142754                       117.022371
35205              8.205161                     42.633900                       115.642130
35206              8.959712                     43.236095                       117.275548
35207             10.349462                     46.205185                       125.329041
35208             14.164764                     37.632446                       102.075958
35209              5.248707                     41.573406                       112.765598
35210              3.515635                     41.134354                       111.574697
35211             13.165117                     44.342373                       120.276272
35212             14.876144                     39.522369                       107.202280
35213              9.758121                     43.867500                       118.988204
35214             16.485021                     42.037083                       114.023292
35215              5.440569                     47.204071                       128.038466
35216              7.559565                     40.096657                       108.759999
35217              8.369381                     48.529579                       131.633842
35218              4.787534                     51.501930                       139.696181
35219              5.576435                     44.557125                       120.858777
35220             10.517170                     44.656147                       121.127367
35221              9.939093                     49.057022                       133.064497
35222             13.530164                     43.111561                       116.937757
35223             13.806321                     42.926910                       116.436911
35224              8.273720                     52.721264                       143.003559
35225              5.743306                     43.947422                       119.204986
35226             18.724903                     44.906212                       121.805656
35227             13.103483                     47.376438                       128.506005
35228              3.816801                     41.456139                       112.447512
35229             11.653269                     39.939987                       108.335042
35230              4.178842                     41.821434                       113.438356
35231             13.402446                     38.916584                       105.559111
35232             13.182888                     43.390659                       117.694795
35233             11.988670                     35.520832                        96.348321
35234             19.653544                     43.375557                       117.653835
35235              8.649858                     43.366066                       117.628098
35236              5.210527                     37.697041                       102.251172
35237             17.794486                     43.017113                       116.681576
35238              7.717852                     42.634834                       115.644670
35239             11.361861                     42.604378                       115.562057
35240             13.743112                     43.470562                       117.911530
35241             11.476224                     44.625938                       121.045423
35242              5.348300                     52.123535                       141.382253
35243             10.444327                     39.391785                       106.848073
35244             17.052000                     42.729538                       115.901542
35245             13.645770                     44.975582                       121.993816
35246             15.947434                     43.113232                       116.942298
35247             11.621101                     42.037365                       114.024067
35248              2.777772                     49.886246                       135.313725
35249              8.143891                     51.334663                       139.242482
35250              5.963975                     46.538906                       126.234245
35251              6.107370                     47.966331                       130.106056
35252             11.743951                     39.947353                       108.355021
35253             10.942476                     40.650093                       110.261166
35254              5.802586                     42.850525                       116.229713
35255              9.816743                     42.651291                       115.689301
35256             14.482996                     42.868767                       116.279197
35257             14.301026                     51.808437                       140.527570
35258             11.653760                     47.827797                       129.730296
35259             10.998842                     36.340824                        98.572505
35260             13.983064                     44.091591                       119.596040
35261              8.675842                     50.107182                       135.913002
35262              5.077171                     46.248222                       125.445783
35263             14.324331                     44.473469                       120.631862
35264              4.180904                     45.843952                       124.349225
35265             11.378646                     53.781872                       145.880401
35266              5.305112                     49.302345                       133.729923
35267              5.349216                     45.198589                       122.598708
35268              5.444241                     43.627487                       118.337178
35269             20.444721                     32.727142                        88.770592
35270              6.974261                     55.802032                       151.359975
35271              7.864669                     45.596268                       123.677397
35272              5.370129                     50.169037                       136.080778
35273             14.114422                     44.901985                       121.794188
35274              6.607675                     46.850849                       127.080381
35275             14.284080                     44.451015                       120.570958
35276              8.781520                     43.861126                       118.970919
35277             11.274979                     40.850277                       110.804152
35278             13.586511                     41.154369                       111.628985
35279              9.883618                     48.548870                       131.686163
35280             16.898017                     44.858517                       121.676278
35281             21.177889                     41.163925                       111.654902
35282              8.665285                     45.201706                       122.607160
35283              5.981272                     49.001919                       132.915032
35284              5.386015                     42.358780                       114.895880
35285              9.416885                     39.236797                       106.427681
35286             13.034009                     48.139381                       130.575454
35287             13.841567                     43.488297                       117.959630
35288             10.515449                     31.770538                        86.175853
35289              3.203935                     43.966251                       119.256067
35290             12.493182                     41.051029                       111.348677
35291              8.732552                     40.445847                       109.707153
35292              7.078451                     35.510948                        96.321511
35293              6.233506                     34.710880                        94.151372
35294             18.958474                     36.929310                       100.168741
35295              8.297679                     47.222244                       128.087771
35296             20.501215                     43.116898                       116.952240
35297              8.511032                     53.475540                       145.049489
35298              8.831131                     45.064796                       122.235811
35299              8.607907                     46.291737                       125.563812
35300             12.684904                     45.805634                       124.245286
35301             19.558741                     46.322521                       125.647318
35302              3.890682                     38.438568                       104.262519
35303              9.984282                     47.177971                       127.967680
35304             10.262589                     41.590027                       112.810683
35305              6.277261                     45.640549                       123.797500
35306             13.341105                     45.807076                       124.249196
35307             12.843095                     43.396328                       117.710173
35308              6.349682                     47.973148                       130.124557
35309             11.223861                     48.949009                       132.771516
35310              5.540684                     46.730721                       126.754534
35311             15.185707                     45.068169                       122.244954
35312             10.689789                     34.905293                        94.678706
35313              4.522510                     50.919075                       138.115215
35314             10.970865                     43.486809                       117.955601
35315             11.356503                     42.251118                       114.603853
35316             20.049458                     43.424889                       117.787647
35317              8.362363                     42.867447                       116.275620
35318             16.294021                     44.598782                       120.971763
35319             12.584889                     50.365929                       136.614835
35320              5.198631                     46.981518                       127.434802
35321             12.770854                     46.584927                       126.359081
35322              9.735791                     46.587185                       126.365197
35323              9.953783                     44.654720                       121.123493
35324              4.452323                     48.689392                       132.067323
35325              7.280766                     54.293362                       147.267783
35326              5.841236                     45.683304                       123.913479
35327             15.341453                     48.337372                       131.112492
35328              6.900920                     46.238350                       125.419009
35329             10.812848                     49.658142                       134.695005
35330             18.296272                     45.774529                       124.160910
35331              3.675410                     35.601757                        96.567827
35332              9.118049                     38.530220                       104.511118
35333              7.745141                     46.332268                       125.673747
35334             16.979564                     42.517227                       115.325665
35335              7.020711                     35.212368                        95.511633
35336              8.720194                     40.323399                       109.375024
35337              7.594685                     30.846752                        83.670133
35338              3.676262                     48.814735                       132.407308
35339              8.974282                     40.722763                       110.458279
35340              6.812472                     40.235912                       109.137726
35341             10.644754                     35.517460                        96.339178
35342             14.127034                     41.955643                       113.802397
35343              8.743410                     46.204941                       125.328386
35344              6.604885                     34.509800                        93.605953
35345             11.301045                     40.403980                       109.593594
35346              7.328818                     42.461525                       115.174568
35347              6.781221                     34.306499                        93.054509
35348             11.482505                     48.267456                       130.922842
35349             19.016602                     37.847137                       102.658296
35350              3.046325                     36.219273                        98.242801
35351             14.709593                     49.886322                       135.313928
35352             10.171270                     48.249401                       130.873871
35353             12.516667                     46.296638                       125.577116
35354              7.349003                     44.186256                       119.852817
35355              5.923774                     38.532322                       104.516828
35356              9.041550                     42.085377                       114.154291
35357              8.817752                     38.820381                       105.298173
35358              7.576187                     39.120075                       106.111073
35359             16.944247                     38.797226                       105.235362
35360              7.765842                     37.060135                       100.523603
35361             17.810917                     45.271416                       122.796249
35362              5.352365                     37.622841                       102.049911
35363              5.094276                     47.579880                       129.057837
35364              9.037442                     44.323181                       120.224214
35365              8.492922                     46.613506                       126.436591
35366             12.197100                     54.309105                       147.310483
35367              4.243256                     48.013199                       130.233192
35368              5.490943                     48.497738                       131.547475
35369              7.475434                     41.452652                       112.438059
35370              6.813307                     42.991222                       116.611350
35371             13.071162                     40.474026                       109.783590
35372              9.284677                     43.210548                       117.206264
35373             10.796416                     44.628094                       121.051276
35374             19.472798                     42.233860                       114.557040
35375             12.731135                     44.072460                       119.544148
35376              7.333688                     41.933708                       113.742900
35377             12.645387                     40.492348                       109.833288
35378             13.174800                     48.510262                       131.581438
35379             12.731182                     51.696316                       140.223444
35380             14.273086                     40.576454                       110.061419
35381              8.182685                     50.475601                       136.912322
35382              8.823275                     48.184010                       130.696499
35383              6.256738                     37.752941                       102.402794
35384              5.548213                     41.556904                       112.720835
35385             12.634338                     33.209248                        90.078276
35386              5.950879                     43.452805                       117.863369
35387             17.344218                     43.178272                       117.118716
35388              6.006878                     48.110294                       130.496550
35389              8.145988                     50.351486                       136.575663
35390              9.742675                     45.535625                       123.512900
35391             14.376566                     40.876411                       110.875034
35392             13.035130                     38.656372                       104.853308
35393             12.754576                     42.665668                       115.728307
35394             10.326187                     37.565350                       101.893961
35395              6.818458                     38.835201                       105.338371
35396              6.369998                     44.871708                       121.712065
35397             16.323233                     46.399796                       125.856912
35398              3.732136                     39.443733                       106.988978
35399              3.212844                     50.124275                       135.959363
35400              9.355174                     47.360516                       128.462815
35401             18.328250                     49.544682                       134.387255
35402              8.275476                     48.187263                       130.705333
35403             19.703107                     42.642822                       115.666330
35404             10.370238                     38.721157                       105.029035
35405             12.364194                     42.564808                       115.454721
35406              8.304491                     50.459496                       136.868632
35407             13.602115                     44.345299                       120.284212
35408              9.996034                     47.102791                       127.763760
35409              9.605149                     40.081985                       108.720207
35410             12.506294                     48.797054                       132.359350
35411              5.750946                     45.200768                       122.604620
35412              8.572903                     47.960197                       130.089426
35413             17.682609                     33.420467                        90.651196
35414             13.413374                     51.079105                       138.549292
35415             20.315697                     39.190434                       106.301916
35416              6.616098                     45.333427                       122.964454
35417             13.565007                     45.639996                       123.795998
35418             15.490173                     30.419544                        82.511359
35419              9.797555                     47.488644                       128.810358
35420             10.967257                     41.466469                       112.475538
35421              6.001426                     37.088795                       100.601339
35422             10.312232                     49.306229                       133.740461
35423              7.980598                     52.632252                       142.762113
35424             13.841367                     44.422142                       120.492637
35425              7.591351                     49.300743                       133.725584
35426              1.841006                     42.408287                       115.030169
35427              7.597966                     47.767788                       129.567528
35428             14.771347                     42.759834                       115.983725
35429             12.952244                     43.511597                       118.022835
35430              4.085715                     33.651043                        91.276622
35431              4.544373                     48.178501                       130.681562
35432             12.920087                     42.028400                       113.999748
35433              8.959690                     48.835365                       132.463264
35434              9.199302                     45.941818                       124.614680
35435              2.902185                     40.522144                       109.914112
35436             13.958762                     43.215473                       117.219615
35437             11.977732                     37.030960                       100.444460
35438             15.220556                     50.278152                       136.376750
35439              7.618807                     54.974213                       149.114561
35440             11.726757                     52.548523                       142.535007
35441             10.894444                     39.488476                       107.110345
35442             10.132849                     48.523819                       131.618214
35443             11.058806                     50.812237                       137.825429
35444              3.100152                     43.551853                       118.132031
35445              3.975522                     38.231068                       103.699684
35446              9.718306                     50.339172                       136.542261
35447              5.631168                     60.831177                       165.001249
35448             15.057978                     45.389038                       123.115289
35449             11.343714                     41.021553                       111.268723
35450             11.587945                     49.007969                       132.931447
35451              5.005742                     48.772446                       132.292604
35452              7.218305                     37.625923                       102.058268
35453              5.019891                     44.666801                       121.156263
35454              8.814097                     35.438778                        96.125758
35455              6.579987                     37.512161                       101.749694
35456              4.720242                     44.007214                       119.367170
35457             19.666456                     36.761467                        99.713475
35458             10.181166                     38.523048                       104.491675
35459              7.578828                     43.971714                       119.270885
35460              7.661242                     42.981392                       116.584682
35461              6.920136                     33.282696                        90.277499
35462              6.982862                     41.335018                       112.118983
35463              6.425502                     46.204205                       125.326383
35464              9.764406                     36.206318                        98.207664
35465              3.027309                     39.464523                       107.045364
35466              7.691717                     45.980774                       124.720347
35467              7.634478                     34.777317                        94.331580
35468             14.961029                     45.778603                       124.171960
35469              6.102457                     38.134060                       103.436565
35470              9.295995                     50.284592                       136.394215
35471              7.905793                     42.827465                       116.167164
35472             13.035145                     37.585842                       101.949549
35473              3.084007                     47.545147                       128.963625
35474              8.447339                     37.453850                       101.591527
35475              4.855872                     38.677433                       104.910433
35476             10.125819                     51.235939                       138.974690
35477              5.442657                     44.224857                       119.957519
35478              4.292404                     38.329182                       103.965819
35479             12.527472                     33.746544                        91.535664
35480              4.612823                     36.880085                       100.035226
35481              5.887129                     37.688667                       102.228463
35482             11.953831                     34.869007                        94.580281
35483              7.405680                     41.114960                       111.522090
35484              6.821995                     40.070572                       108.689249
35485             11.536641                     45.817875                       124.278486
35486             11.217718                     45.144318                       122.451508
35487             21.792378                     38.889088                       105.484533
35488              4.246209                     38.527260                       104.503095
35489              7.473255                     48.447380                       131.410885
35490              3.138997                     40.865574                       110.845637
35491              8.375104                     47.123592                       127.820182
35492              9.049500                     41.119011                       111.533082
35493             10.305935                     37.073097                       100.558758
35494             21.735125                     32.433186                        87.973249
35495              6.332614                     35.805435                        97.120291
35496              4.503935                     49.105282                       133.195400
35497              3.932185                     41.562340                       112.735581
35498              9.685375                     43.656994                       118.417215
35499              8.096697                     41.522995                       112.628865
35500             10.672082                     42.076641                       114.130592
35501              2.774740                     47.482861                       128.794670
35502              7.891951                     52.878246                       143.429363
35503              4.804770                     50.939896                       138.171697
35504             12.938372                     37.316902                       101.220059
35505              6.241427                     38.648510                       104.831982
35506             18.554252                     51.384026                       139.376366
35507              7.254932                     49.948509                       135.482609
35508             12.670775                     38.869484                       105.431354
35509             10.658353                     40.648258                       110.256183
35510              3.830832                     44.849358                       121.651435
35511              6.896598                     43.159077                       117.066646
35512             12.093311                     43.089600                       116.878188
35513              6.878173                     40.316986                       109.357631
35514             12.084147                     30.899609                        83.813506
35515             14.665103                     44.507172                       120.723283
35516              7.840973                     36.596928                        99.267173
