#time   Angle(Efield(t), avg_field)   Projection(Efield(t), avg_field)   Alignment(Efield(t), avg_field)
33838             21.431777                     26.291151                        80.712318
33839             14.661461                     27.467018                        84.322160
33840              6.269072                     31.793789                        97.605097
33841              4.650379                     41.224174                       126.555836
33842             11.621085                     36.703808                       112.678576
33843              7.478976                     37.306961                       114.530218
33844             15.763223                     33.590183                       103.119922
33845              9.969162                     42.548939                       130.622792
33846             16.750706                     32.768837                       100.598443
33847             13.166571                     28.367956                        87.087989
33848              3.297941                     42.984291                       131.959295
33849              6.643637                     32.810577                       100.726581
33850             16.334566                     32.901863                       101.006818
33851              7.482701                     35.087841                       107.717645
33852             16.260148                     43.475224                       133.466423
33853              4.951555                     33.883743                       104.021132
33854             17.478128                     32.587891                       100.042939
33855             17.370730                     39.561413                       121.451259
33856             11.320512                     39.719444                       121.936405
33857             19.786334                     27.429520                        84.207040
33858              8.832621                     34.439049                       105.725896
33859              1.789801                     37.722576                       115.806127
33860             13.234317                     26.427673                        81.131434
33861              6.912422                     37.448578                       114.964974
33862             16.915608                     33.810928                       103.797603
33863             10.952204                     39.149647                       120.187151
33864              1.951941                     39.059448                       119.910252
33865             10.726053                     41.378086                       127.028334
33866              8.442944                     35.136086                       107.865751
33867              8.317769                     38.589439                       118.467355
33868              9.206541                     37.809528                       116.073072
33869             13.296038                     39.462563                       121.147788
33870              4.714096                     34.726254                       106.607592
33871             19.980251                     25.501158                        78.287083
33872              8.524243                     35.193573                       108.042240
33873              3.627632                     37.765995                       115.939426
33874             21.598014                     30.308552                        93.045503
33875             10.172217                     32.587296                       100.041115
33876             10.098724                     45.616913                       140.041292
33877             11.425444                     35.327877                       108.454549
33878              4.197313                     36.057465                       110.694337
33879             11.222422                     38.016792                       116.709363
33880              9.058051                     34.575108                       106.143582
33881             16.489208                     42.216778                       129.603076
33882             10.805783                     37.659687                       115.613067
33883              3.993510                     40.828651                       125.341606
33884             12.648008                     36.227871                       111.217475
33885              6.386384                     29.393940                        90.237701
33886              6.140312                     28.445168                        87.325025
33887             10.119524                     48.880913                       150.061584
33888              7.203314                     35.717381                       109.650302
33889             13.950407                     29.279976                        89.887834
33890              3.498719                     32.814407                       100.738335
33891             10.507268                     32.239452                        98.973256
33892             11.046657                     35.093113                       107.733834
33893             13.433308                     34.702740                       106.535411
33894             22.740433                     29.781073                        91.426176
33895             17.320833                     38.784115                       119.064999
33896              5.885198                     33.405109                       102.551758
33897             16.444752                     33.061771                       101.497734
33898              7.033552                     39.413322                       120.996630
33899             17.040898                     27.148226                        83.343488
33900             21.273566                     32.569000                        99.984950
33901             18.576820                     27.209768                        83.532417
33902              4.411798                     28.519600                        87.553525
33903             15.428791                     36.384048                       111.696935
33904              7.256365                     30.723362                        94.318950
33905             25.389475                     20.957060                        64.336967
33906              5.718786                     36.801678                       112.979031
33907             15.271438                     27.975628                        85.883564
33908              6.333542                     37.803020                       116.053092
33909              7.198573                     29.714319                        91.221243
33910             21.222840                     20.507492                        62.956816
33911             12.476847                     31.351820                        96.248281
33912              6.936895                     37.362564                       114.700913
33913             14.168447                     27.269274                        83.715099
33914             13.988646                     28.910324                        88.753027
33915             26.598877                     22.241667                        68.280631
33916              6.858297                     31.642786                        97.141528
33917             14.969664                     32.220917                        98.916358
33918             10.465086                     25.680937                        78.838992
33919             23.924906                     17.859087                        54.826367
33920             15.304790                     25.662710                        78.783041
33921             20.323761                     27.544508                        84.560049
33922             22.760885                     23.810993                        73.098373
33923              5.575521                     37.477100                       115.052533
33924              2.883373                     31.917217                        97.984016
33925             16.373499                     31.511528                        96.738571
33926             11.147987                     29.911955                        91.827977
33927             15.893563                     28.207485                        86.595351
33928              9.505845                     36.724140                       112.740993
33929              6.117986                     35.943634                       110.344887
33930             15.259207                     33.180935                       101.863551
33931              8.072000                     38.645470                       118.639362
33932             12.175000                     26.454195                        81.212854
33933             11.403684                     37.208969                       114.229393
33934             14.800305                     31.589920                        96.979231
33935             12.823815                     33.714069                       103.500247
33936             14.938868                     25.879114                        79.447389
33937             11.856390                     37.093285                       113.874245
33938              8.311700                     29.461357                        90.444666
33939              3.309910                     41.435894                       127.205801
33940             13.105923                     32.254696                        99.020058
33941              8.533984                     41.316380                       126.838899
33942             17.867926                     34.866814                       107.039106
33943              8.276188                     36.819939                       113.035083
33944              9.683833                     26.456270                        81.219220
33945              4.381639                     30.322552                        93.088484
33946             12.003458                     27.723682                        85.110104
33947              8.449826                     32.129005                        98.634195
33948             11.849890                     28.183689                        86.522299
33949              5.558518                     27.861650                        85.533661
33950              4.884232                     39.226894                       120.424306
33951             11.854096                     33.976135                       104.304779
33952              3.626606                     36.074158                       110.745585
33953              8.206429                     40.614605                       124.684489
33954              1.803308                     45.029556                       138.238144
33955              9.824932                     31.175579                        95.707232
33956              6.698112                     37.238632                       114.320457
33957              8.524589                     40.346874                       123.862576
33958              7.239068                     35.861649                       110.093188
33959              9.618321                     39.547928                       121.409857
33960             10.676212                     38.189362                       117.239141
33961              3.293010                     35.217159                       108.114648
33962              7.647320                     41.648506                       127.858508
33963              9.421685                     41.179436                       126.418495
33964             10.307385                     43.057709                       132.184684
33965              3.566449                     32.479908                        99.711442
33966              3.159139                     37.554440                       115.289962
33967              8.948588                     34.197945                       104.985714
33968             14.462800                     34.415710                       105.654240
33969              6.932822                     27.468983                        84.328192
33970              7.003479                     31.156818                        95.649636
33971             11.786375                     25.403305                        77.986681
33972             26.953376                     21.517918                        66.058767
33973              8.840958                     32.859478                       100.876701
33974              6.193402                     29.774899                        91.407222
33975             15.259207                     32.724434                       100.462127
33976              9.308587                     44.327583                       136.083126
33977             14.076687                     33.087868                       101.577842
33978              8.573957                     35.885044                       110.165012
33979             24.669964                     25.031694                        76.845855
33980              9.176653                     37.047459                       113.733566
33981              4.402153                     40.966045                       125.763392
33982              4.892568                     38.930622                       119.514763
33983             10.096290                     22.083385                        67.794716
33984             16.265953                     27.275618                        83.734572
33985              4.569990                     29.530441                        90.656751
33986             11.571918                     35.383221                       108.624446
33987              8.176732                     34.315479                       105.346537
33988             15.663718                     29.664185                        91.067332
33989              6.185864                     34.254642                       105.159771
33990              7.551046                     43.242496                       132.751966
33991             12.309145                     32.350739                        99.314898
33992              5.971399                     41.234905                       126.588786
33993             15.205133                     27.543344                        84.556478
33994             23.127003                     21.040632                        64.593530
33995              8.527606                     27.295008                        83.794099
33996             28.230030                     30.083675                        92.355150
33997             23.004289                     28.781824                        88.358539
33998              5.454957                     32.612061                       100.117147
33999             27.987817                     19.424093                        59.630847
34000              1.665892                     40.988281                       125.831664
34001             15.116350                     30.909624                        94.890761
34002             14.012262                     32.066422                        98.442066
34003              6.505537                     32.624596                       100.155628
34004             13.894043                     31.719189                        97.376078
34005             12.756324                     43.838379                       134.581292
34006             10.787278                     26.417952                        81.101584
34007             10.504121                     34.287365                       105.260229
34008              5.287242                     38.992577                       119.704962
34009              2.653063                     40.770535                       125.163186
34010             10.839321                     39.274261                       120.569718
34011              7.864045                     26.857719                        82.451648
34012              5.859396                     35.659840                       109.473646
34013             20.697947                     22.200720                        68.154931
34014             10.661288                     22.901487                        70.306247
34015             11.616761                     22.337702                        68.575454
34016              6.574560                     29.919750                        91.851908
34017              9.603368                     36.270054                       111.346972
34018              8.369686                     30.223074                        92.783093
34019             15.200406                     25.239096                        77.482569
34020             12.713069                     33.170528                       101.831603
34021             20.459694                     32.627163                       100.163507
34022             10.867270                     29.661968                        91.060531
34023             14.597856                     29.749510                        91.329277
34024             13.462560                     24.167667                        74.193347
34025             16.509542                     33.355465                       102.399349
34026             10.522576                     29.191133                        89.615095
34027             18.594457                     27.947350                        85.796750
34028             19.332495                     19.131618                        58.732963
34029             15.794532                     28.605740                        87.817973
34030              8.700484                     38.660957                       118.686903
34031              4.383382                     30.866375                        94.757992
34032              7.249386                     31.584755                        96.963376
34033              3.526700                     36.294849                       111.423099
34034             11.201064                     30.454987                        93.495053
34035             24.071851                     28.928696                        88.809425
34036              8.823052                     32.198933                        98.848867
34037             22.276816                     21.212046                        65.119755
34038              5.083265                     21.492804                        65.981668
34039             34.955026                     29.566484                        90.767401
34040             26.078564                     26.750753                        82.123268
34041             32.949058                     22.533596                        69.176841
34042              6.826737                     27.070723                        83.105558
34043             11.312489                     28.622274                        87.868732
34044             16.179283                     24.172186                        74.207217
34045              7.267550                     22.960072                        70.486093
34046             18.234392                     23.405165                        71.852505
34047              6.109456                     32.056370                        98.411208
34048             26.898919                     27.711706                        85.073340
34049              6.470387                     25.469976                        78.191358
34050              9.046916                     34.258858                       105.172718
34051              9.074132                     23.648420                        72.599286
34052              9.602262                     31.213566                        95.823848
34053             12.994337                     33.172535                       101.837766
34054             10.927839                     27.741331                        85.164285
34055             15.452163                     29.454805                        90.424556
34056              9.090164                     33.074677                       101.537347
34057              2.248031                     30.283789                        92.969483
34058             15.244277                     24.383310                        74.855357
34059             27.816874                     22.954750                        70.469761
34060             16.058464                     29.896147                        91.779447
34061             11.266784                     31.093840                        95.456296
34062              7.590135                     34.519577                       105.973113
34063              9.448164                     21.233870                        65.186757
34064              5.717654                     32.996998                       101.298881
34065             21.576414                     24.123804                        74.058688
34066             20.904243                     21.670246                        66.526407
34067             15.457865                     28.737469                        88.222373
34068              7.210718                     35.306812                       108.389878
34069             11.304773                     27.075771                        83.121055
34070             13.515033                     30.425568                        93.404734
34071              9.670871                     34.161819                       104.874814
34072              5.904982                     30.522360                        93.701881
34073             12.327057                     18.809092                        57.742828
34074              4.533541                     38.251255                       117.429149
34075             12.731523                     36.759361                       112.849116
34076              8.811355                     34.457611                       105.782878
34077              5.944518                     32.240829                        98.977488
34078             29.023932                     19.847534                        60.930783
34079             20.212479                     34.299358                       105.297053
34080              3.431081                     25.871727                        79.424709
34081              9.298088                     35.852016                       110.063624
34082              4.390882                     24.417679                        74.960864
34083             11.473581                     31.274429                        96.010691
34084              9.478220                     37.241791                       114.330149
34085             15.953374                     31.496403                        96.692139
34086             11.821051                     34.339645                       105.420732
34087             13.907676                     26.962851                        82.774395
34088             18.134438                     35.006699                       107.468545
34089             15.437133                     31.769749                        97.531295
34090              4.997673                     33.341602                       102.356791
34091              8.119603                     31.201475                        95.786726
34092              8.345838                     30.052332                        92.258924
34093              2.433250                     27.262568                        83.694512
34094              4.080056                     30.792339                        94.530708
34095             15.607585                     28.796738                        88.404322
34096              9.477680                     25.646843                        78.734326
34097             13.146000                     35.972401                       110.433197
34098              5.071689                     30.227631                        92.797083
34099             12.260544                     36.124195                       110.899198
34100              3.085657                     26.930817                        82.676053
34101              5.872528                     31.585890                        96.966857
34102              6.521463                     27.870958                        85.562235
34103              9.498874                     40.451653                       124.184239
34104             12.262490                     36.437389                       111.860681
34105              5.709216                     29.857603                        91.661119
34106              4.149070                     32.554626                        99.940825
34107              7.885531                     30.220617                        92.775553
34108             14.585453                     24.926846                        76.523978
34109             16.042456                     22.814909                        70.040452
34110             24.879003                     19.248014                        59.090292
34111              6.924329                     31.327753                        96.174395
34112             25.326519                     21.566538                        66.208029
34113              8.023579                     39.905556                       122.507751
34114              9.372847                     26.161385                        80.313939
34115              7.139162                     32.369015                        99.371010
34116              2.008473                     32.955486                       101.171446
34117             19.400722                     33.300877                       102.231765
34118              9.656732                     36.705280                       112.683094
34119             14.181710                     31.194212                        95.764428
34120             18.637089                     32.506432                        99.792868
34121             10.598806                     38.631454                       118.596339
34122             12.601946                     38.184307                       117.223620
34123              8.789480                     26.197287                        80.424160
34124              9.717193                     34.353924                       105.464566
34125             15.309124                     29.933466                        91.894013
34126             26.220633                     17.664402                        54.228693
34127              2.231866                     36.217506                       111.185658
34128             11.016227                     30.646400                        94.082683
34129             15.639426                     30.984983                        95.122111
34130             15.862556                     26.899456                        82.579780
34131             14.747728                     20.933952                        64.266026
34132             11.791457                     27.654715                        84.898376
34133             11.600604                     37.600494                       115.431345
34134              9.282116                     35.690914                       109.569049
34135             17.919555                     34.113598                       104.726779
34136              7.128299                     29.717468                        91.230911
34137              6.301607                     25.896130                        79.499626
34138             12.677623                     29.848368                        91.632766
34139             18.665473                     28.307194                        86.901450
34140              7.123564                     31.477327                        96.633577
34141             11.476997                     31.593500                        96.990222
34142              9.190412                     27.654428                        84.897500
34143              3.602555                     35.283001                       108.316779
34144             13.723822                     34.313965                       105.341887
34145              6.741452                     29.834848                        91.591263
34146             12.357494                     27.889797                        85.620070
34147             14.929724                     39.525242                       121.340215
34148             17.099336                     20.580423                        63.180715
34149             10.194219                     29.893902                        91.772556
34150             11.968184                     30.565681                        93.834877
34151             15.771078                     33.624451                       103.225124
34152             14.234735                     42.048306                       129.085875
34153             17.537125                     30.655241                        94.109821
34154              9.484273                     23.751230                        72.914904
34155             14.334611                     32.821918                       100.761402
34156             24.898429                     13.906634                        42.692566
34157             14.623850                     34.997662                       107.440805
34158             18.199446                     30.967741                        95.069176
34159             14.237332                     26.570120                        81.568736
34160             12.706457                     37.665436                       115.630710
34161             12.385261                     31.082409                        95.421201
34162             11.871557                     38.812111                       119.150937
34163             24.628022                     23.491917                        72.118831
34164              6.427241                     37.627949                       115.515637
34165             17.590699                     26.875761                        82.507038
34166             19.441066                     21.873119                        67.149216
34167             13.370511                     31.141445                        95.602441
34168             15.659708                     15.092454                        46.332961
34169              2.730867                     32.201160                        98.855704
34170             23.381829                     25.406971                        77.997935
34171             18.251673                     35.717712                       109.651315
34172             22.749195                     21.359823                        65.573424
34173              7.312791                     42.693039                       131.065166
34174             12.895656                     35.836311                       110.015404
34175             12.368675                     34.283817                       105.249345
34176             15.732608                     36.394196                       111.728084
34177             11.089209                     28.962231                        88.912380
34178              7.049236                     31.247869                        95.929158
34179             15.118079                     26.933445                        82.684124
34180              8.620949                     35.106625                       107.775307
34181             30.015230                     22.452642                        68.928319
34182              3.504870                     40.004684                       122.812068
34183              4.495054                     29.080404                        89.275163
34184              7.736951                     27.603367                        84.740746
34185             22.615859                     31.841885                        97.752750
34186             28.087098                     23.626284                        72.531325
34187             32.103235                     17.694115                        54.319912
34188             10.577506                     24.198944                        74.289364
34189              9.813597                     25.554239                        78.450042
34190             10.782077                     34.565964                       106.115520
34191              5.084421                     40.827065                       125.336730
34192             15.109513                     26.690296                        81.937671
34193              3.478234                     34.891106                       107.113683
34194              9.063342                     42.160797                       129.431212
34195              6.173650                     21.032648                        64.569014
34196              9.346367                     29.137209                        89.449549
34197              4.618764                     36.616402                       112.410235
34198             24.117709                     30.431055                        93.421584
34199             14.060586                     24.265886                        74.494869
34200             12.320529                     26.662027                        81.850886
34201             23.035056                     28.647917                        87.947452
34202              5.484551                     27.390461                        84.087133
34203             13.198528                     30.871941                        94.775075
34204              8.357665                     37.377689                       114.747345
34205              3.314521                     46.200542                       141.832995
34206              6.135553                     35.414246                       108.719695
34207              2.437911                     39.402794                       120.964301
34208             16.685541                     30.730717                        94.341528
34209              6.321830                     35.936657                       110.323465
34210             11.027820                     37.212746                       114.240980
34211              2.989568                     39.595024                       121.554434
34212              6.324961                     41.246815                       126.625347
34213             10.343358                     36.442825                       111.877370
34214              7.371768                     39.946026                       122.631991
34215              9.703810                     30.369097                        93.231374
34216             11.040364                     35.636066                       109.400666
34217             11.028177                     38.643620                       118.633687
34218              9.967505                     25.502840                        78.292245
34219              7.874247                     41.422874                       127.165830
34220              4.455225                     37.351952                       114.668334
34221             10.097205                     41.765713                       128.218329
34222             22.519629                     35.298004                       108.362842
34223             10.472716                     27.319151                        83.868217
34224             16.348221                     30.601528                        93.944925
34225              8.029522                     33.335011                       102.336562
34226              5.852735                     36.135712                       110.934556
34227             10.236890                     31.514751                        96.748471
34228             12.664312                     39.592205                       121.545780
34229             22.272699                     32.204933                        98.867285
34230             10.003233                     32.023163                        98.309261
34231             13.271678                     36.219482                       111.191726
34232             19.087096                     31.421165                        96.461165
34233             10.798312                     27.442883                        84.248066
34234             11.293828                     31.008024                        95.192844
34235             11.606988                     29.871199                        91.702855
34236              3.808481                     36.028706                       110.606050
34237              7.082413                     33.467434                       102.743089
34238             14.464468                     24.784288                        76.086336
34239              7.668514                     30.103809                        92.416960
34240             16.501056                     27.217800                        83.557075
34241             22.437954                     30.535320                        93.741673
34242              7.747953                     32.413273                        99.506879
34243              8.771246                     30.654446                        94.107378
34244             12.564120                     37.837147                       116.157854
34245             13.617499                     21.927137                        67.315048
34246              9.896522                     43.657478                       134.025943
34247              7.211453                     29.100708                        89.337492
34248             25.070763                     30.690147                        94.216985
34249              4.384544                     21.349638                        65.542156
34250             10.042027                     32.099697                        98.544216
34251              3.714887                     28.984808                        88.981688
34252              2.844068                     23.784847                        73.018110
34253             10.408964                     25.336269                        77.780885
34254             27.955671                     22.379290                        68.703127
34255              9.969182                     33.946743                       104.214537
34256              4.655010                     31.822771                        97.694069
34257              6.595585                     28.532064                        87.591791
34258             18.006349                     21.614935                        66.356605
34259             14.066602                     33.871838                       103.984582
34260             14.254471                     26.427858                        81.132001
34261             29.009485                     30.149956                        92.558622
34262             34.387095                     12.137279                        37.260744
34263             28.132487                     14.697655                        45.120952
34264             17.396141                     16.328575                        50.127786
34265             23.528392                     18.209148                        55.901033
34266             10.269775                     21.437469                        65.811795
34267             13.041094                     27.393225                        84.095621
34268             13.836312                     25.866808                        79.409605
34269             18.968730                     18.251377                        56.030673
34270              5.212482                     31.076387                        95.402718
34271             11.942664                     30.085613                        92.361099
34272             13.430118                     22.561670                        69.263023
34273             11.194100                     23.668674                        72.661465
34274             14.311364                     27.275238                        83.733410
34275             19.026818                     32.998409                       101.303208
34276              8.824522                     25.566803                        78.488612
34277             20.801667                     18.937881                        58.138204
34278             16.500779                     30.865091                        94.754052
34279             18.765488                     37.401787                       114.821327
34280             12.760283                     25.958633                        79.691505
34281             17.525107                     25.007986                        76.773071
34282             26.086230                     27.803181                        85.354161
34283             29.470342                     24.005329                        73.694974
34284              9.703911                     34.504105                       105.925608
34285             13.755685                     21.253895                        65.248233
34286             21.779238                     29.486765                        90.522665
34287             14.170652                     13.376552                        41.065243
34288              8.313023                     28.239578                        86.693877
34289             25.019068                     22.244961                        68.290746
34290             19.431881                     16.400257                        50.347841
34291              6.796013                     27.509743                        84.453321
34292             17.526309                     17.330513                        53.203672
34293             17.313950                     26.161345                        80.313820
34294             28.868910                     25.256239                        77.535194
34295              5.251656                     32.649059                       100.230730
34296             22.129464                     27.873133                        85.568911
34297             16.958537                     27.493279                        84.402776
34298             14.500233                     23.492422                        72.120380
34299             10.205308                     35.831703                       110.001266
34300              7.734059                     39.278587                       120.582998
34301             13.038854                     22.100737                        67.847985
34302              2.710506                     31.855839                        97.795588
34303              1.734719                     32.621521                       100.146186
34304             23.463917                     28.423691                        87.259090
34305             14.419938                     38.849316                       119.265163
34306              5.867352                     27.431051                        84.211743
34307             16.745527                     25.596205                        78.578871
34308              4.572561                     35.238377                       108.179784
34309             18.077636                     28.973572                        88.947195
34310              9.908437                     24.511383                        75.248533
34311             16.405887                     26.477627                        81.284785
34312             24.209073                     26.484428                        81.305665
34313              5.681410                     28.087982                        86.228484
34314             13.015825                     30.983500                        95.117557
34315             18.541787                     21.937979                        67.348331
34316              4.556812                     31.904436                        97.944778
34317              2.913293                     28.381046                        87.128174
34318             16.469513                     32.102932                        98.554146
34319             15.263294                     25.619734                        78.651106
34320             14.283361                     31.144245                        95.611036
34321              9.186476                     24.982895                        76.696044
34322             23.106475                     30.675497                        94.172007
34323             14.302671                     31.447285                        96.541351
34324             15.481130                     28.674442                        88.028884
34325             24.780019                     22.077484                        67.776603
34326             20.253549                     24.742687                        75.958622
34327              8.244193                     35.319225                       108.427989
34328              7.882967                     20.464680                        62.825388
34329             11.924976                     35.507782                       109.006846
34330              7.059442                     23.938942                        73.491168
34331             18.221051                     33.345650                       102.369225
34332              9.618300                     32.010147                        98.269302
