#time     probe_coordinates
272       [32.62319, 36.910095, 40.81278]                             
273       [32.762566, 36.797947, 40.660286]                           
274       [32.502563, 36.53739, 40.745407]                            
275       [32.624546, 36.72332, 40.89863]                             
276       [32.73247, 36.606544, 40.731873]                            
277       [32.698128, 36.703808, 40.72305]                            
278       [32.845047, 36.666, 40.91799]                               
279       [32.665607, 36.72245, 40.53021]                             
280       [32.89205, 36.83967, 40.53386]                              
281       [32.678032, 36.819927, 40.65921]                            
282       [33.210495, 36.74115, 40.59784]                             
283       [32.910767, 36.481056, 40.862415]                           
284       [32.817947, 36.711082, 40.409515]                           
285       [32.559925, 36.54963, 40.738716]                            
286       [32.807304, 37.105736, 40.491676]                           
287       [32.656284, 36.976692, 40.906265]                           
288       [32.619137, 36.9917, 40.72854]                              
289       [32.72776, 36.73198, 40.959427]                             
290       [32.67319, 36.849884, 40.686096]                            
291       [32.94455, 36.839333, 40.57463]                             
292       [32.775642, 36.56507, 41.00789]                             
293       [32.935127, 37.00908, 40.759827]                            
294       [32.896812, 36.62275, 40.776505]                            
295       [32.971973, 36.88836, 40.79712]                             
296       [32.53356, 36.75213, 41.09286]                              
297       [32.706543, 36.779793, 40.471718]                           
298       [32.83554, 36.68789, 40.59439]                              
299       [32.70319, 36.972557, 40.264095]                            
300       [33.022785, 36.56927, 40.953396]                            
301       [32.824768, 36.692997, 40.762253]                           
302       [32.338078, 36.655945, 40.748695]                           
303       [32.84971, 37.030304, 40.285862]                            
304       [32.85798, 36.88344, 40.44778]                              
305       [32.788437, 36.919495, 40.83624]                            
306       [32.907, 36.578163, 40.708225]                              
307       [32.86711, 36.89889, 40.626793]                             
308       [32.950653, 36.771103, 40.45629]                            
309       [33.008923, 36.541794, 40.604195]                           
310       [32.885735, 36.97341, 40.588486]                            
311       [32.86445, 36.987152, 40.171513]                            
312       [32.790085, 37.078026, 40.384003]                           
313       [32.60013, 36.874767, 40.528336]                            
314       [32.625908, 36.880714, 40.82637]                            
315       [32.54706, 36.300053, 41.113388]                            
