@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
19114             33.570068     -29.812592      -9.944351     -11.801225
19115             33.860775     -28.002472      -9.822353     -16.307512
19116             30.757338     -22.683819     -19.927320      -5.861741
19117             34.302940     -33.826820      -4.708467       3.204418
19118             37.758541     -37.418819       4.732380      -1.773123
19119             36.396564     -36.051071      -2.532620      -4.314622
19120             37.067425     -34.412312     -12.573752      -5.629164
19121             35.710480     -35.115154      -5.383044      -3.631402
19122             28.301916     -27.669718      -3.884738      -4.504877
19123             31.095072     -29.141602      -9.647997      -4.958494
19124             31.195757     -29.459097      -7.250075      -7.264525
19125             27.673096     -26.386841       0.064781      -8.338503
19126             33.223846     -32.728077      -3.490814      -4.528922
19127             33.320812     -30.895277      -7.353686     -10.083739
19128             29.176247     -27.408356      -9.923667      -1.247484
19129             34.877464     -32.269447      -3.871745     -12.654243
19130             33.166000     -32.014114      -8.657840      -0.349004
19131             37.573143     -32.702965     -17.649754       5.544683
19132             34.087299     -30.613930     -11.225000      -9.936329
19133             34.262955     -29.370857     -10.676423     -14.046943
19134             35.841080     -34.160965       2.174409     -10.624657
19135             34.011745     -33.104454       3.601698      -6.922561
19136             34.716240     -31.889799      -9.000788     -10.355857
19137             47.131500     -41.597324     -22.154236      -0.480306
19138             33.192688     -32.069057      -8.333232      -1.971626
19139             32.364716     -27.912079     -16.166264      -2.653785
19140             44.349819     -40.861160       5.591948     -16.309570
19141             31.078129     -28.870604      -9.867886      -5.912956
19142             38.633545     -36.782799     -11.809196       0.345303
19143             46.402447     -42.202503     -12.285842     -14.872585
19144             31.130970     -30.401140      -0.875115      -6.643963
19145             26.093153     -23.805319      -0.132969     -10.683717
19146             22.215513     -19.019907      -2.072227     -11.290615
19147             32.142048     -26.822630     -11.336497     -13.606674
19148             41.090332     -41.073936      -0.845013      -0.795770
19149             35.711193     -33.211796     -10.087027       8.397497
19150             23.648312     -22.368631       1.698153      -7.483529
19151             27.357250     -24.341347     -12.466226       0.714995
19152             34.070171     -32.612652      -0.254614       9.855286
19153             34.624554     -29.896461      -3.739536     -17.060980
19154             31.851797     -28.891211      -8.012411     -10.753428
19155             31.338547     -26.098116     -15.084001      -8.571222
19156             25.542213     -24.766251      -4.066977      -4.743124
19157             27.047272     -25.104836      -8.359270       5.605780
19158             47.481884     -43.602489     -18.796633      -0.196894
19159             31.522900     -30.805504      -5.248919      -4.142831
19160             41.410835     -36.001526     -14.653210     -14.283942
19161             27.445335     -27.045292      -4.244182       1.945658
19162             30.011749     -28.860590      -5.198637      -6.383228
19163             47.839172     -44.484360     -16.920362       4.840395
19164             32.820789     -28.292118     -16.095175      -4.207786
19165             31.002161     -30.291073      -5.320380      -3.908773
19166             38.388191     -34.937603     -13.452318       8.488359
19167             39.212543     -38.040131      -9.449128      -1.134017
19168             37.368881     -34.136784     -10.412494     -11.076703
19169             40.067814     -36.952793     -13.269138      -7.990671
19170             49.095898     -47.283360      -7.457986     -10.911901
19171             37.085392     -37.060001      -1.362210      -0.164242
19172             29.868645     -26.853840      -1.199647     -13.021833
19173             30.637663     -28.420065     -11.039137      -3.017253
19174             32.053970     -29.501595     -11.607653      -4.730253
19175             44.088936     -42.741283      -8.972123       6.043017
19176             34.671906     -31.694086      -7.653944     -11.791655
19177             41.841087     -39.248646     -11.684172      -8.584901
19178             38.261009     -33.429745      -9.771254     -15.839175
19179             36.496910     -35.275612      -9.333292       0.738506
19180             38.979679     -35.757183     -15.518978      -0.025797
19181             31.140247     -27.306664      -5.567414     -13.894783
19182             22.945433     -19.385166     -10.517511      -6.331679
19183             33.170536     -29.865250     -12.563767      -7.106558
19184             31.057903     -28.372259     -12.590535       1.042410
19185             35.319649     -32.693516     -10.179384      -8.659779
19186             25.760168     -23.630711      -9.953025      -2.472481
19187             35.688946     -33.269966      -4.797349     -11.991488
19188             38.824188     -30.631317     -18.320570     -15.277322
19189             34.283176     -32.600060     -10.603394       0.374622
19190             32.835541     -31.182428       5.041223      -8.967438
19191             34.911766     -31.683374      -5.281577     -13.678453
19192             36.398277     -33.218052     -14.130057      -4.662288
19193             37.278599     -35.187752      -9.723084      -7.548363
19194             29.880449     -26.216864     -14.329591       0.424500
19195             41.251286     -34.965778     -17.855061     -12.659364
19196             33.796417     -30.146885     -13.053574      -7.935203
19197             33.687962     -29.468229     -15.963486       3.416059
19198             36.289207     -34.115940     -12.320029       1.107296
19199             45.685760     -45.077892       1.624924      -7.247897
19200             35.332825     -33.764587      -8.579461      -5.895256
19201             25.342365     -23.587036      -9.069379       1.906179
19202             44.380337     -44.300453      -1.748995       2.006290
19203             38.674221     -38.027573      -6.991951      -0.843674
19204             27.864002     -27.410053      -4.010106      -3.001773
19205             37.968140     -35.727901     -12.812346       0.969819
19206             28.950733     -25.786135     -12.627059      -3.711816
19207             40.241760     -38.664833      -4.446925     -10.230083
19208             43.769054     -41.394653     -13.371221       4.839765
19209             36.501511     -34.650551      -2.076953     -11.286540
19210             40.836670     -30.784412     -20.662668     -17.117466
19211             35.460384     -26.903631     -20.311659     -11.003178
19212             36.767754     -35.652084      -8.939015       0.943695
19213             34.243599     -29.435802     -11.344601     -13.321324
19214             34.837330     -32.852715     -11.423145      -1.962253
19215             42.899796     -41.223160      -9.533245       7.082415
19216             36.140087     -34.210693      -1.428696     -11.562572
19217             31.280914     -28.267841     -12.433898      -4.982263
19218             31.654448     -29.812040      -8.186254      -6.799373
19219             34.780006     -33.533817      -9.137204      -1.281995
19220             33.972908     -32.485455      -9.493893       2.952890
19221             33.541012     -29.810896     -10.275635     -11.433340
19222             35.862995     -35.612167       4.106797      -1.030621
19223             29.922222     -25.625397      -3.910184     -14.946201
19224             32.792213     -30.735008     -10.376316      -4.797967
19225             28.944366     -27.363297      -8.998825      -2.836804
19226             34.084431     -33.094124      -8.135314      -0.586476
19227             32.334618     -30.564924     -10.036274      -3.253648
19228             31.200750     -28.403143     -12.781075      -1.841886
19229             33.419968     -33.252415      -3.337374      -0.181739
19230             29.187643     -28.840311      -1.599280      -4.194907
19231             31.034000     -26.546368     -16.066967      -0.502126
19232             41.624264     -40.282734     -10.155037       2.599237
19233             33.889343     -33.690258      -1.374021      -3.400932
19234             33.922302     -30.164841      -7.689087     -13.478984
19235             32.876083     -32.107029      -6.988163       1.068157
19236             28.562267     -27.023043      -9.009110      -2.096246
19237             33.532051     -23.546717     -14.062978     -19.292051
19238             31.997911     -31.338886      -4.340178       4.785749
19239             31.692141     -31.654110       0.912544       1.255521
19240             35.163094     -33.411407     -10.944164       0.588331
19241             31.876291     -28.951410      -8.048203     -10.636740
19242             31.825012     -26.731834     -17.269077      -0.139059
19243             28.130514     -28.051235      -2.090540       0.289297
19244             38.556416     -37.495506      -8.399855       3.182261
19245             28.878216     -26.793030     -10.313647       3.116659
19246             44.349964     -39.035217     -18.197540      10.583982
19247             26.233892     -24.986580      -7.793519       1.774547
19248             39.795219     -32.363873     -22.703230       4.560987
19249             39.085499     -32.767395     -16.234684     -13.798882
19250             34.286190     -33.042419      -9.003152       1.638479
19251             32.471973     -26.217037     -13.444002     -13.651180
19252             33.043076     -33.000256       1.332425      -1.025969
19253             42.531738     -40.690639      -5.076344     -11.289440
19254             40.269020     -39.787575      -4.575764      -4.195848
19255             41.775490     -40.711880      -7.286910      -5.885168
19256             30.162769     -28.931814      -2.470490      -8.163297
19257             29.144484     -28.155872      -7.514196      -0.429583
19258             30.915968     -28.002245     -13.069890       0.921612
19259             29.340500     -25.180941     -12.218789       8.802633
19260             32.544991     -29.519817     -13.528357       2.177243
19261             30.883024     -28.608114      -6.878911      -9.381773
19262             35.240395     -35.224194       0.661200       0.839295
19263             24.568729     -20.278069      -9.287266     -10.303841
19264             33.265575     -32.608181      -6.498183      -1.038624
19265             36.029648     -34.541786      -9.486501      -3.873878
19266             34.878548     -31.375666      -9.790687     -11.671465
19267             38.455112     -37.569527      -4.110283      -7.101540
19268             34.913502     -30.763445     -15.402629       5.943243
19269             30.816235     -23.080601     -13.400359     -15.406379
19270             31.745535     -29.591751      -4.713473     -10.482861
19271             36.294159     -33.962078      -6.538608     -11.004075
19272             30.819916     -30.053677       6.149931      -2.970213
19273             40.911243     -40.622192       1.533208      -4.606146
19274             35.445404     -31.924065       6.043122     -14.167265
19275             34.182648     -33.156456       2.761796      -7.840616
19276             24.872940     -23.233088      -7.563242      -4.656624
19277             49.237450     -48.393635       7.694635      -4.814043
19278             31.997992     -30.625978      -8.906384       2.568506
19279             40.064167     -36.367630     -12.714921     -10.993802
19280             33.847309     -28.749056      -7.535371     -16.197227
19281             31.156961     -28.700605      -2.353796     -11.895005
19282             40.272186     -38.661182     -11.276498      -0.051463
19283             38.567295     -34.048874     -16.944973      -6.401428
19284             38.261948     -33.820000      -3.647408     -17.518011
19285             40.761665     -38.216824      -9.122347     -10.852221
19286             25.037815     -22.549503      -8.740032      -6.482584
19287             23.787483     -21.866117      -7.481218      -5.634594
19288             35.320293     -35.222916      -1.006092      -2.420125
19289             31.467850     -31.407265       0.281091      -1.931393
19290             33.748707     -31.429653     -10.810278       5.855773
19291             38.083836     -32.427551     -16.747688     -10.878753
19292             46.554295     -44.323288     -14.237839      -0.180396
19293             30.352228     -28.363430       4.784905      -9.689079
19294             37.680828     -37.120567      -6.411889      -0.892174
19295             34.150719     -29.587538      -9.176145     -14.375242
19296             27.606890     -27.031384      -2.615457      -4.960247
19297             48.329514     -45.474934     -16.124136      -2.790040
19298             26.662045     -23.458626      -4.879174     -11.694064
19299             24.379915     -18.937544     -12.456525      -8.976902
19300             29.050276     -26.272593      -5.179822     -11.262273
19301             36.431892     -30.416962      -7.942822     -18.412029
19302             26.300468     -23.347630     -11.687346       3.163657
19303             26.473083     -20.227112      -0.956745     -17.052059
19304             36.444450     -34.517418     -11.397314      -2.616663
19305             28.157581     -22.918480       2.240369     -16.204117
19306             37.000076     -35.228653     -11.287878       0.729015
19307             31.986374     -27.256227      -0.275037     -16.737701
19308             25.815290     -24.319098      -7.182050      -4.840333
19309             28.570498     -28.313667      -3.461864      -1.620199
19310             30.793839     -23.428411     -12.452570     -15.630215
19311             26.773264     -16.400013     -13.433848     -16.351725
19312             30.245623     -28.364830      -7.990830      -6.810334
19313             30.746124     -27.305077      -9.167562     -10.756987
19314             31.151329     -28.222677     -10.086134      -8.494452
19315             33.280113     -30.854147     -11.017699      -5.847908
19316             35.628956     -33.213909     -11.563592      -5.704570
19317             36.531269     -35.898575      -2.757448      -6.182424
19318             35.413910     -32.829609     -12.270912      -5.078039
19319             30.429148     -25.735535     -13.384291      -9.191088
19320             32.922409     -30.618763      -6.992555      -9.873220
19321             36.982601     -28.652956     -19.003506     -13.623058
19322             28.419937     -26.803532      -8.919102      -3.116592
19323             40.764889     -38.510014     -13.322187      -1.128794
19324             30.240688     -27.419271     -12.620117      -1.848081
19325             34.404430     -32.725693      -1.249709     -10.541922
19326             36.884892     -36.709557      -3.144023       1.737508
19327             31.858305     -29.950083     -10.859582      -0.116563
19328             38.026077     -35.400082      -2.785669     -13.603560
19329             34.152809     -32.231091     -11.120908      -1.973977
19330             38.569923     -36.160278     -12.406756      -5.113284
19331             40.998558     -27.979208     -14.413214     -26.273657
19332             35.489162     -33.998478      -0.251436     -10.174527
19333             34.582500     -33.672295      -7.819253      -0.992600
19334             35.074810     -32.170727     -11.354362      -8.146480
19335             39.455132     -38.222450      -9.770634       0.535232
19336             40.671352     -38.649200      -9.249084       8.651744
19337             23.297077     -22.312309      -6.664992      -0.701840
19338             27.280720     -26.938934      -2.745039      -3.316067
19339             37.510338     -31.092503     -10.312475     -18.273878
19340             34.656307     -33.514771      -7.248499       5.027817
19341             40.114956     -39.855743       2.201007      -3.985580
19342             43.970993     -39.456322     -16.760548       9.784222
19343             32.844315     -27.981329     -10.357060     -13.730458
19344             25.658100     -20.547270     -11.600625     -10.078356
19345             41.846645     -40.434025      -9.013348      -5.915320
19346             36.248013     -35.003941      -1.409387      -9.308931
19347             31.368561     -28.769188     -12.182014      -2.814064
19348             33.632042     -32.727177      -6.834321       3.652149
19349             41.508492     -34.269489      -7.739102      22.105724
19350             37.448063     -35.396114     -12.131827      -1.513665
19351             39.649452     -36.930275     -13.962070       3.646136
19352             30.269154     -29.580978      -6.366489      -0.809449
19353             30.038588     -28.897602      -6.561781      -4.918165
19354             30.405264     -27.347994     -12.552519      -4.359080
19355             27.768517     -26.268028      -1.925298      -8.796272
19356             28.143267     -27.347084      -6.469497      -1.525157
19357             33.977509     -31.266294      -4.575744     -12.488095
19358             35.021420     -33.107777     -11.147955       2.469421
19359             42.036949     -41.636089      -2.693635      -5.126951
19360             31.594868     -29.662081     -10.876755       0.304650
19361             32.531551     -32.325813      -3.597845       0.631707
19362             34.541561     -33.627258      -7.282043      -3.049376
19363             33.936745     -32.062031      -1.359270     -11.039979
19364             29.901602     -25.879766     -14.904890      -1.479109
19365             36.056229     -32.327858     -13.828707      -7.982985
19366             37.298130     -36.540741      -5.637543      -4.913547
19367             27.148342     -25.118624     -10.058627      -2.216148
19368             30.322542     -25.577412     -16.028774      -2.886332
19369             28.953657     -26.306313      -3.829926     -11.472739
19370             38.715714     -35.016300     -16.206648       3.179611
19371             26.711386     -24.110754     -11.316757      -2.025012
19372             34.009113     -32.639286       3.949337      -8.700543
19373             36.834080     -33.246124      -2.433153     -15.669216
19374             28.098028     -27.250593       0.054714      -6.848451
19375             43.340343     -41.829903      -5.115759     -10.122929
19376             40.701504     -40.484467      -2.538861       3.342816
19377             32.245590     -26.821192      -5.767501     -16.945141
19378             36.787586     -33.987732     -13.894405      -2.259672
19379             26.802149     -25.771044      -4.128743      -6.096071
19380             36.501820     -34.147171     -12.503469      -3.164940
19381             47.839123     -42.282631     -17.915936      13.408212
19382             34.487389     -34.350014      -2.894343       1.038885
19383             26.271830     -19.806242     -16.015919      -6.435223
19384             38.274700     -32.921227     -19.144791      -3.823950
19385             37.403675     -23.348196     -28.784199      -5.036510
19386             30.115782     -29.731955      -2.869033      -3.839250
19387             26.637980     -24.316385      -8.749662      -6.460555
19388             34.367058     -33.051365      -8.980103      -2.838957
19389             31.173252     -29.647579      -8.094510       5.222220
19390             29.548279     -27.087250      -5.264769     -10.567115
19391             28.043629     -26.349453      -9.147049       2.912542
19392             26.741966     -25.442369      -2.961940      -7.684109
19393             31.741142     -30.426279      -5.140440      -7.437573
19394             35.637657     -33.788960       0.913686     -11.292209
19395             28.211620     -26.242731      -0.690097     -10.331424
19396             37.344837     -36.949879      -3.111829      -4.433940
19397             36.416252     -34.003883       5.823586     -11.660414
19398             26.762953     -21.022367     -14.926420      -7.177580
19399             33.147255     -31.459452     -10.399102       0.949846
19400             36.317657     -34.617271       2.363065     -10.725331
19401             29.293314     -27.314825      -8.838060       5.821271
19402             22.717457     -16.639858     -15.189182      -2.913207
19403             34.847225     -34.301411       5.813133      -1.987458
19404             29.923851     -26.369434     -11.373438      -8.410390
19405             38.018272     -37.374306      -6.946094      -0.549782
19406             28.826408     -26.658672      -5.207675      -9.651793
19407             29.137285     -28.529890      -5.555994      -2.039038
19408             40.556641     -37.184994     -16.167311       0.857594
19409             34.021309     -31.633375     -11.398593       5.181789
19410             29.544582     -26.177774     -13.011504       4.278687
19411             33.668987     -31.848562     -10.917290      -0.287268
19412             36.782272     -36.730053      -1.497991       1.262841
19413             37.017872     -31.637535      -6.545883     -18.070433
19414             33.711330     -33.599350      -2.543512       1.033441
19415             37.013218     -36.709888       2.397943       4.075804
19416             40.393383     -40.147697      -4.183883      -1.510966
19417             27.933935     -27.057125      -6.408036       2.674644
19418             31.179264     -29.884340       0.662815      -8.867547
19419             31.479517     -29.429504     -10.837414      -2.723003
19420             35.592522     -33.555447     -11.066762      -4.287912
19421             36.337254     -35.483704      -7.803939       0.633304
19422             35.240520     -34.798962      -5.020162      -2.392552
19423             38.780609     -37.162106      -9.494046       5.725082
19424             20.393055     -16.667494     -11.733887      -0.622318
19425             28.206377     -27.419279      -2.631875      -6.070919
19426             36.997646     -36.703732       1.349591      -4.454273
19427             37.031719     -36.325726       0.551231      -7.175384
19428             37.844074     -36.695915      -2.290758      -8.963046
19429             37.787430     -37.285652      -5.590976       2.531996
19430             35.203144     -33.775269      -7.661339      -6.308452
19431             35.129494     -33.640236      -6.196426      -8.001259
19432             33.198513     -31.684473      -7.051625      -6.964910
19433             37.761341     -30.404053     -17.934774      13.411059
19434             31.496656     -28.156885     -13.738937       3.235855
19435             34.255333     -33.043613       4.974668      -7.536585
19436             36.051479     -35.773113      -4.087048      -1.813741
19437             27.449312     -26.380674      -7.398515       1.669359
19438             28.077950     -26.929403      -5.377918      -5.852900
19439             31.905603     -31.253561      -4.997004       4.026458
19440             37.339012     -36.082073       8.135506       5.108749
19441             33.485806     -31.143450     -12.040874      -2.530214
19442             31.756910     -30.239796       5.776906      -7.789962
19443             31.092243     -29.870932      -8.567302      -1.027771
19444             26.778296     -26.180439      -5.502202      -1.177894
19445             31.829853     -29.947056     -10.737806      -1.006445
19446             36.888954     -36.290787      -5.447745       3.754432
19447             25.480059     -24.736399      -4.639597      -3.977196
19448             30.765772     -29.035604     -10.112793       1.094455
19449             35.585857     -35.028290       2.754210      -5.637952
19450             36.174438     -33.553520     -12.840783      -4.226755
19451             31.061142     -30.976065       2.287348       0.214339
19452             36.817356     -33.068985     -13.898245       8.294490
19453             41.672829     -40.414871     -10.009759      -1.751389
19454             45.611141     -44.535400       6.232142      -7.624615
19455             25.661507     -22.126339       4.979342     -12.006007
19456             33.225910     -31.161909      -9.654014      -6.300528
19457             46.883793     -37.929417      14.372518     -23.513407
19458             31.384907     -31.246147      -2.649199      -1.293232
19459             36.704449     -36.556828      -3.162744      -0.901049
19460             39.035599     -38.687130      -5.199636      -0.218279
19461             43.458443     -39.471176     -13.303412     -12.396833
19462             33.315815     -31.766521      -6.387704      -7.747826
19463             31.281889     -29.904289      -7.641186      -5.089429
19464             40.609535     -39.525410      -5.957130       7.168605
19465             36.783466     -33.741692     -14.437559       2.465465
19466             38.145821     -36.333351     -10.722362      -4.474622
19467             37.292751     -34.659134      -1.976954      13.622972
19468             39.530636     -36.080498     -13.024326       9.551748
19469             32.456470     -29.399458      -8.673838     -10.670466
19470             32.023186     -29.621899     -11.481118       4.026361
19471             30.596037     -27.964275     -12.298416       1.692857
19472             25.397923     -20.897589     -14.415812       0.727699
19473             35.175758     -34.181149      -6.593484      -5.050649
19474             34.923916     -28.590656      -3.055317     -19.822193
19475             36.716614     -36.205162       5.752998       2.049168
19476             38.621357     -33.831173     -12.835541      13.502218
19477             37.150394     -36.689877       2.594369       5.222454
19478             27.404783     -27.230886      -3.076423      -0.191387
19479             27.676315     -26.346992      -3.298684      -7.805965
19480             29.906713     -23.675531     -18.001646      -3.133934
19481             33.196770     -27.628790     -17.798183       4.679767
19482             33.228977     -30.701370     -11.983827       4.240126
19483             43.433605     -43.312744      -0.288993      -3.225020
19484             39.667351     -37.412956       4.268649     -12.471895
19485             46.983814     -46.916111      -1.323226      -2.146205
19486             35.235226     -24.690760     -25.132980      -0.469809
19487             42.646099     -41.288185      -9.748859      -4.351464
19488             37.368683     -37.218887      -0.988441      -3.193099
19489             37.376411     -36.825798       5.754928      -2.781641
19490             35.768551     -33.906002      -6.175787      -9.572461
19491             37.235493     -27.837221     -24.629042      -2.231917
19492             46.924408     -46.810783       2.807670      -1.663618
19493             40.299015     -34.235420      16.210108     -13.754242
19494             35.589443     -33.150520     -12.708632      -2.478351
19495             35.223862     -28.772556     -19.960600       3.799326
19496             40.027813     -38.610355      10.411492       1.751365
19497             38.983551     -37.114368      -3.896709     -11.271938
19498             38.037247     -37.361370       7.119324       0.524940
19499             28.226778     -27.135471       5.791583      -5.184085
19500             32.608067     -30.819107      -2.670699     -10.311926
19501             32.295483     -30.184706      -6.340404      -9.575025
19502             34.596954     -31.827095     -13.512094       1.186852
19503             41.815807     -40.594193       4.979189      -8.710960
19504             30.145998     -26.487476     -13.607579      -4.693457
19505             33.975613     -25.436787     -18.653568     -12.623646
19506             39.519711     -39.085987       5.323387      -2.398896
19507             26.649168     -25.760820       4.340342      -5.264951
19508             31.524540     -26.552908     -13.378337     -10.476628
19509             39.694336     -38.093906      -8.163035      -7.606541
19510             41.045845     -34.726059     -21.420906      -4.472920
19511             33.653397     -28.994099       2.825378     -16.849642
19512             32.027431     -31.316734      -6.499508      -1.665791
19513             29.766771     -27.930531      -9.355144      -4.292709
19514             26.194695     -24.303879      -9.362249       2.798535
19515             27.413042     -22.477694     -10.306172     -11.832626
19516             32.503067     -30.638254      -2.926071     -10.449161
19517             30.620037     -28.258886      -7.923946      -8.731158
19518             36.811081     -35.610710      -8.886795       2.820976
19519             39.099247     -39.019653      -2.364436      -0.792068
19520             40.160141     -38.267525     -10.564411       6.068499
19521             36.588085     -34.633991       0.752172     -11.773222
19522             32.969028     -32.542984      -4.027886      -3.418647
19523             34.811691     -34.068157      -6.047311      -3.826837
19524             37.889671     -35.729355      -8.625365      -9.200184
19525             31.589188     -26.765141     -15.528954       6.352617
19526             33.370941     -32.724586      -5.693069       3.210922
19527             35.997116     -34.087654     -11.427773      -1.797310
19528             31.503763     -27.391058     -12.595230      -9.142058
19529             31.985161     -26.768555     -10.350224     -14.119767
19530             36.853336     -36.265343      -6.045917       2.537771
19531             31.562418     -24.999523     -19.151579      -2.104059
19532             30.224037     -27.262375     -12.723667      -2.891994
19533             44.071651     -41.335102     -13.282902       7.568645
19534             38.076908     -37.556404      -6.274312       0.021794
19535             31.862925     -29.876469     -10.660522      -2.999309
19536             40.415447     -38.924767      -6.446697       8.758478
19537             43.527786     -42.133430     -10.428452       3.269526
19538             38.445873     -35.183506     -15.052844       3.690249
19539             34.258770     -32.071957      -9.415713       7.509811
19540             43.512291     -40.927593     -14.148211       4.252016
19541             40.951790     -39.160374     -11.907764       1.311222
19542             28.153952     -26.625572      -8.096502       4.262698
19543             31.353483     -28.991945     -11.346474       3.710194
19544             31.469385     -26.230591     -16.806787      -4.450862
19545             43.439426     -41.645168     -11.168281       5.285182
19546             37.519886     -34.141529     -10.616463     -11.374916
19547             33.700466     -32.374756      -9.088226       2.236237
19548             36.603508     -33.916164     -12.534944      -5.690870
19549             36.997814     -34.832916      -8.614348      -9.016603
19550             26.136749     -22.902393     -12.530148      -1.267066
19551             31.003510     -29.550554      -1.546908      -9.251453
19552             45.895294     -43.829922      -9.105886     -10.119246
19553             27.636641     -25.393822      -4.768908      -9.807919
19554             28.127665     -26.641665      -9.018920       0.215222
19555             34.985188     -27.999342     -19.919216      -6.574566
19556             26.383591     -24.510984      -6.775199      -7.028666
19557             25.058126     -22.460453      -5.548605      -9.625524
19558             30.643122     -29.568487      -4.303047      -6.796270
19559             34.812023     -32.404755     -12.691208      -0.861397
19560             37.627556     -35.822441       1.332735     -11.437200
19561             36.117897     -35.166565      -1.274718      -8.135749
19562             37.766823     -34.305717      -5.032044     -14.970954
19563             43.977428     -42.626881      -5.353687      -9.396884
19564             37.627220     -34.953121      -5.466199     -12.814357
19565             41.917618     -38.544128     -16.060472       3.673969
19566             35.564064     -33.020035       3.602849     -12.708242
19567             40.081402     -37.422829     -13.995335      -3.190806
19568             31.545746     -31.440722       1.248978      -2.248352
19569             32.310116     -31.916332      -4.851384       1.324881
19570             30.564175     -28.617338      -8.660191       6.341754
19571             37.973606     -33.962521      -0.280302      16.984215
19572             37.790710     -32.211910     -19.711185       1.414138
19573             41.296757     -36.753765     -16.438631      -9.184466
19574             32.439255     -29.256916     -13.953924       1.275206
19575             36.268642     -34.455826     -10.501980       4.233056
19576             28.173229     -25.589115     -11.586209      -2.165134
19577             38.578724     -37.648849      -7.141798      -4.458341
19578             32.990005     -32.827129      -2.497152      -2.117656
19579             35.819035     -29.386305      -8.704891     -18.538425
19580             37.056118     -29.824972     -14.703552     -16.353359
19581             42.492104     -37.837181     -19.329332      -0.551003
19582             37.926083     -32.889469     -18.882074       0.371235
19583             25.835903     -17.428392     -12.529661     -14.378895
19584             34.789288     -32.334080      -9.610536      -8.511138
19585             39.178135     -37.839920       1.285769     -10.070439
19586             27.346788     -25.475615      -8.910357       4.409699
19587             32.108078     -28.158575     -15.062292       3.339267
19588             30.261763     -29.980158      -4.043527      -0.783749
19589             40.219395     -39.117615      -2.838932       8.908001
19590             34.187180     -32.472763      -9.612057      -4.678809
19591             41.715019     -37.918480     -15.370952      -8.128079
19592             31.731827     -30.249922      -6.205626       7.303512
19593             35.995029     -32.881035      -8.528392     -11.905722
19594             41.163002     -35.221973     -19.796381       7.868207
19595             38.450794     -35.497017     -13.422665       6.185257
19596             32.631935     -27.710142      -3.791852     -16.811102
19597             36.734825     -36.097176      -4.630891      -4.999623
19598             29.500919     -27.781458      -9.924145       0.078492
19599             28.508657     -25.340364      -7.499719     -10.694098
19600             45.066563     -44.025570      -9.121004       3.090543
19601             31.318970     -30.702480      -6.141183      -0.722092
19602             34.496433     -32.950539      -8.302254      -5.944627
19603             32.299435     -29.274836      -9.815923      -9.480771
19604             43.249813     -39.339550     -14.741489      10.277864
19605             35.888569     -34.146557      -4.747661      -9.973054
19606             34.705696     -31.717417      -5.335683     -13.039222
19607             29.241184     -28.546347      -0.324414       6.328325
19608             36.639454     -34.048241     -13.529972      -0.326854
19609             42.842045     -42.448483      -3.921588       4.264766
19610             44.426247     -42.804806      -6.258695     -10.112811
19611             35.739410     -31.675964      -6.306435     -15.302534
19612             32.023323     -27.862080      -2.873091     -15.522345
19613             37.285854     -37.017372      -4.135942      -1.686130
19614             31.970583     -29.723841     -11.699973      -1.312293
19615             41.537411     -40.537498      -7.593008       4.941029
19616             39.166721     -38.343868      -1.766621      -7.788387
19617             35.219734     -34.805698       4.967938       2.076700
19618             35.392963     -31.546616      -9.582027     -12.870810
19619             32.595833     -31.810791      -7.108924      -0.158340
19620             35.996445     -34.404633       4.040205      -9.784796
19621             26.075663     -23.382826     -10.678315      -4.376900
19622             38.434750     -37.979752      -1.226745      -5.767454
19623             32.060322     -30.665558      -5.585624      -7.502562
19624             35.618225     -32.190887     -14.387846       5.039315
19625             33.784836     -33.399208       0.518917       5.063479
19626             27.800482     -22.681387     -15.431170       4.505613
19627             33.973148     -31.558558     -12.006206      -3.752745
19628             32.155495     -23.345663      -8.765823     -20.300646
19629             39.560707     -38.434738      -7.103088      -6.112812
19630             31.152140     -27.060812     -15.257050      -2.321788
19631             39.048443     -33.045998     -13.229815     -16.053507
19632             28.179358     -23.907158     -13.281676      -6.791255
19633             28.612333     -24.041746     -10.324850     -11.578323
19634             35.416332     -32.045296     -12.774344      -8.014471
19635             34.774529     -32.997486     -10.022747      -4.469704
19636             34.060139     -30.453234     -10.836138     -10.736473
19637             31.525951     -30.424580      -6.041244      -5.633282
19638             32.434814     -29.340837     -11.554381      -7.591353
19639             36.256344     -33.974487      -4.512033     -11.827856
19640             35.295128     -28.076862     -21.331739      -1.546838
19641             42.268745     -35.661079     -20.354256     -10.031875
19642             26.412319     -19.983986     -17.132036      -2.178134
19643             52.111137     -50.089565       3.991899     -13.808351
19644             39.082268     -38.903099      -3.615224       0.950053
19645             35.573208     -34.588280      -7.714419      -3.097048
19646             33.661713     -30.088411     -14.692110      -3.455449
19647             34.474865     -33.872776      -4.272960       4.784666
19648             24.294626     -21.026621      -9.996040      -6.941850
19649             27.070074     -26.576052      -3.256837      -3.986913
19650             30.352037     -29.855309      -5.419520      -0.731771
19651             42.559502     -38.955467     -15.972848      -6.216978
19652             32.490700     -30.130955      -6.115655     -10.505709
19653             34.260475     -32.411201     -10.800885      -2.575899
19654             36.746349     -33.028072     -16.033014      -1.543753
19655             28.961885     -28.927681      -0.349994       1.362915
19656             36.085541     -33.903954      -9.279841      -8.159213
