@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "Alignment_percentage"
#time             Angle           Alignment%
@type xy
17991             54.559670      57.985491
17992             43.272604      72.810053
17993             42.308304      73.953355
17994             34.583768      82.329713
17995             33.579849      83.311574
17996             29.243206      87.255407
17997             34.961344      81.953878
17998             31.694415      85.086237
17999             45.065131      70.630250
18000             34.977385      81.937845
18001             22.167265      92.608628
18002             37.301417      79.545851
18003             52.726760      60.561673
18004             48.050708      66.847272
18005             30.942808      85.768102
18006             37.909740      78.897963
18007             38.814503      77.917929
18008             36.191351      80.704942
18009             36.171532      80.725353
18010             32.997525      83.869404
18011             36.559136      80.324241
18012             44.301079      71.567956
18013             25.925798      89.936100
18014             52.363888      61.064428
18015             57.709853      53.420689
18016             45.500920      70.089789
18017             55.670272      56.395466
18018             42.030742      74.278567
18019             64.069849      43.727511
18020             55.446024      56.718242
18021             65.283268      41.813244
18022             43.121744      72.990295
18023             46.078973      69.366632
18024             64.252642      43.440369
18025             46.499653      68.835891
18026             46.341353      69.036044
18027             35.937814      80.965443
18028             53.095579      60.048195
18029             53.005963      60.173193
18030             61.081387      48.356670
18031             63.128956      45.198394
18032             45.425177      70.184012
18033             31.920076      84.878656
18034             31.532040      85.234777
18035             44.452673      71.382928
18036             44.664825      71.123120
18037             39.078282      77.628533
18038             47.759001      67.225040
18039             49.751815      64.609983
18040             36.984826      79.879490
18041             38.702941      78.039831
18042             35.074427      81.840634
18043             60.142801      49.783996
18044             44.674142      71.111680
18045             41.208670      75.231522
18046             46.245475      69.156999
18047             46.459772      68.886375
18048             41.670812      74.697697
18049             55.215032      57.049807
18050             75.455421      25.113315
18051             59.534547      50.701870
18052             44.111992      71.798063
18053             30.249945      86.383616
18054             41.897860      74.433636
18055             35.856148      81.049022
18056             42.496083      73.732347
18057             40.041721      76.557626
18058             47.584639      67.450030
18059             40.952658      75.525139
18060             51.559992      62.169485
18061             47.884640      67.062553
18062             61.732841      47.358352
18063             41.696489      74.667896
18064             40.028629      76.572314
18065             38.557282      78.198551
18066             44.201578      71.689135
18067             59.185820      51.225545
18068             57.209615      54.156712
18069             44.442266      71.395634
18070             54.602653      57.924351
18071             26.611162      89.406701
18072             42.631982      73.571914
18073             36.834564      80.036990
18074             51.729380      61.937652
18075             34.912468      82.002719
18076             51.960901      61.619905
18077             57.909698      53.125523
18078             50.527155      63.571255
18079             70.301442      33.707154
18080             45.964124      69.510868
18081             41.574409      74.809459
18082             46.061086      69.389098
18083             34.056721      82.848356
18084             43.892157      72.064592
18085             29.685160      86.875980
18086             53.318825      59.736163
18087             55.781971      56.234372
18088             32.927295      83.936094
18089             51.061957      62.847975
18090             45.704171      69.836322
18091             49.048988      65.541357
18092             54.279261      58.383517
18093             29.608021      86.942572
18094             46.439365      68.912191
18095             67.786745      37.805495
18096             54.934911      57.450663
18097             51.161447      62.712811
18098             52.978884      60.210934
18099             36.827266      80.044627
18100             32.634174      84.213092
18101             14.224871      96.933881
18102             58.235178      52.643393
18103             44.240154      71.642192
18104             44.680602      71.103771
18105             39.364121      77.313081
18106             41.188621      75.254569
18107             38.496149      78.264985
18108             52.339864      61.097650
18109             31.706497      85.075149
18110             51.345447      62.462334
18111             31.643632      85.132753
18112             47.860258      67.094104
18113             39.093459      77.611844
18114             41.332209      75.089299
18115             11.273092      98.070658
18116             47.768978      67.212146
18117             37.351020      79.493356
18118             52.329229      61.112331
18119             47.028001      68.164091
18120             41.258477      75.174229
18121             13.778201      97.122498
18122             41.398711      75.012593
18123             39.333958      77.346471
18124             54.147068      58.570661
18125             36.912598      79.955265
18126             45.783084      69.737677
18127             48.388758      66.407287
18128             50.667766      63.381613
18129             55.557534      56.557840
18130             58.970501      51.547925
18131             39.255557      77.433132
18132             49.095342      65.480227
18133             31.482827      85.279684
18134             60.840550      48.724182
18135             30.248386      86.384962
18136             52.916405      60.297964
18137             37.569112      79.261846
18138             24.907205      90.699111
18139             57.129496      54.274220
18140             38.093396      78.700615
18141             42.129343      74.163240
18142             37.672024      79.152199
18143             63.527074      44.577488
18144             42.158821      74.128722
18145             61.709742      47.393842
18146             44.882021      70.856120
18147             56.195248      55.636450
18148             51.093702      62.804859
18149             25.849151      89.994507
18150             54.661356      57.840792
18151             53.307833      59.751550
18152             41.750070      74.605659
18153             51.227442      62.623043
18154             29.151117      87.333806
18155             32.377801      84.453556
18156             53.174932      59.937384
18157             47.442536      67.632920
18158             25.700195      90.107541
18159             56.809523      54.742422
18160             37.746730      79.072454
18161             84.853079       8.970999
18162             44.097173      71.816059
18163             60.566945      49.140631
18164             46.630387      68.670204
18165             51.801083      61.839354
18166             49.249005      65.277294
18167             39.359452      77.318261
18168             61.680466      47.438837
18169             45.569616      70.004222
18170             54.733679      57.737770
18171             51.512608      62.234237
18172             45.624597      69.935661
18173             54.716795      57.761836
18174             51.176752      62.691999
18175             41.965800      74.354417
18176             41.691914      74.673206
18177             48.283977      66.543921
18178             49.119019      65.448980
18179             45.947861      69.531255
18180             41.743813      74.612943
18181             45.618452      69.943314
18182             37.651534      79.174051
18183             44.295172      71.575152
18184             38.071010      78.724715
18185             52.564292      60.787077
18186             48.186233      66.671162
18187             42.352952      73.900881
18188             56.386987      55.358068
18189             43.659041      72.346090
18190             50.861252      63.120034
18191             32.147528      84.668079
18192             37.189829      79.663703
18193             34.930216      81.985003
18194             41.897492      74.434078
18195             63.955262      43.907282
18196             52.927569      60.282413
18197             35.316578      81.597031
18198             42.715190      73.473476
18199             59.622902      50.568900
18200             37.257495      79.592282
18201             30.195845      86.431133
18202             45.413727      70.198248
18203             46.614952      68.689774
18204             27.774185      88.479100
18205             38.231488      78.551695
18206             44.821096      70.931137
18207             33.337022      83.545252
18208             36.778366      80.095747
18209             56.064032      55.826608
18210             38.354967      78.418140
18211             48.497869      66.264794
18212             41.639058      74.734527
18213             26.058265      89.834781
18214             62.640489      45.957231
18215             53.352357      59.689228
18216             40.973922      75.500805
18217             37.800776      79.014664
18218             56.662721      54.956660
18219             43.867512      72.094416
18220             68.186647      37.158418
18221             50.577196      63.503797
18222             46.881769      68.350611
18223             53.900721      58.918621
18224             48.725804      65.966321
18225             48.094925      66.789838
18226             37.269977      79.579084
18227             40.081538      76.512883
18228             30.385630      86.264055
18229             36.775405      80.098844
18230             44.480823      71.348505
18231             42.441512      73.796658
18232             45.766543      69.758346
18233             45.029223      70.674612
18234             44.611306      71.188756
18235             32.344814      84.484353
18236             33.616064      83.276600
18237             51.085139      62.816483
18238             39.719508      76.918202
18239             31.945645      84.855038
18240             27.010800      89.092080
18241             45.705020      69.835266
18242             54.497315      58.074118
18243             41.588745      74.792848
18244             42.842096      73.323054
18245             59.553650      50.673134
18246             60.485789      49.263943
18247             47.531142      67.518939
18248             49.642184      64.755907
18249             44.219449      71.667390
18250             39.099904      77.604756
18251             44.065073      71.855039
18252             42.305270      73.956920
18253             46.767702      68.495788
18254             38.861586      77.866401
18255             53.089249      60.057029
18256             29.791337      86.784065
18257             53.013754      60.162327
18258             47.189604      67.957435
18259             51.284714      62.545091
18260             63.432431      44.725283
18261             49.346830      65.147861
18262             53.003244      60.176971
18263             48.334896      66.477556
18264             48.718824      65.975482
18265             35.458376      81.453712
18266             55.192858      57.081592
18267             35.844830      81.060587
18268             37.474548      79.362371
18269             45.452948      70.149472
18270             32.568945      84.274431
18271             50.593843      63.481357
18272             41.151549      75.297163
18273             60.405624      49.385651
18274             52.978341      60.211698
18275             36.972699      79.892207
18276             45.453245      70.149101
18277             50.819595      63.176412
18278             27.852026      88.415728
18279             43.631119      72.379721
18280             40.280086      76.289311
18281             33.471945      83.415596
18282             55.690310      56.366563
18283             39.312143      77.370596
18284             29.155688      87.329915
18285             37.022247      79.840167
18286             56.967551      54.511387
18287             29.623134      86.929531
18288             51.415562      62.366726
18289             58.621020      52.069645
18290             67.931971      37.570720
18291             51.639263      62.061061
18292             62.851560      45.629737
18293             36.796592      80.076701
18294             48.420682      66.365616
18295             34.445644      82.466315
18296             63.469913      44.666774
18297             39.805520      76.822204
18298             40.312725      76.252467
18299             39.080991      77.625569
18300             59.871602      50.193945
18301             70.278446      33.744937
18302             67.189439      38.768554
18303             37.425597      79.414313
18304             42.451562      73.784822
18305             53.364240      59.672589
18306             56.721107      54.871495
18307             40.132530      76.455557
18308             60.350509      49.469277
18309             36.940252      79.926264
18310             61.418071      47.841491
18311             54.340857      58.296202
18312             42.714314      73.474517
18313             25.014626      90.619968
18314             45.765613      69.759524
18315             53.591496      59.353836
18316             37.270671      79.578356
18317             27.498708      88.702125
18318             40.721973      75.788407
18319             50.644313      63.413269
18320             41.232904      75.203655
18321             57.956006      53.057017
18322             48.735918      65.953061
18323             57.220022      54.141441
18324             47.428593      67.650857
18325             55.434881      56.734248
18326             59.839740      50.242042
18327             20.868398      93.440116
18328             58.495611      52.256387
18329             54.611727      57.911430
18330             41.555729      74.831083
18331             41.366042      75.050287
18332             48.934857      65.691672
18333             37.333347      79.512069
18334             25.207113      90.477417
18335             51.476046      62.284166
18336             43.589143      72.430262
18337             40.080520      76.514025
18338             54.073392      58.674846
18339             47.575604      67.461678
18340             47.583209      67.451884
18341             48.458984      66.315598
18342             49.474343      64.978854
18343             48.247549      66.591355
18344             64.635484      42.837556
18345             44.655117      71.135024
18346             42.178575      74.105570
18347             37.307249      79.539681
18348             47.687792      67.317003
18349             60.745855      48.868434
18350             50.497830      63.610732
18351             29.947798      86.648044
18352             26.926300      89.158989
18353             19.181958      94.447995
18354             51.634550      62.067510
18355             64.252227      43.441020
18356             43.729463      72.261186
18357             39.739405      76.896010
18358             48.067360      66.825652
18359             30.397794      86.253318
18360             65.718248      41.122407
18361             21.060520      93.320130
18362             50.784927      63.223328
18363             46.138806      69.291366
18364             60.907186      48.622576
18365             35.834302      81.071349
18366             55.292620      56.938547
18367             35.300098      81.613675
18368             49.766740      64.590102
18369             52.633312      60.691392
18370             45.328834      70.303691
18371             61.050628      48.403666
18372             26.694366      89.341571
18373             59.981646      50.027729
18374             36.784320      80.089530
18375             48.470125      66.301057
18376             54.364833      58.262194
18377             45.173231      70.496559
18378             42.911189      73.240982
18379             47.774398      67.205146
18380             40.360141      76.198902
18381             52.220821      61.261989
18382             40.687275      75.827910
18383             45.255521      70.394625
18384             24.167223      91.235461
18385             19.983929      93.978841
18386             37.116782      79.740722
18387             41.147200      75.302161
18388             48.192767      66.662658
18389             61.223826      48.138926
18390             27.423674      88.762510
18391             37.288764      79.559220
18392             54.161098      58.550819
18393             59.552577      50.674758
18394             43.942840      72.003262
18395             28.895954      87.549871
18396             31.530936      85.235790
18397             48.121580      66.755225
18398             40.352447      76.207585
18399             53.859175      58.977191
18400             39.234645      77.456209
18401             53.817590      59.035791
18402             42.585138      73.627259
18403             46.548781      68.773669
18404             33.524807      83.364681
18405             33.331832      83.550223
18406             37.338178      79.506940
18407             31.256241      85.485535
18408             33.169287      83.705775
18409             25.443694      90.300789
18410             43.665452      72.338360
18411             45.492756      70.099931
18412             52.852002      60.387582
18413             34.160308      82.746970
18414             44.165852      71.732590
18415             48.414076      66.374245
18416             45.131175      70.548616
18417             46.450665      68.897896
18418             53.486610      59.501069
18419             38.079322      78.715753
18420             52.998421      60.183714
18421             52.463686      60.926413
18422             43.715054      72.278556
18423             34.197080      82.710932
18424             33.504031      83.384705
18425             49.017718      65.582567
18426             33.355945      83.527081
18427             47.485828      67.577262
18428             38.495436      78.265768
18429             45.679316      69.867355
18430             52.221962      61.260417
18431             33.816528      83.082400
18432             57.973373      53.031320
18433             65.893173      40.843924
18434             51.829793      61.799975
18435             50.068694      64.186859
18436             31.573906      85.196551
18437             44.676060      71.109329
18438             52.631189      60.694325
18439             43.892585      72.064081
18440             48.494773      66.268834
18441             57.956139      53.056831
18442             50.636469      63.423856
18443             40.263952      76.307503
18444             41.741823      74.615242
18445             46.997104      68.203531
18446             39.662713      76.981505
18447             44.542806      71.272655
18448             55.171481      57.112214
18449             46.777849      68.482881
18450             54.599193      57.929267
18451             33.175447      83.699879
18452             38.282665      78.496370
18453             49.435868      65.029874
18454             45.415962      70.195471
18455             38.273657      78.506124
18456             63.826269      44.109445
18457             52.743607      60.538281
18458             44.878439      70.860542
18459             52.841757      60.401853
18460             51.105612      62.788675
18461             47.051441      68.134159
18462             40.000957      76.603373
18463             41.737827      74.619889
18464             51.724608      61.944189
18465             38.609676      78.141510
18466             41.705832      74.657043
18467             41.914519      74.414236
18468             58.961812      51.560923
18469             37.345261      79.499457
18470             32.993028      83.873670
18471             63.397424      44.779932
18472             50.174070      64.045732
18473             24.942212      90.673347
18474             42.794352      73.379677
18475             54.448328      58.143680
18476             42.283611      73.982360
18477             51.633553      62.068868
18478             44.719836      71.055594
18479             38.127791      78.663549
18480             42.264943      74.004276
18481             29.042235      87.426208
18482             33.586813      83.304863
18483             33.483659      83.404309
18484             38.758988      77.978629
18485             74.558386      26.625628
18486             44.662668      71.125746
18487             46.116981      69.318824
18488             60.697850      48.941517
18489             50.589883      63.486688
18490             40.097903      76.494497
18491             45.818278      69.693643
18492             26.341249      89.616711
18493             31.452275      85.307517
18494             40.541420      75.993631
18495             51.359182      62.443621
18496             45.514205      70.073235
18497             33.498135      83.390375
18498             43.341453      72.727642
18499             28.972718      87.485042
18500             43.720648      72.271803
18501             63.141449      45.178944
18502             26.997111      89.102943
18503             38.916200      77.806551
18504             39.563528      77.091878
18505             66.083262      40.540863
18506             42.453661      73.782338
18507             47.988132      66.928454
18508             47.677197      67.330683
18509             45.239541      70.414434
18510             31.525280      85.240950
18511             41.156749      75.291185
18512             46.751421      68.516485
18513             27.821748      88.440383
18514             45.009056      70.699505
18515             38.362853      78.409597
18516             37.672533      79.151672
18517             54.983538      57.381182
18518             39.485933      77.178065
18519             34.990024      81.925189
18520             31.778019      85.009473
18521             28.647734      87.758386
18522             38.287307      78.491354
18523             50.461541      63.659602
18524             56.164850      55.680531
18525             67.398051      38.432663
18526             55.864778      56.114788
18527             43.061062      73.062633
18528             51.015054      62.911616
18529             34.257006      82.652094
18530             60.149164      49.774364
18531             42.074193      74.227763
18532             33.381774      83.502297
18533             48.516585      66.240309
18534             62.658573      45.929193
18535             53.728606      59.161075
18536             56.131055      55.729524
18537             21.128687      93.277310
18538             34.103387      82.802707
18539             37.151483      79.704168
18540             54.504635      58.063712
18541             50.703737      63.333035
18542             48.735336      65.953822
18543             33.497095      83.391393
18544             49.093372      65.482831
18545             54.642892      57.867087
18546             44.216565      71.670909
18547             19.095199      94.497625
18548             35.224831      81.689502
18549             30.991432      85.724439
18550             43.494267      72.544319
18551             30.490865      86.171000
18552             64.313636      43.344462
18553             31.866032      84.928482
18554             53.034790      60.133004
18555             55.893560      56.073208
18556             53.748728      59.132753
18557             44.059897      71.861325
18558             61.994066      46.956305
18559             48.249078      66.589366
18560             61.470031      47.761838
18561             52.845720      60.396334
18562             52.418645      60.988729
18563             27.592767      88.626212
18564             50.199719      64.011347
18565             23.119055      91.969092
18566             51.020757      62.903885
18567             47.345083      67.758112
18568             45.714137      69.823882
18569             61.192386      48.187010
18570             41.771950      74.580211
18571             45.557362      70.019479
18572             43.965852      71.975372
18573             34.144747      82.762227
18574             41.381863      75.032029
18575             58.515004      52.227531
18576             35.218430      81.695945
18577             58.796582      51.807810
18578             40.528330      76.008470
18579             49.586768      64.829583
18580             55.186448      57.090770
18581             63.698524      44.309428
18582             35.917239      80.986524
18583             40.483713      76.059059
18584             63.896081      44.000060
18585             50.248984      63.945266
18586             57.548726      53.658216
18587             61.357094      47.934917
18588             57.775424      53.323915
18589             39.412406      77.259607
18590             41.898515      74.432893
18591             44.830421      70.919653
18592             42.877522      73.280984
18593             62.293816      46.493753
18594             62.933190      45.502918
18595             59.085673      51.375576
18596             45.458674      70.142356
18597             43.631347      72.379445
18598             34.685385      82.228913
18599             41.692633      74.672366
18600             39.481303      77.183216
18601             31.282236      85.461989
18602             49.692431      64.689045
18603             45.699423      69.842250
18604             45.877318      69.619697
18605             47.199402      67.944900
18606             48.136485      66.735846
18607             57.058031      54.378935
18608             61.760807      47.315344
18609             39.942969      76.668382
18610             38.209922      78.574983
18611             37.968624      78.834786
18612             34.229787      82.678838
18613             51.502616      62.247885
18614             41.190690      75.252192
18615             46.947122      68.267302
18616             44.290203      71.581213
18617             48.737354      65.951170
18618             40.822999      75.673262
18619             49.265557      65.255406
18620             48.995842      65.611385
18621             39.867163      76.753271
18622             56.399904      55.339291
18623             35.705921      81.202321
18624             59.773219      50.342390
18625             23.651917      91.599957
18626             18.639397      94.754881
18627             39.393813      77.280220
18628             45.270795      70.375699
18629             59.439072      50.845423
18630             41.575186      74.808555
18631             43.280968      72.800057
18632             38.653142      78.094150
18633             21.306655      93.164907
18634             18.715412      94.712416
18635             37.893512      78.915361
18636             43.173059      72.929043
18637             34.064258      82.840996
18638             29.874882      86.711519
18639             59.147189      51.283435
18640             38.838824      77.891321
18641             54.797139      57.647316
18642             45.089232      70.600473
18643             56.698870      54.903933
18644             36.938485      79.928099
18645             60.197430      49.701285
18646             42.827258      73.340659
18647             54.576980      57.960855
18648             41.073009      75.387288
18649             33.401147      83.483701
18650             50.934718      63.020548
18651             44.495473      71.330586
18652             48.965347      65.651529
18653             47.331945      67.774981
18654             40.962958      75.513359
18655             48.178975      66.680613
18656             45.243441      70.409594
18657             35.492283      81.419387
18658             41.971254      74.348062
18659             27.857164      88.411526
18660             31.344070      85.405913
18661             40.932015      75.548745
18662             50.035119      64.231777
18663             42.787993      73.387222
18664             32.496100      84.342810
18665             42.127836      74.165009
18666             49.856850      64.469951
18667             36.924373      79.942912
18668             30.233692      86.397882
18669             54.329331      58.312544
18670             33.509846      83.379091
18671             41.794701      74.553763
18672             36.891122      79.977779
18673             47.795539      67.177830
18674             47.673072      67.336006
18675             51.815001      61.820261
18676             45.355240      70.270917
18677             50.106682      64.136021
18678             33.845647      83.054105
18679             50.672248      63.375560
18680             56.059447      55.833254
18681             35.212887      81.701532
18682             61.138362      48.269610
18683             68.211742      37.117749
18684             43.367037      72.696981
18685             44.197581      71.694008
18686             46.444761      68.905361
18687             62.220073      46.607668
18688             38.256281      78.524914
18689             33.668972      83.225440
18690             35.092068      81.822931
18691             47.979527      66.939609
18692             40.278275      76.291344
18693             52.620764      60.708782
18694             52.509995      60.862300
18695             52.831785      60.415721
18696             52.041535      61.509002
18697             42.575725      73.638374
18698             31.369619      85.382692
18699             62.403704      46.323881
18700             52.531723      60.832216
18701             46.122046      69.312449
18702             61.505015      47.708188
18703             39.588378      77.064266
18704             25.929117      89.933563
18705             52.245839      61.227464
18706             38.609216      78.142004
18707             69.493201      35.031851
18708             44.546540      71.268081
18709             35.665859      81.243107
18710             37.758733      79.059612
18711             52.517716      60.851618
18712             33.209240      83.667595
18713             47.993156      66.921936
18714             42.014596      74.297440
18715             36.156804      80.740534
18716             54.250807      58.423822
18717             43.174422      72.927423
18718             37.873441      78.936883
18719             44.784957      70.975572
18720             50.791217      63.214813
18721             41.473326      74.926415
18722             48.845343      65.809369
18723             48.401011      66.391303
18724             54.721514      57.755110
18725             47.073095      68.106477
18726             47.324597      67.784406
18727             36.750378      80.124979
18728             50.992213      62.942595
18729             56.846590      54.688260
18730             38.981006      77.735451
18731             41.458983      74.942994
18732             41.838576      74.502719
18733             50.177827      64.040702
18734             38.914531      77.808395
18735             55.404444      56.777981
18736             48.296727      66.527297
18737             58.399979      52.398617
18738             67.086544      38.934035
18739             49.701522      64.676947
18740             64.245977      43.450850
18741             60.866099      48.685225
18742             50.578500      63.502034
18743             60.436102      49.339387
18744             54.389977      58.226521
18745             44.819454      70.933136
18746             35.988348      80.913652
18747             47.294792      67.822634
18748             48.126859      66.748354
18749             45.358706      70.266597
18750             39.131278      77.570182
18751             53.766750      59.107380
18752             61.101014      48.326683
18753             47.183277      67.965542
18754             36.259455      80.634698
18755             41.430178      74.976271
18756             75.831658      24.477162
18757             49.690810      64.691221
18758             45.005753      70.703588
18759             36.009062      80.892396
18760             46.125111      69.308604
18761             53.126639      60.004833
18762             63.152937      45.161051
18763             46.735482      68.536758
18764             52.615017      60.716758
18765             53.802458      59.057109
18766             40.426869      76.123434
18767             53.909284      58.906531
18768             39.985090      76.621167
18769             34.407564      82.503892
18770             62.575547      46.057874
18771             39.490847      77.172622
18772             34.057691      82.847418
18773             33.185238      83.690534
18774             48.640580      66.078050
18775             45.348083      70.279795
18776             53.788009      59.077455
18777             50.303700      63.871811
18778             58.540963      52.188888
18779             57.500278      53.729558
18780             47.839566      67.120881
18781             45.604823      69.960313
18782             61.512029      47.697420
18783             61.180425      48.205297
18784             40.987045      75.485775
18785             49.943995      64.353614
18786             44.978268      70.737482
18787             49.946043      64.350871
18788             46.156129      69.269566
18789             46.239645      69.164365
18790             24.194678      91.215820
18791             53.167235      59.948142
18792             27.151618      88.980205
18793             32.832141      84.026260
18794             40.085177      76.508809
18795             36.213121      80.682507
18796             34.754165      82.160547
18797             56.277830      55.516634
18798             47.091529      68.082921
18799             56.107448      55.763723
18800             51.179482      62.688292
18801             47.272341      67.851429
18802             50.949306      63.000776
18803             61.498992      47.717421
18804             47.365182      67.732315
18805             60.878942      48.665657
18806             65.088210      42.122248
18807             60.013462      49.979649
18808             38.588354      78.164726
18809             59.774507      50.340444
18810             24.258029      91.170457
18811             61.614350      47.540390
18812             43.522056      72.510931
18813             34.553331      82.359865
18814             55.571873      56.537210
18815             61.556853      47.628641
18816             58.010063      52.977030
18817             48.339042      66.472154
18818             47.479638      67.585226
18819             37.143413      79.712667
18820             44.691917      71.089867
18821             28.675909      87.734806
18822             52.535728      60.826664
18823             55.560192      56.554016
18824             30.551103      86.117611
18825             24.009960      91.347461
18826             43.016037      73.116285
18827             42.205276      74.074263
18828             47.338396      67.766699
18829             46.081765      69.363108
18830             44.652799      71.137871
18831             41.121305      75.331899
18832             36.892060      79.976786
18833             44.006121      71.926558
18834             52.237778      61.238588
18835             55.296280      56.933289
18836             33.841139      83.058489
18837             54.787676      57.660812
18838             45.247548      70.404509
18839             56.982931      54.488882
18840             28.588398      87.807986
18841             30.225620      86.404995
18842             29.482466      87.050641
18843             41.799497      74.548175
18844             51.030904      62.890113
18845             32.514454      84.325573
18846             22.774617      92.203465
18847             48.803265      65.864659
18848             52.455882      60.937216
18849             54.602896      57.923995
18850             51.428096      62.349624
18851             39.367766      77.309046
18852             22.849523      92.152778
18853             26.474295      89.513442
18854             53.402827      59.618524
18855             52.337827      61.100450
18856             42.627933      73.576706
18857             30.495583      86.166838
18858             36.622517      80.258313
18859             49.585458      64.831304
18860             32.066923      84.742853
18861             30.651230      86.028661
18862             46.124737      69.309055
18863             52.347891      61.086544
18864             59.033218      51.454105
18865             37.337283      79.507908
18866             42.056276      74.248729
18867             54.483055      58.094378
18868             50.803200      63.198598
18869             38.424396      78.342902
18870             37.537337      79.295641
18871             42.132820      74.159170
18872             41.350123      75.068653
18873             53.383827      59.645155
18874             38.420692      78.346914
18875             41.102820      75.353093
18876             46.815934      68.434434
18877             54.101845      58.634619
18878             39.250916      77.438257
18879             42.516770      73.707953
18880             44.709895      71.067804
18881             38.045981      78.751639
18882             34.548754      82.364385
18883             37.425332      79.414601
18884             36.603065      80.278569
18885             45.501150      70.089483
18886             47.770819      67.209780
18887             20.600049      93.605924
18888             30.662643      86.018498
18889             56.948717      54.538949
18890             41.499427      74.896234
18891             33.538285      83.351690
18892             38.390930      78.379181
18893             59.024356      51.467368
18894             53.865666      58.968045
18895             36.123009      80.775318
18896             50.057145      64.202330
18897             43.094443      73.022857
18898             46.578754      68.735681
18899             42.718548      73.469497
18900             45.827073      69.682634
18901             46.969200      68.239140
18902             44.383126      71.467873
18903             52.673353      60.635823
18904             45.473837      70.123495
18905             55.279272      56.957690
18906             50.678375      63.367280
18907             76.824241      22.793897
18908             48.777857      65.898022
18909             57.951115      53.064258
18910             59.046607      51.434064
18911             55.756494      56.271128
18912             40.811228      75.686686
18913             46.741396      68.529243
18914             61.198305      48.177953
18915             49.089956      65.487317
18916             41.174845      75.270392
18917             55.178644      57.101968
18918             45.484399      70.110344
18919             43.618972      72.394342
18920             33.565621      83.325317
18921             29.447878      87.080322
18922             32.158386      84.657991
18923             61.472495      47.758067
18924             62.390106      46.344915
18925             40.271365      76.299150
18926             40.361059      76.197846
18927             60.829636      48.740807
18928             55.222471      57.039138
18929             35.133267      81.781580
18930             43.870045      72.091358
18931             46.613453      68.691693
18932             50.183394      64.033237
18933             43.734151      72.255514
18934             41.676077      74.691597
18935             34.688163      82.226170
18936             36.338078      80.553468
18937             41.463801      74.937420
18938             49.146761      65.412372
18939             49.115753      65.453298
18940             53.578103      59.372641
18941             35.882603      81.021953
18942             66.525686      39.833788
18943             44.642934      71.149984
18944             45.586261      69.983466
18945             72.850591      29.486440
18946             29.489613      87.044495
18947             49.046578      65.544524
18948             31.858631      84.935293
18949             45.772110      69.751407
18950             38.421654      78.345872
18951             61.397008      47.873770
18952             52.538181      60.823267
18953             49.941652      64.356736
18954             56.038310      55.863853
18955             30.787851      85.906846
18956             40.612455      75.912971
18957             47.660100      67.352750
18958             57.902857      53.135637
18959             49.212818      65.325115
18960             40.100369      76.491716
18961             74.930361      25.999283
18962             48.661693      66.050390
18963             77.130139      22.273733
18964             41.479328      74.919477
18965             57.407701      53.865758
18966             33.733278      83.163175
18967             67.321887      38.555360
18968             63.737626      44.248237
18969             59.007135      51.493136
18970             64.540969      42.986564
18971             42.422451      73.819096
18972             55.311765      56.911079
18973             37.866331      78.944507
18974             38.355138      78.417962
18975             47.698478      67.303216
18976             50.377866      63.772167
18977             62.177600      46.673243
18978             76.891092      22.680272
18979             65.875281      40.872421
18980             37.661082      79.163875
18981             42.382178      73.866514
18982             57.024000      54.428768
18983             51.830684      61.798747
18984             52.192523      61.301015
18985             53.404350      59.616395
18986             61.386555      47.889788
18987             57.381565      53.904174
18988             61.853667      47.172510
18989             50.849138      63.136441
18990             51.160123      62.714610
18991             44.419684      71.423230
18992             47.937916      66.993556
18993             67.953048      37.536623
18994             59.165184      51.256474
18995             24.784663      90.788987
18996             53.608701      59.329663
18997             47.703557      67.296662
18998             44.294233      71.576283
18999             50.214141      63.992005
19000             37.938522      78.867083
19001             49.755680      64.604828
19002             49.849796      64.479365
19003             39.791232      76.838147
19004             76.335047      23.624376
19005             57.116582      54.293144
19006             56.921394      54.578921
19007             46.834338      68.411019
19008             47.562727      67.478265
19009             39.441782      77.227070
19010             55.539618      56.583616
19011             47.587299      67.446608
19012             38.347168      78.426587
19013             24.776564      90.794893
19014             35.719541      81.188439
19015             35.952661      80.950238
19016             49.019473      65.580251
19017             37.128943      79.727915
19018             48.294600      66.530077
19019             30.163658      86.459375
19020             53.961307      58.833140
19021             27.129683      88.997676
19022             28.778488      87.648744
19023             52.782792      60.483824
19024             61.602345      47.558816
19025             35.493747      81.417883
19026             33.649286      83.244493
19027             26.274171      89.668603
19028             30.397740      86.253369
19029             40.684808      75.830729
19030             29.713924      86.851110
19031             32.766777      84.088050
19032             22.601921      92.319731
19033             34.159943      82.747337
19034             52.121193      61.399327
19035             33.916635      82.985037
19036             32.393269      84.439082
19037             31.221801      85.516708
