@    title "Efield_Projection"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude       Efield_X       Efield_Y      Efield_Z        Direction
@type xy
24224             26.626579     -22.123732      14.814537      -0.211506       1.000000
24225             33.688465     -27.291065      19.354057      -3.940913       1.000000
24226             28.878313     -24.207426      15.539173      -2.547866       1.000000
24227             32.040813     -27.204231      15.497252      -6.810192       1.000000
24228             22.665247     -20.126991      10.171318      -2.271987       1.000000
24229             31.507378     -27.069378      14.800088      -6.396953       1.000000
24230             18.720909     -14.853748      10.843427      -3.501242       1.000000
24231             21.828409     -17.714394      12.423873      -2.885674       1.000000
24232             23.317165     -19.551249      12.395863      -2.789530       1.000000
24233             21.809513     -16.551466      13.215458      -5.201488       1.000000
24234             23.756496     -20.006132      12.798547      -0.568362       1.000000
24235             19.422239     -17.034931       8.864316       2.908340       1.000000
24236             17.543785     -14.009362      10.516167      -0.965617       1.000000
24237             22.785553     -18.056726      12.612835      -5.835448       1.000000
24238             20.659863     -16.340141      11.647885      -4.914918       1.000000
24239             18.154692     -15.379219       9.635163       0.485907       1.000000
24240             23.092846     -18.167128      12.945240      -5.971242       1.000000
24241             20.013443     -17.265684      10.117641       0.259596       1.000000
24242             19.806280     -15.760345      11.536712      -3.287029       1.000000
24243             24.747566     -18.776430      15.220111      -5.313747       1.000000
24244             19.826159     -16.334986      11.029337      -2.144423       1.000000
24245             14.358087     -11.322824       8.267840      -3.096959       1.000000
24246             17.941986     -14.497621      10.288089      -2.426746       1.000000
24247             19.306458     -16.471447      10.056886      -0.538338       1.000000
24248             14.757295     -12.046214       8.401679      -1.441616       1.000000
24249             21.549383     -18.743744       9.847526      -4.009262       1.000000
24250             31.038256     -28.638123      11.383983      -3.692711       1.000000
24251             14.700550     -12.546748       7.650141      -0.400791       1.000000
24252             11.391639     -10.305614       4.718451       1.140157       1.000000
24253              8.468923      -7.012269       4.435608      -1.695910       1.000000
24254             17.122534     -12.755862      10.748617      -3.864766       1.000000
24255             16.145733     -13.635194       8.144590      -2.903762       1.000000
24256             28.028793     -24.570534      12.977473      -3.672503       1.000000
24257             12.980074      -9.649128       7.974670      -3.432389       1.000000
24258             15.024496     -12.767272       7.176929      -3.350217       1.000000
24259             14.084377     -11.603383       7.895188      -1.182019       1.000000
24260             19.721924     -17.105608       9.286345      -3.180607       1.000000
24261              9.167466      -7.428333       5.280554      -0.988968       1.000000
24262             24.741858     -19.730795      12.938962      -7.445703       1.000000
24263             30.101274     -22.337940      18.114054      -8.887302       1.000000
24264             22.752974     -19.186924      12.019436      -2.256748       1.000000
24265             26.816147     -22.686724      13.696536      -4.101608       1.000000
24266             13.403477     -11.079165       7.092589      -2.569135       1.000000
24267             18.332302     -15.033745       9.676825      -4.052025       1.000000
24268             16.301722     -12.899269       9.300179      -3.586320       1.000000
24269             17.037481     -14.757019       8.395309       1.422998       1.000000
24270             13.191457      -9.717635       7.943853      -4.059225       1.000000
24271             18.894453     -15.084787      10.683396      -3.913384       1.000000
24272             13.596531     -10.518818       8.471523      -1.566336       1.000000
24273             17.445362     -14.213495       9.765112      -2.638146       1.000000
24274             25.950941     -20.773678      15.091700      -3.761149       1.000000
24275             21.136055     -17.410313      11.870411      -1.645342       1.000000
24276              9.400643      -7.677302       5.105121      -1.835449       1.000000
24277             10.968498      -7.825492       7.105088      -2.930418       1.000000
24278             14.834325     -13.495115       5.519903       2.733083       1.000000
24279             19.773310     -17.329277       9.501510      -0.633455       1.000000
24280             25.654797     -21.349257      14.171807      -1.240054       1.000000
24281             13.957431      -9.765340       9.672193      -2.428310       1.000000
24282             21.515886     -19.391172       9.289224       0.791279       1.000000
24283             26.078613     -18.148401      16.148186      -9.485024       1.000000
24284             10.625827      -9.152693       5.366052      -0.584713       1.000000
24285             17.491100     -14.643673       9.500885      -1.111124       1.000000
24286             17.895746     -14.645021       9.552166      -3.812769       1.000000
24287             23.380331     -20.398676      11.347858      -1.326652       1.000000
24288             21.145615     -16.433397      11.548327      -6.611851       1.000000
24289             12.891724     -10.182958       7.304241      -3.025221       1.000000
24290             19.130980     -16.750734       9.182928       1.039759       1.000000
24291             14.482662     -11.309702       8.586512      -2.847800       1.000000
24292             19.905645     -17.716143       9.031990      -0.892290       1.000000
24293             21.337347     -17.005175      12.874991      -0.583950       1.000000
24294             14.178538      -9.551683       9.750122      -3.838152       1.000000
24295             16.630875     -14.112194       8.532730      -2.150459       1.000000
24296             27.744644     -21.471979      16.722261      -5.393085       1.000000
24297             26.101965     -22.445360      13.315138      -0.474835       1.000000
24298             19.857250     -17.706644       8.926487       1.050238       1.000000
24299             20.073111     -15.910372      11.537169      -4.084551       1.000000
24300             21.612928     -17.990740      11.634132      -2.845865       1.000000
24301             12.895774      -8.648241       8.126905      -5.046020       1.000000
24302             16.826229     -11.447757      10.761995      -6.020826       1.000000
24303             25.219652     -17.544769      15.048133     -10.087892       1.000000
24304             19.271259     -13.350485      12.065808      -6.896542       1.000000
24305             10.002529      -8.964244       4.411729       0.479142       1.000000
24306             16.635588     -13.461131       9.554367      -2.062717       1.000000
24307             13.795364     -12.202444       6.393525      -0.731619       1.000000
24308             24.170074     -20.056816      13.037395      -3.455853       1.000000
24309             10.412378      -8.848590       5.466995      -0.481699       1.000000
24310             28.343838     -22.896196      15.264976      -6.791013       1.000000
24311             19.874331     -16.106075      11.150966      -3.352509       1.000000
24312             16.227488     -13.050859       9.488434      -1.725114       1.000000
24313             22.011961     -18.061432      11.674425      -4.692433       1.000000
24314              7.579441      -6.333797       4.143730       0.400562       1.000000
24315             17.874262     -15.410467       8.884207      -1.754313       1.000000
24316             26.657806     -22.100477      14.330714      -4.103438       1.000000
24317             14.993941     -10.300547      10.176490      -3.893080       1.000000
24318             13.606824     -11.938746       6.448217       1.016111       1.000000
24319             11.658989      -9.067177       6.953301      -2.317312       1.000000
24320             15.123743     -11.394578       9.037968      -4.148051       1.000000
24321             15.751245     -14.218706       6.688910       1.090218       1.000000
24322             24.942217     -21.886808      11.942862      -0.670730       1.000000
24323             21.810472     -17.708195      12.619059      -1.695856       1.000000
24324             28.178484     -24.697308      12.859613      -4.324384       1.000000
24325             21.213430     -18.867376       9.685992       0.461850       1.000000
24326             20.975021     -17.668186      10.724627      -3.573394       1.000000
24327             12.766665     -10.569571       6.802396      -2.235917       1.000000
24328             15.722608     -14.027879       7.060949       0.749672       1.000000
24329             14.386388     -10.451545       9.551160      -2.551218       1.000000
24330             22.382593     -19.917301      10.198371       0.524261       1.000000
24331             22.778954     -18.460794      12.664004      -4.207469       1.000000
24332             24.720644     -20.319241      13.292994      -4.640584       1.000000
24333             14.264955     -10.898499       9.007710      -1.890184       1.000000
24334             12.514421     -11.186360       5.449772       1.332691       1.000000
24335             18.464245     -16.076910       8.987815      -1.296338       1.000000
24336             17.671003     -14.320402       9.918046      -2.970315       1.000000
24337             20.617510     -16.895601      11.630816      -2.084337       1.000000
24338             12.584949      -9.604053       7.947367      -1.726969       1.000000
24339             13.383634     -11.072583       7.360312      -1.531458       1.000000
24340             20.113327     -16.471285      11.293428      -2.387718       1.000000
24341             22.126741     -18.296698      12.282888      -1.988512       1.000000
24342             17.989882     -14.789108      10.242538      -0.092060       1.000000
24343              6.552392      -5.259441       3.905871       0.127630       1.000000
24344             22.737400     -18.696579      12.087461      -4.617426       1.000000
24345             18.743919     -15.498621      10.095121      -3.035752       1.000000
24346             10.813894      -8.078828       6.714577      -2.566574       1.000000
24347              9.498880      -8.330823       4.496197      -0.781236       1.000000
24348             23.529720     -20.657198      11.191076       1.299142       1.000000
24349             13.767612     -11.043961       8.218259       0.195627       1.000000
24350             14.210317     -11.400543       8.066339      -2.625812       1.000000
24351             21.976772     -18.847765      11.293406       0.446312       1.000000
24352             15.847174     -13.877792       6.789764      -3.526878       1.000000
24353             14.059779     -10.518167       8.142392      -4.554887       1.000000
24354             17.130928     -14.113492       8.954281      -3.754849       1.000000
24355             10.625903      -8.201553       6.546693      -1.668876       1.000000
24356              2.274501      -1.905083       1.212493       0.271800       1.000000
24357             15.076033     -12.454441       8.141288      -2.427571       1.000000
24358             10.803374      -8.596414       6.347632      -1.588125       1.000000
24359             15.797585     -12.761729       8.868539      -2.837422       1.000000
24360             23.958321     -19.231791      12.330823      -7.217350       1.000000
24361             17.115570     -14.710475       8.719622      -0.716155       1.000000
24362             23.113932     -20.471445      10.571414      -1.849054       1.000000
24363             24.681461     -21.819031      11.534028      -0.265695       1.000000
24364             10.275792      -7.606495       6.511857      -2.308434       1.000000
24365             12.130738     -10.660856       5.696740      -1.023763       1.000000
24366             14.558140     -12.286040       7.631335      -1.659929       1.000000
24367             16.067982     -13.054586       9.099492      -2.226436       1.000000
24368              4.865391      -3.778676       2.784052      -1.281677       1.000000
24369             19.750172     -15.820611      11.577686      -2.394732       1.000000
24370             17.599033     -14.393504      10.046058      -1.276605       1.000000
24371             18.163132     -13.085064      10.693675      -6.657763       1.000000
24372             11.407424      -8.193397       7.474532      -2.670009       1.000000
24373             15.943520     -12.685009       8.633859      -4.329301       1.000000
24374             19.796936     -16.139608      10.873282      -3.633657       1.000000
24375              9.117156      -7.215328       5.239718      -1.899189       1.000000
24376             18.269653     -15.378909       9.621074      -2.168952       1.000000
24377             28.526634     -23.419725      16.093697      -2.505651       1.000000
24378             20.247536     -16.782978      11.162483      -1.921807       1.000000
24379             23.837734     -20.450619      12.245794       0.224327       1.000000
24380             23.324600     -17.786221      14.011161      -5.601319       1.000000
24381             24.378223     -19.888752      13.875703      -2.490021       1.000000
24382             17.210199     -11.574282      12.613280      -1.769774       1.000000
24383             34.308510     -29.577517      17.214853      -2.427571       1.000000
24384             14.563712     -11.491775       8.482810      -2.843020       1.000000
24385              9.921608      -7.726990       5.747574      -2.386906       1.000000
24386             28.707020     -24.214113      15.133499      -2.957526       1.000000
24387             30.413219     -27.730474      12.468339      -0.724758       1.000000
24388              5.019255      -3.701893       3.151601      -1.247524       1.000000
24389             27.490335     -21.709360      15.567540      -6.486437       1.000000
24390             19.719896     -15.489453      11.243421      -4.747282       1.000000
24391             14.371158     -12.106279       7.023147      -3.262454       1.000000
24392             25.880363     -21.830515      13.847841      -1.207929       1.000000
24393             30.823820     -25.524263      17.032263      -2.919221       1.000000
24394             19.039850     -15.045656      11.658472      -0.473436       1.000000
24395             13.102963     -10.109533       7.597443      -3.429845       1.000000
24396             14.872460     -12.773550       7.167708      -2.578848       1.000000
24397             21.239794     -17.292721      11.489296      -4.481826       1.000000
24398             28.578220     -24.613489      14.148760      -3.271614       1.000000
24399             20.620890     -18.379095       9.139202      -1.976082       1.000000
24400             30.826366     -26.937952      14.401745      -4.147449       1.000000
24401             22.373081     -19.485868      10.993247       0.065192       1.000000
24402             19.945969     -15.444172      12.568953      -1.157861       1.000000
24403             20.108942     -17.200769      10.344258      -1.224515       1.000000
24404             19.701485     -17.382786       8.821752      -2.857268       1.000000
24405             19.985867     -15.419578      11.431893      -5.566267       1.000000
24406             21.419880     -18.373676      10.995388       0.566337       1.000000
24407             34.268620     -29.729162      16.945217       1.837107       1.000000
24408             23.918810     -19.847059      13.084335      -2.646482       1.000000
24409             23.053928     -19.472141      11.593139      -4.233019       1.000000
24410             25.758854     -21.924643      12.112915      -6.008818       1.000000
24411             17.091557     -12.905470       9.259089      -6.311847       1.000000
24412             24.457973     -20.431320      12.564684      -4.783550       1.000000
24413             25.222191     -19.856043      14.949056      -4.292104       1.000000
24414             20.127012     -18.598528       7.691877       0.162469       1.000000
24415             23.897869     -20.249819      12.376424      -2.806618       1.000000
24416             27.821552     -22.488510      16.293182      -1.684585       1.000000
24417             17.134134     -14.668942       8.460518       2.611579       1.000000
24418             27.206150     -24.544287      11.333327      -3.050934       1.000000
24419             26.979162     -21.052835      15.006459      -7.710997       1.000000
24420             31.913639     -28.783979      13.759522       0.799013       1.000000
24421             23.177862     -19.349472      11.438600      -5.654166       1.000000
24422             27.449465     -23.433626      14.253753      -1.081121       1.000000
24423             24.028507     -21.049101      11.574425       0.580643       1.000000
24424             18.202080     -15.639911       9.221582       1.292792       1.000000
24425             28.557253     -24.659067      14.227842      -2.239546       1.000000
24426             45.076378     -39.505051      21.612341       2.034127       1.000000
24427             24.879438     -19.793936      13.361088      -6.976239       1.000000
24428             21.563583     -19.217476       9.771433       0.442576       1.000000
24429             26.239122     -21.500290      14.734912      -3.018518       1.000000
24430             23.417595     -18.205994      14.725027       0.314927       1.000000
24431             33.878201     -28.176571      18.350443      -4.132150       1.000000
24432             27.928684     -23.881453      14.469810      -0.558806       1.000000
24433             33.328487     -26.567120      19.749882      -3.862444       1.000000
24434             38.168976     -32.284218      20.050461      -3.546660       1.000000
24435             25.828281     -20.466297      14.806920      -5.383864       1.000000
24436             37.700481     -31.100845      21.105637      -2.935269       1.000000
24437             33.925972     -28.086031      18.633770      -3.863812       1.000000
24438             17.483944     -12.323079      11.171889      -5.386919       1.000000
24439             19.204941     -16.196547       9.981204      -2.622433       1.000000
24440             19.202034     -15.411697      11.327567      -1.698196       1.000000
24441             28.321949     -23.124006      16.262226      -1.718455       1.000000
24442             16.884438     -13.683598       9.216455      -3.591712       1.000000
24443             21.923191     -18.607033      11.527808      -1.230558       1.000000
24444             28.643639     -25.342712      13.073378      -2.700337       1.000000
24445             21.865484     -17.216469      12.704406      -4.504516       1.000000
24446             23.566130     -20.347105      11.835184       1.134093       1.000000
24447             13.316672     -11.193250       7.155601      -0.917771       1.000000
24448             15.475460     -12.526938       8.171963      -3.972997       1.000000
24449             30.565300     -25.729727      15.880214       4.476326       1.000000
24450             23.369783     -19.261637      13.217499      -0.658732       1.000000
24451             19.671995     -15.381474      12.232113      -0.879265       1.000000
24452             31.042389     -25.671228      16.611885      -5.353808       1.000000
24453             27.715662     -24.227301      13.338985      -1.807565       1.000000
24454             23.478626     -20.642838      10.645922       3.432713       1.000000
24455             18.033812     -15.379230       9.122130      -2.341869       1.000000
24456             26.901148     -21.411528      16.075699      -2.605790       1.000000
24457             19.336922     -14.982279      11.837226      -3.054163       1.000000
24458             27.716040     -23.231306      15.075203      -1.106161       1.000000
24459             21.950071     -16.248623      14.457847      -2.959495       1.000000
24460             23.422119     -18.239147      14.373849      -3.053124       1.000000
24461             25.201813     -20.787415      12.897472      -6.055577       1.000000
24462             19.516380     -15.714913      11.447330      -1.699761       1.000000
24463             21.716049     -18.454941      11.430912       0.579826       1.000000
24464             13.284704     -11.489492       6.620195      -0.804957       1.000000
24465             29.330910     -24.104609      16.469263      -2.834337       1.000000
24466             25.570049     -20.661232      13.968314      -5.641554       1.000000
24467             22.555504     -17.939632      12.264050      -6.042632       1.000000
24468             17.936886     -14.915085       9.771851      -1.945009       1.000000
24469             18.407183     -15.158365       9.707807      -3.847966       1.000000
24470             21.320148     -19.035275       9.293810      -2.414982       1.000000
24471             23.920643     -20.813591      11.455968      -2.784305       1.000000
24472             17.421021     -14.545597       9.584834       0.220203       1.000000
24473             15.597757     -12.119946       9.426724      -2.744779       1.000000
24474             20.544510     -16.455667      11.405863      -4.603713       1.000000
24475             12.773879     -10.685678       6.678939      -2.092848       1.000000
24476             20.103210     -14.871067      13.033819      -3.620770       1.000000
24477             23.976404     -18.638754      14.742988      -3.179490       1.000000
24478             28.173138     -23.215603      15.401711      -4.189120       1.000000
24479             17.350826     -12.604297      11.381852      -3.554759       1.000000
24480             23.815657     -20.578520      11.252285       4.134751       1.000000
24481             35.265072     -30.352856      17.919464      -1.105508       1.000000
24482             19.717707     -15.883782      11.267537      -3.088048       1.000000
24483             21.196327     -17.979094      11.036262      -2.058494       1.000000
24484             22.127192     -19.322451      10.778137      -0.295452       1.000000
24485             17.691925     -14.493937       9.659475      -3.102344       1.000000
24486             21.841072     -17.058905      13.214319      -3.377573       1.000000
24487             22.646797     -18.913689      12.373440       1.430993       1.000000
24488             28.444654     -22.960783      16.760187      -0.998466       1.000000
24489             39.128014     -32.562393      21.571980      -2.311173       1.000000
24490             24.624559     -19.345945      14.481144      -4.732849       1.000000
24491             27.469152     -23.691280      13.809147      -1.607793       1.000000
24492             26.640091     -21.821074      15.033311      -2.744944       1.000000
24493             29.186901     -24.612364      14.804233      -5.190518       1.000000
24494             21.211601     -17.002123      11.492926      -5.364006       1.000000
24495             32.967613     -29.072931      15.392039      -2.171014       1.000000
24496             25.791090     -21.156033      14.460218      -2.916274       1.000000
24497             31.108078     -23.134130      18.590464      -9.323042       1.000000
24498             22.038630     -17.646980      12.484387      -4.292472       1.000000
24499             22.352030     -19.277021      11.164134      -1.836252       1.000000
24500             20.599936     -17.541290      10.763355       0.900347       1.000000
24501             25.761591     -21.611902      12.504936      -6.341275       1.000000
24502             16.081661     -13.484007       8.746372      -0.549912       1.000000
24503             20.882660     -17.083561      11.436981      -3.665086       1.000000
24504             24.834801     -19.115585      15.733353      -1.955344       1.000000
24505             35.562481     -29.649689      19.480799      -2.466660       1.000000
24506             24.626377     -21.015194      12.837008      -0.176940       1.000000
24507             23.547968     -20.502348      10.618900      -4.625961       1.000000
24508             20.827765     -16.882322      11.579453      -3.833955       1.000000
24509             32.827168     -23.918524      18.925482     -12.138922       1.000000
24510             15.813144     -12.890396       9.133179      -0.691553       1.000000
24511             14.416646     -12.299687       7.369998      -1.496839       1.000000
24512             25.924585     -22.482828      12.442188      -3.434889       1.000000
24513             20.643843     -17.924410      10.114113      -1.608870       1.000000
24514             27.047724     -18.486012      16.816042     -10.347342       1.000000
24515             18.998142     -15.543931      10.190130      -3.934063       1.000000
24516             23.251656     -15.806204      13.987136      -9.755177       1.000000
24517             27.985336     -22.264503      16.177691      -5.074767       1.000000
24518             21.004177     -17.351084      11.195258      -3.844677       1.000000
24519             21.671818     -18.808529      10.506064      -2.351496       1.000000
24520             16.518690     -14.433822       8.017397      -0.503231       1.000000
24521             25.310474     -21.680527      12.926555      -1.865219       1.000000
24522             18.931660     -13.712388      12.386315      -4.117929       1.000000
24523             23.233137     -18.081329      13.560703      -5.380666       1.000000
24524             29.123802     -25.500177      13.747877      -2.988760       1.000000
24525             25.482588     -20.483044      14.724453      -3.605233       1.000000
24526             27.028990     -22.825354      14.143183      -3.088677       1.000000
24527             26.166830     -22.508755      12.760820      -3.901343       1.000000
24528             21.014410     -17.477543      11.648661      -0.670528       1.000000
24529             28.839504     -25.069950      14.150794      -1.723272       1.000000
24530             37.974178     -32.840412      18.915100      -2.400934       1.000000
24531             26.331108     -21.372131      13.472147      -7.420275       1.000000
24532             23.196787     -20.087967      11.287018      -2.677259       1.000000
24533             23.361895     -21.272892       9.186584       2.974700       1.000000
24534             28.058447     -24.453537      13.368248      -3.254371       1.000000
24535             31.466743     -24.384447      19.258940      -4.964665       1.000000
24536             26.434765     -21.984798      14.011545      -4.375162       1.000000
24537             23.203897     -21.069853       9.709426       0.457344       1.000000
24538             23.946079     -21.131451      11.239813      -0.736950       1.000000
24539             28.816479     -24.710665      14.813455      -0.578023       1.000000
24540             28.886658     -23.577448      16.216358       3.946215       1.000000
24541             23.517551     -20.398315      11.468722      -2.335022       1.000000
24542             30.948267     -25.099144      17.275702      -5.420181       1.000000
24543             15.918699     -14.120009       7.327918       0.576139       1.000000
24544             29.094126     -24.292154      15.565379      -3.752121       1.000000
24545             23.727789     -19.678160      12.332807      -4.866190       1.000000
24546             31.161158     -23.627806      19.004028      -7.182718       1.000000
24547             31.874784     -28.730549      13.755537      -1.158707       1.000000
24548             15.248081     -12.358659       7.981824      -4.007245       1.000000
24549             25.963423     -21.944170      13.752779       1.847659       1.000000
24550             34.580379     -28.661880      18.378462      -6.044123       1.000000
24551             30.384361     -23.994286      18.496265      -2.317711       1.000000
24552             23.239546     -19.982561      11.506429      -2.894104       1.000000
24553             20.986002     -17.552856      11.432968      -1.263617       1.000000
24554             22.548954     -18.838531      10.599501      -6.419942       1.000000
24555             22.984224     -19.767303      11.219551       3.413198       1.000000
24556             19.443068     -16.311630      10.554867      -0.747248       1.000000
24557             17.434187     -14.675153       9.411808      -0.092937       1.000000
24558             31.699232     -26.882965      16.690773      -1.888289       1.000000
24559             38.938416     -33.537304      17.487463      -9.254087       1.000000
24560             24.201096     -19.297670      13.358434      -5.902981       1.000000
24561             21.806301     -17.492096      12.573122      -3.384954       1.000000
24562             36.424301     -32.002892      15.827983      -7.212461       1.000000
24563             24.646723     -22.410282      10.042205       2.096264       1.000000
24564             28.548437     -22.984594      14.224807      -9.185671       1.000000
24565             14.794695     -13.225304       6.423149      -1.648488       1.000000
24566             25.211197     -21.047907      13.241159      -4.154727       1.000000
24567             34.691429     -30.703579      15.979624      -2.331801       1.000000
24568             32.108425     -27.809822      15.547888       3.978439       1.000000
24569             29.794504     -25.276546      15.568851       2.533684       1.000000
24570             22.140854     -18.514187      12.142519      -0.038833       1.000000
24571             20.832577     -17.769667      10.341036      -3.361271       1.000000
24572             17.770340     -12.525779      11.326938      -5.530852       1.000000
24573             20.688272     -18.148836       9.853763      -1.236015       1.000000
24574             26.058615     -20.577148      15.749854      -2.752177       1.000000
24575             27.656706     -23.993521      13.755001       0.065446       1.000000
24576             21.900070     -18.719687      11.130421      -2.302202       1.000000
24577             30.916531     -27.576241      13.413786      -3.931060       1.000000
24578             35.085449     -31.131466      16.004406      -2.383160       1.000000
24579             28.147528     -21.808119      16.009439      -7.770914       1.000000
24580             14.655522     -12.221020       8.087297       0.163255       1.000000
24581             23.563717     -19.146891      13.734580       0.081598       1.000000
24582             12.093661      -9.044336       6.785516      -4.291084       1.000000
24583             27.748510     -24.559578      12.792415       1.777962       1.000000
24584             23.140659     -18.337852      14.051094       1.334189       1.000000
24585             18.876081     -16.730129       8.730411      -0.434910       1.000000
24586             15.490520     -12.527895       8.198547      -3.973900       1.000000
24587             35.586552     -29.502218      19.889990      -0.640404       1.000000
24588             27.308956     -22.760468      15.010479      -1.557467       1.000000
24589             20.735159     -17.976471       9.856369      -3.105687       1.000000
24590             34.519215     -30.591080      14.290999      -7.178399       1.000000
24591             29.740940     -26.853754      12.756660      -0.816717       1.000000
24592             16.251528     -14.368320       7.564063       0.669666       1.000000
24593             18.481079     -16.158838       8.840002       1.515445       1.000000
24594             26.463375     -21.344124      15.056463      -4.247530       1.000000
24595             23.669525     -18.988718      14.030049      -1.683067       1.000000
24596             33.248726     -29.055363      15.858603      -3.125426       1.000000
24597             25.958218     -19.664747      16.219805      -4.903549       1.000000
24598             30.300842     -25.225065      16.362053      -3.757706       1.000000
24599             30.487267     -27.529078      13.090807       0.504013       1.000000
24600             22.921568     -19.964369      10.939633       2.673323       1.000000
24601             23.208111     -19.953400      11.841029       0.517916       1.000000
24602             28.777504     -23.908686      15.596679      -3.641857       1.000000
24603             31.306814     -26.092098      15.685426      -7.299754       1.000000
24604             28.247446     -24.486717      13.694943      -3.281379       1.000000
24605             19.837490     -16.376682      11.047375      -1.812679       1.000000
24606             25.834757     -18.821018      16.925303      -5.170888       1.000000
24607             20.673586     -18.690474       8.388293      -2.774870       1.000000
24608             17.597456     -14.680460       9.262033      -2.892972       1.000000
24609             25.111172     -21.894773      12.266583       0.848979       1.000000
24610             21.173805     -18.548971      10.188847      -0.673132       1.000000
24611             30.554205     -24.367559      18.015055      -3.903752       1.000000
24612             21.928257     -19.141752      10.659471       0.904148       1.000000
24613             17.669901     -14.170069      10.183106      -2.781888       1.000000
24614             24.722094     -17.333506      15.325854      -8.709171       1.000000
24615             26.598188     -21.383511      15.228106      -4.279465       1.000000
24616             21.051865     -17.732449      10.670041      -3.858951       1.000000
24617             11.084144      -8.825452       6.328548      -2.217905       1.000000
24618             26.509562     -22.629675      13.720731      -1.548005       1.000000
24619             20.617273     -17.476782      10.879445       1.127702       1.000000
24620             23.458220     -20.486187      11.428201       0.021049       1.000000
24621             33.543091     -28.634600      17.056360      -3.778789       1.000000
24622             25.501570     -21.319853      13.992545       0.050795       1.000000
24623             24.096212     -17.226244      15.584283      -6.404226       1.000000
24624             30.468576     -25.964045      15.750002      -2.477896       1.000000
24625             27.656422     -23.157774      14.511230      -4.244930       1.000000
24626             25.423441     -21.962137      12.763609      -1.051754       1.000000
24627             30.082188     -25.363155      14.156198      -7.826265       1.000000
24628             25.247059     -22.183645      11.339110      -4.089558       1.000000
24629             22.066595     -18.577789      11.894999       0.556207       1.000000
24630             24.893227     -21.524385      11.544456      -4.806153       1.000000
24631             16.807611     -12.815768      10.432427      -3.068609       1.000000
24632             27.524363     -21.433071      16.669643      -4.509654       1.000000
24633             33.799908     -27.684193      17.274773      -8.809178       1.000000
24634             26.045328     -23.236824      11.506242       2.452641       1.000000
24635             27.807804     -22.539320      15.664833      -4.457134       1.000000
24636             26.271217     -21.765261      14.161656      -3.987198       1.000000
24637             32.530563     -25.705713      19.681391      -3.177528       1.000000
24638             22.945368     -17.677341      14.167331      -3.645301       1.000000
24639             33.183056     -29.396158      15.277650      -1.890663       1.000000
24640             28.048710     -23.031832      13.321139      -8.877618       1.000000
24641             30.133345     -25.424040      15.295342      -5.262056       1.000000
24642             22.557749     -18.422487      12.268850      -4.351932       1.000000
24643             20.712900     -17.171991      11.095542      -3.322027       1.000000
24644             23.486794     -20.269007      11.840273      -0.777655       1.000000
24645             21.831242     -17.742624      12.598351      -1.756117       1.000000
24646             38.628326     -32.837963      19.531384      -5.686883       1.000000
24647             18.085461     -15.650077       9.019180       0.901881       1.000000
24648             22.551495     -17.900736      13.011213      -4.340728       1.000000
24649             17.290884     -12.555191      11.154579      -4.113057       1.000000
24650             13.551913      -9.880258       8.759240      -3.051324       1.000000
24651             14.360019     -11.215816       8.794591      -1.752362       1.000000
24652             21.721966     -17.817312      12.296042      -1.787332       1.000000
24653             21.259726     -18.415201      10.567301      -1.090173       1.000000
24654             21.223190     -16.809935      12.285497      -4.112967       1.000000
24655             16.820248     -13.822445       9.371664      -2.008152       1.000000
24656             33.488281     -30.559544      13.653526      -1.077275       1.000000
24657             16.490789     -12.833553       9.662141      -3.726803       1.000000
24658             26.601982     -21.973656      14.635996      -3.257531       1.000000
24659             20.719511     -17.341028      11.054246      -2.527945       1.000000
24660             23.197485     -18.035686      13.723240      -4.950761       1.000000
24661             30.108927     -25.222870      15.557653      -5.321057       1.000000
24662             30.780018     -22.982735      18.403921      -8.972131       1.000000
24663             21.536100     -18.348577      11.274424       0.143940       1.000000
24664             26.526297     -19.870790      15.801273      -7.688682       1.000000
24665             17.184814     -13.479188       9.563059      -4.709271       1.000000
24666             29.079765     -25.132879      14.497799      -1.945504       1.000000
24667             29.244793     -24.532076      14.147317      -7.299899       1.000000
24668             21.767693     -17.825094      12.371486      -1.744939       1.000000
24669             29.960983     -26.509558      13.868464       1.602986       1.000000
24670             24.058098     -20.514587      12.008007      -3.708315       1.000000
24671             28.800035     -23.026590      16.802338      -4.110918       1.000000
24672             31.075077     -27.222557      14.725802       2.782723       1.000000
24673             40.799183     -37.006042      17.072052       1.916013       1.000000
24674             21.263786     -16.231617      13.102470      -4.124131       1.000000
24675             24.422123     -18.438311      15.431489      -4.282276       1.000000
24676             30.584846     -27.391554      13.203961      -3.284962       1.000000
24677             15.828524     -13.591690       8.112119       0.040821       1.000000
24678             29.325130     -25.616438      13.960567      -2.977254       1.000000
24679             24.303411     -21.333284      11.390940       2.406918       1.000000
24680             23.564831     -20.405331      11.699714       1.428396       1.000000
24681             19.342360     -16.005423      10.834857      -0.747780       1.000000
24682             33.926201     -28.332617      18.644760      -0.789232       1.000000
24683             24.953600     -20.629948      14.032500      -0.420006       1.000000
24684             22.359074     -18.840302      12.017832      -0.736831       1.000000
24685             25.579651     -19.315435      16.111750      -4.652307       1.000000
24686             35.026421     -29.018747      19.520708      -1.924713       1.000000
24687             26.119562     -22.234200      13.548017      -2.079226       1.000000
24688             24.839903     -19.891981      13.938658      -5.200358       1.000000
24689             30.982859     -27.671455      13.614647      -2.978157       1.000000
